id,preds,trues,abs_e
ACN_2023_Q3_20230622,-4.118071,-4.135923,0.017852
VLO_2023_Q1_20230427,-3.831111,-3.812307,0.018804
AMT_2023_Q1_20230426,-4.032886,-4.063447,0.030561
WFC_2023_Q1_20230414,-4.037814,-4.06938,0.031566
EQIX_2023_Q1_20230503,-3.831111,-3.867881,0.03677
SPGI_2023_Q1_20230427,-3.879901,-3.837085,0.042816
VZ_2023_Q1_20230425,-3.859226,-3.813781,0.045445
WELL_2023_Q1_20230503,-4.037814,-3.990554,0.04726
FCX_2023_Q1_20230421,-3.846234,-3.897716,0.051482
HD_2023_Q1_20230516,-3.933837,-3.987977,0.05414
ORCL_2023_Q4_20230612,-3.766807,-3.697562,0.069245
LOW_2023_Q1_20230523,-3.982143,-4.052641,0.070498
TMUS_2023_Q1_20230427,-4.105908,-4.027337,0.078571
AAPL_2023_Q2_20230504,-3.948056,-4.027292,0.079236
TMO_2023_Q1_20230426,-3.972747,-4.074698,0.101951
PM_2023_Q1_20230420,-3.846234,-3.953819,0.107585
TGT_2023_Q1_20230517,-3.998185,-3.878983,0.119202
NEM_2023_Q1_20230427,-3.943424,-3.819739,0.123685
ADBE_2023_Q2_20230615,-4.102577,-4.23088,0.128303
XOM_2023_Q1_20230428,-3.943424,-3.812081,0.131343
SLB_2023_Q1_20230421,-3.937872,-3.803032,0.13484
CAT_2023_Q1_20230427,-4.009563,-4.146462,0.136899
ADP_2023_Q3_20230426,-4.077805,-4.218353,0.140548
CCI_2023_Q1_20230420,-4.032886,-3.890365,0.142521
AVGO_2023_Q2_20230601,-3.831111,-3.686714,0.144397
HON_2023_Q1_20230427,-3.98795,-4.137572,0.149622
NKE_2023_Q4_20230629,-4.050467,-4.210091,0.159624
AXP_2023_Q1_20230420,-3.953701,-4.119621,0.16592
APD_2023_Q2_20230509,-3.770713,-3.937107,0.166394
GE_2023_Q1_20230425,-3.983921,-4.151195,0.167274
SHW_2023_Q1_20230425,-3.936086,-4.108073,0.171987
DLR_2023_Q1_20230427,-3.991795,-4.17438,0.182585
NEE_2023_Q1_20230425,-4.041262,-3.856295,0.184967
UNH_2023_Q1_20230414,-3.982143,-4.174773,0.19263
CRM_2024_Q1_20230531,-3.859226,-3.655338,0.203888
JPM_2023_Q1_20230414,-3.862303,-3.647646,0.214657
MSFT_2023_Q3_20230425,-3.861687,-3.64556,0.216127
UNP_2023_Q1_20230420,-3.98795,-4.208923,0.220973
ECL_2023_Q1_20230502,-4.118071,-4.353011,0.23494
PSX_2023_Q1_20230503,-3.879901,-4.120378,0.240477
LLY_2023_Q1_20230427,-3.953701,-3.700626,0.253075
RTX_2023_Q1_20230425,-3.831111,-4.135031,0.30392
BLK_2023_Q1_20230414,-3.846234,-4.16875,0.322516
GOOG_2023_Q1_20230425,-3.8167,-4.143604,0.326904
PG_2023_Q3_20230421,-3.968441,-4.303288,0.334847
ETN_2023_Q1_20230502,-3.766807,-4.13228,0.365473
NUE_2023_Q1_20230420,-3.862956,-3.478483,0.384473
PLD_2023_Q1_20230418,-4.092908,-4.508041,0.415133
PSA_2023_Q1_20230504,-3.90725,-4.332964,0.425714
JNJ_2023_Q1_20230418,-3.862303,-4.308503,0.4462
ABBV_2023_Q1_20230427,-3.945168,-3.491982,0.453186
MA_2023_Q1_20230427,-3.971777,-4.453206,0.481429
MDLZ_2023_Q1_20230427,-3.807208,-4.30693,0.499722
EOG_2023_Q1_20230505,-3.843064,-4.347767,0.504703
PPG_2023_Q1_20230421,-3.949072,-4.456301,0.507229
DHR_2023_Q1_20230425,-3.859226,-3.342451,0.516775
MPC_2023_Q1_20230502,-3.948056,-3.417054,0.531002
ABT_2023_Q1_20230419,-4.035563,-3.494473,0.54109
