id,preds,trues,abs_e
AVGO_2023_Q1_20230302,-4.189662,-4.182371,0.007291
AAPL_2023_Q1_20230202,-4.192615,-4.200843,0.008228
CMCSA_2022_Q4_20230126,-4.189662,-4.202462,0.0128
ECL_2022_Q4_20230214,-3.990699,-3.974955,0.015744
MSFT_2023_Q2_20230124,-3.975755,-3.955123,0.020632
GS_2022_Q4_20230117,-4.034259,-4.059149,0.02489
AEP_2022_Q4_20230223,-4.04418,-4.078629,0.034449
APD_2023_Q1_20230202,-4.075408,-4.040814,0.034594
DE_2023_Q1_20230217,-3.836754,-3.798379,0.038375
CMG_2022_Q4_20230207,-4.061466,-4.103296,0.04183
BA_2022_Q4_20230125,-3.988979,-4.033916,0.044937
EQIX_2022_Q4_20230215,-4.058268,-4.107745,0.049477
EA_2023_Q3_20230131,-3.90304,-3.954454,0.051414
PPG_2022_Q4_20230120,-3.995669,-4.047598,0.051929
ADBE_2023_Q1_20230315,-3.983776,-4.03882,0.055044
T_2022_Q4_20230125,-4.239811,-4.175291,0.06452
SHW_2022_Q4_20230126,-3.924381,-3.857731,0.06665
PSA_2022_Q4_20230222,-3.971868,-4.045299,0.073431
D_2022_Q4_20230208,-4.070071,-4.152717,0.082646
TGT_2022_Q4_20230228,-4.034038,-4.125206,0.091168
SBUX_2023_Q1_20230202,-4.210208,-4.301442,0.091234
NKE_2023_Q3_20230321,-4.093227,-4.184657,0.09143
MRK_2022_Q4_20230202,-4.076305,-4.171414,0.095109
ETN_2022_Q4_20230208,-4.002622,-3.90182,0.100802
LLY_2022_Q4_20230202,-4.048562,-4.154394,0.105832
CSGP_2022_Q4_20230221,-4.060838,-4.176453,0.115615
ACN_2023_Q2_20230323,-4.166446,-4.039627,0.126819
LOW_2022_Q4_20230301,-3.963414,-4.093154,0.12974
WFC_2022_Q4_20230113,-4.210372,-4.342038,0.131666
BKNG_2022_Q4_20230223,-4.075408,-4.213718,0.13831
NEM_2022_Q4_20230223,-3.988979,-3.849181,0.139798
HD_2022_Q4_20230221,-4.210372,-4.059961,0.150411
GE_2022_Q4_20230124,-4.192615,-4.348658,0.156043
CCI_2022_Q4_20230126,-3.949244,-4.106114,0.15687
SLB_2022_Q4_20230120,-3.988066,-3.828143,0.159923
NEE_2022_Q4_20230125,-4.029582,-3.862869,0.166713
O_2022_Q4_20230222,-4.105439,-4.275743,0.170304
CAT_2022_Q4_20230131,-4.133216,-3.961927,0.171289
UNP_2022_Q4_20230124,-3.90304,-3.728297,0.174743
WELL_2022_Q4_20230216,-4.021808,-3.84506,0.176748
SPGI_2022_Q4_20230209,-3.945999,-4.137065,0.191066
UNH_2022_Q4_20230113,-4.013361,-4.216572,0.203211
XOM_2022_Q4_20230131,-3.924381,-4.150875,0.226494
SO_2022_Q4_20230216,-4.046947,-4.273985,0.227038
NUE_2022_Q4_20230126,-3.988066,-3.750988,0.237078
SRE_2022_Q4_20230228,-3.962588,-4.205319,0.242731
DHR_2022_Q4_20230124,-4.073946,-4.316778,0.242832
FCX_2022_Q4_20230125,-4.034038,-3.771048,0.26299
ORCL_2023_Q3_20230309,-4.105439,-4.371445,0.266006
MO_2022_Q4_20230201,-4.061466,-4.332827,0.271361
AMT_2022_Q4_20230223,-4.200762,-3.908365,0.292397
PLD_2022_Q4_20230118,-3.995669,-4.309607,0.313938
GOOG_2022_Q4_20230202,-4.002622,-3.687823,0.314799
MPC_2022_Q4_20230131,-4.073946,-3.752943,0.321003
HON_2022_Q4_20230202,-4.187193,-4.52381,0.336617
DIS_2023_Q1_20230208,-3.880497,-4.219894,0.339397
COP_2022_Q4_20230202,-4.050308,-3.709778,0.34053
CRM_2023_Q4_20230301,-4.018477,-3.667766,0.350711
TMO_2022_Q4_20230201,-3.945999,-4.30174,0.355741
RTX_2022_Q4_20230124,-4.182542,-4.538372,0.35583
AXP_2022_Q4_20230127,-4.133216,-3.759809,0.373407
DLR_2022_Q4_20230216,-4.105439,-3.731733,0.373706
EOG_2022_Q4_20230224,-4.060838,-3.652616,0.408222
CL_2022_Q4_20230127,-3.836754,-4.245261,0.408507
PSX_2022_Q4_20230131,-4.091193,-3.676624,0.414569
ABBV_2022_Q4_20230209,-3.962588,-4.394625,0.432037
