id,preds,trues,abs_e
DLR_2023_Q2_20230727,-4.126284,-4.130377,0.004093
DE_2023_Q3_20230818,-3.98145,-3.976647,0.004803
BAC_2023_Q2_20230718,-4.134655,-4.144686,0.010031
GE_2023_Q2_20230725,-4.162742,-4.128376,0.034366
DIS_2023_Q3_20230809,-4.129304,-4.09311,0.036194
RTX_2023_Q2_20230725,-3.881086,-3.84396,0.037126
AVGO_2023_Q3_20230831,-3.917502,-3.958719,0.041217
NUE_2023_Q2_20230725,-4.153926,-4.19696,0.043034
NKE_2024_Q1_20230928,-3.966563,-3.914936,0.051627
ETN_2023_Q2_20230801,-4.132842,-4.079005,0.053837
SPGI_2023_Q2_20230727,-4.173596,-4.110527,0.063069
LOW_2023_Q2_20230822,-4.109525,-4.173623,0.064098
NEM_2023_Q2_20230720,-3.979962,-4.046761,0.066799
EA_2024_Q1_20230801,-4.11543,-4.19013,0.0747
CMG_2023_Q2_20230726,-3.9767,-3.894898,0.081802
VLO_2023_Q2_20230727,-4.05305,-4.137431,0.084381
ADBE_2023_Q3_20230914,-3.899056,-3.98489,0.085834
GOOG_2023_Q2_20230725,-4.001594,-4.108623,0.107029
JNJ_2023_Q2_20230720,-4.003036,-4.116629,0.113593
SHW_2023_Q2_20230725,-4.336929,-4.454122,0.117193
UNH_2023_Q2_20230714,-4.006883,-4.138616,0.131733
CMCSA_2023_Q2_20230727,-4.120659,-4.253043,0.132384
SLB_2023_Q2_20230721,-4.184444,-4.31773,0.133286
UNP_2023_Q2_20230726,-4.00675,-3.868755,0.137995
FCX_2023_Q2_20230720,-4.080771,-3.937453,0.143318
CCI_2023_Q2_20230720,-4.047256,-4.201886,0.15463
AXP_2023_Q2_20230721,-4.237864,-4.394163,0.156299
ACN_2023_Q4_20230928,-4.080811,-4.268205,0.187394
PSA_2023_Q2_20230803,-4.064898,-4.2681,0.203202
XOM_2023_Q2_20230728,-4.153926,-4.361678,0.207752
EOG_2023_Q2_20230804,-4.126284,-4.336523,0.210239
TGT_2023_Q2_20230816,-3.924279,-4.135655,0.211376
BKNG_2023_Q2_20230803,-4.072716,-3.86097,0.211746
T_2023_Q2_20230726,-4.237864,-4.45029,0.212426
PSX_2023_Q2_20230802,-4.178936,-4.395194,0.216258
APD_2023_Q3_20230803,-4.05305,-4.272332,0.219282
AAPL_2023_Q3_20230803,-3.887206,-4.108096,0.22089
CSGP_2023_Q2_20230725,-4.120977,-3.898794,0.222183
WFC_2023_Q2_20230714,-4.047326,-4.291094,0.243768
PLD_2023_Q2_20230718,-4.109525,-4.354845,0.24532
GS_2023_Q2_20230719,-4.116685,-4.398059,0.281374
WELL_2023_Q2_20230801,-4.085273,-4.375728,0.290455
CAT_2023_Q2_20230801,-4.232348,-3.937467,0.294881
HON_2023_Q2_20230727,-4.1412,-4.436105,0.294905
MSFT_2023_Q4_20230725,-4.029859,-4.328341,0.298482
DHR_2023_Q2_20230725,-3.977531,-4.276474,0.298943
META_2023_Q2_20230726,-4.232348,-3.926068,0.30628
TMO_2023_Q2_20230726,-4.020417,-4.342291,0.321874
ABT_2023_Q2_20230720,-4.006883,-4.331616,0.324733
SBUX_2023_Q3_20230801,-4.160471,-4.498121,0.33765
EQIX_2023_Q2_20230802,-3.941768,-4.289554,0.347786
D_2023_Q2_20230804,-4.082398,-4.435256,0.352858
ORCL_2024_Q1_20230911,-3.887206,-3.529289,0.357917
TJX_2024_Q2_20230816,-4.080771,-4.440988,0.360217
BA_2023_Q2_20230726,-4.1412,-3.780972,0.360228
BLK_2023_Q2_20230714,-4.134655,-4.4956,0.360945
AMT_2023_Q2_20230727,-3.9767,-4.338431,0.361731
PPG_2023_Q2_20230721,-4.080771,-4.442576,0.361805
MRK_2023_Q2_20230801,-4.04834,-4.410965,0.362625
PFE_2023_Q2_20230801,-4.129304,-4.493056,0.363752
MPC_2023_Q2_20230801,-3.9767,-4.342053,0.365353
COP_2023_Q2_20230803,-4.113347,-4.498666,0.385319
ABBV_2023_Q2_20230727,-4.013602,-4.408251,0.394649
MDLZ_2023_Q2_20230727,-4.072716,-4.498434,0.425718
ADP_2023_Q4_20230726,-3.977531,-4.408187,0.430656
JPM_2023_Q2_20230714,-4.132557,-4.56398,0.431423
VZ_2023_Q2_20230725,-4.092128,-4.533428,0.4413
LLY_2023_Q2_20230808,-3.999615,-3.555626,0.443989
SRE_2023_Q2_20230803,-4.134655,-4.581947,0.447292
DUK_2023_Q2_20230808,-4.020417,-4.473449,0.453032
SO_2023_Q2_20230803,-4.098243,-4.557599,0.459356
PEP_2023_Q2_20230713,-4.090079,-4.592875,0.502796
CRM_2024_Q2_20230830,-3.899056,-4.415673,0.516617
O_2023_Q2_20230803,-4.162742,-4.688054,0.525312
AMD_2023_Q2_20230801,-4.11964,-3.567788,0.551852
