id,preds,trues,abs_e
SBUX_2021_Q2_20210427,-4.292928,-4.293851,0.000923
APD_2021_Q2_20210510,-4.417195,-4.430582,0.013387
VLO_2021_Q1_20210422,-3.855906,-3.825145,0.030761
TGT_2021_Q1_20210519,-4.088063,-4.131161,0.043098
UNP_2021_Q1_20210422,-4.292928,-4.340197,0.047269
AMD_2021_Q1_20210427,-4.00657,-4.055234,0.048664
GOOG_2021_Q1_20210427,-4.115842,-4.065594,0.050248
MSFT_2021_Q3_20210427,-4.253739,-4.202468,0.051271
MPC_2021_Q1_20210504,-4.175688,-4.227929,0.052241
SRE_2021_Q1_20210505,-4.400195,-4.461814,0.061619
AAPL_2021_Q2_20210428,-4.081914,-4.149173,0.067259
PSX_2021_Q1_20210430,-3.870437,-3.957725,0.087288
LLY_2021_Q1_20210427,-4.325156,-4.417354,0.092198
NEM_2021_Q1_20210429,-4.048614,-3.954902,0.093712
ADP_2021_Q3_20210428,-3.976981,-4.071021,0.09404
BAC_2021_Q1_20210415,-4.048614,-4.146437,0.097823
DUK_2021_Q1_20210510,-4.207697,-4.308691,0.100994
ECL_2021_Q1_20210427,-3.997378,-4.103425,0.106047
TMO_2021_Q1_20210429,-4.173628,-4.300214,0.126586
CMCSA_2021_Q1_20210429,-3.986476,-3.857334,0.129142
AXP_2021_Q1_20210423,-3.993264,-4.128567,0.135303
DLR_2021_Q1_20210429,-4.152966,-4.290077,0.137111
JPM_2021_Q1_20210414,-4.198325,-4.339113,0.140788
XOM_2021_Q1_20210430,-4.018583,-3.867731,0.150852
CAT_2021_Q1_20210429,-4.138721,-4.291792,0.153071
PPG_2021_Q1_20210416,-3.906361,-3.730444,0.175917
WELL_2021_Q1_20210429,-3.949426,-4.131707,0.182281
TMUS_2021_Q1_20210504,-4.063802,-3.878262,0.18554
TJX_2022_Q1_20210519,-4.018583,-4.206954,0.188371
MRK_2021_Q1_20210429,-3.968328,-4.157237,0.188909
T_2021_Q1_20210422,-4.078246,-4.286828,0.208582
V_2021_Q2_20210427,-4.129997,-4.343821,0.213824
BKNG_2021_Q1_20210506,-4.086068,-3.856916,0.229152
DHR_2021_Q1_20210422,-3.993264,-4.225206,0.231942
PSA_2021_Q1_20210429,-4.267349,-4.503898,0.236549
