id,preds,trues,abs_e
GE_2023_Q1_20230425,-4.172892,-4.188998,0.016106
ABT_2023_Q1_20230419,-4.095675,-4.076771,0.018904
ETN_2023_Q1_20230502,-3.936208,-3.915299,0.020909
VLO_2023_Q1_20230427,-3.878947,-3.853321,0.025626
PLD_2023_Q1_20230418,-4.231011,-4.204457,0.026554
JPM_2023_Q1_20230414,-3.965157,-3.992363,0.027206
DE_2023_Q2_20230519,-4.024627,-4.054161,0.029534
EQIX_2023_Q1_20230503,-3.878947,-3.916085,0.037138
DHR_2023_Q1_20230425,-3.985718,-3.940653,0.045065
AVGO_2023_Q2_20230601,-3.878947,-3.927141,0.048194
CRM_2024_Q1_20230531,-3.985718,-3.932375,0.053343
GOOG_2023_Q1_20230425,-4.08758,-4.028248,0.059332
DIS_2023_Q2_20230510,-3.994062,-3.930277,0.063785
TGT_2023_Q1_20230517,-3.971502,-3.905759,0.065743
MSFT_2023_Q3_20230425,-3.925419,-3.991536,0.066117
ABBV_2023_Q1_20230427,-4.054705,-3.986852,0.067853
PSX_2023_Q1_20230503,-4.075883,-4.007401,0.068482
WELL_2023_Q1_20230503,-4.085303,-4.159378,0.074075
LLY_2023_Q1_20230427,-4.159368,-4.077497,0.081871
AMT_2023_Q1_20230426,-4.030991,-4.113317,0.082326
CCI_2023_Q1_20230420,-4.030991,-4.114839,0.083848
XOM_2023_Q1_20230428,-4.020487,-4.107551,0.087064
SBUX_2023_Q2_20230502,-3.999154,-3.908248,0.090906
ADBE_2023_Q2_20230615,-4.131375,-4.225304,0.093929
EOG_2023_Q1_20230505,-3.994808,-4.093498,0.09869
NUE_2023_Q1_20230420,-3.999346,-3.884488,0.114858
TMUS_2023_Q1_20230427,-4.134772,-4.002863,0.131909
PFE_2023_Q1_20230502,-4.029626,-4.163,0.133374
NEM_2023_Q1_20230427,-4.020487,-3.884918,0.135569
AXP_2023_Q1_20230420,-4.159368,-4.008312,0.151056
BLK_2023_Q1_20230414,-4.02183,-4.173305,0.151475
BAC_2023_Q1_20230418,-3.965157,-4.11714,0.151983
SPGI_2023_Q1_20230427,-4.075883,-4.229257,0.153374
ORCL_2023_Q4_20230612,-3.936208,-4.09993,0.163722
BKNG_2023_Q1_20230504,-3.979645,-4.148387,0.168742
CMCSA_2023_Q1_20230427,-3.960366,-3.791027,0.169339
VZ_2023_Q1_20230425,-3.985718,-4.159102,0.173384
NEE_2023_Q1_20230425,-4.079163,-4.260761,0.181598
HD_2023_Q1_20230516,-4.003451,-4.188948,0.185497
SHW_2023_Q1_20230425,-4.021474,-4.209742,0.188268
PPG_2023_Q1_20230421,-4.000682,-4.189572,0.18889
CAT_2023_Q1_20230427,-4.061334,-3.861056,0.200278
LOW_2023_Q1_20230523,-4.043539,-4.247751,0.204212
CSGP_2023_Q1_20230425,-4.131907,-3.916643,0.215264
D_2023_Q1_20230505,-4.143426,-4.366338,0.222912
WFC_2023_Q1_20230414,-4.085303,-3.844699,0.240604
MPC_2023_Q1_20230502,-4.049786,-3.790826,0.25896
T_2023_Q1_20230420,-3.963934,-3.70026,0.263674
APD_2023_Q2_20230509,-3.932781,-4.202088,0.269307
SLB_2023_Q1_20230421,-3.966302,-3.685618,0.280684
HON_2023_Q1_20230427,-4.094378,-4.381022,0.286644
CMG_2023_Q1_20230425,-4.000682,-3.693213,0.307469
TMO_2023_Q1_20230426,-4.080964,-4.390277,0.309313
BA_2023_Q1_20230426,-4.000682,-4.31402,0.313338
NKE_2023_Q4_20230629,-4.108275,-4.43042,0.322145
PSA_2023_Q1_20230504,-3.954737,-4.278973,0.324236
FCX_2023_Q1_20230421,-4.02183,-3.689352,0.332478
ECL_2023_Q1_20230502,-4.089672,-4.424839,0.335167
UNP_2023_Q1_20230420,-4.094378,-4.434199,0.339821
MA_2023_Q1_20230427,-3.969546,-4.314081,0.344535
TJX_2024_Q1_20230517,-4.240678,-4.599743,0.359065
GS_2023_Q1_20230418,-4.02183,-4.382761,0.360931
META_2023_Q1_20230426,-3.963934,-3.586577,0.377357
MRK_2023_Q1_20230427,-4.170015,-4.55242,0.382405
COP_2023_Q1_20230504,-3.879225,-4.262316,0.383091
ACN_2023_Q3_20230622,-4.089672,-4.475637,0.385965
AEP_2023_Q1_20230504,-4.090623,-4.482207,0.391584
AAPL_2023_Q2_20230504,-4.049786,-4.472177,0.422391
PM_2023_Q1_20230420,-4.02183,-4.457524,0.435694
MDLZ_2023_Q1_20230427,-3.979173,-4.418081,0.438908
UNH_2023_Q1_20230414,-4.043539,-4.491296,0.447757
DLR_2023_Q1_20230427,-4.091648,-3.643755,0.447893
PG_2023_Q3_20230421,-4.029626,-4.509391,0.479765
V_2023_Q2_20230425,-3.936208,-4.421719,0.485511
ADP_2023_Q3_20230426,-3.960366,-4.461752,0.501386
RTX_2023_Q1_20230425,-3.878947,-4.39218,0.513233
O_2023_Q1_20230504,-4.129662,-4.677141,0.547479
XEL_2023_Q1_20230427,-4.033671,-4.644239,0.610568
DUK_2023_Q1_20230509,-3.979645,-4.590232,0.610587
SRE_2023_Q1_20230504,-3.969546,-4.617142,0.647596
CL_2023_Q1_20230428,-4.02183,-4.674429,0.652599
TSLA_2023_Q1_20230419,-4.140567,-3.483493,0.657074
PEP_2023_Q1_20230425,-4.080964,-4.746251,0.665287
SO_2023_Q1_20230427,-4.030991,-4.708114,0.677123
MO_2023_Q1_20230426,-4.089814,-4.828286,0.738472
MCD_2023_Q1_20230425,-4.0331,-4.899235,0.866135
JNJ_2023_Q1_20230418,-3.965157,-4.832126,0.866969
AMD_2023_Q1_20230502,-4.124212,-3.22154,0.902672
EA_2023_Q4_20230509,-4.029626,-4.938739,0.909113
KO_2023_Q1_20230424,-3.966302,-4.963752,0.99745
