id,preds,trues,abs_e
LOW_2021_Q4_20220223,-4.187032,-4.1884,0.001368
VLO_2021_Q4_20220127,-4.010668,-4.008529,0.002139
WELL_2021_Q4_20220216,-3.891131,-3.874663,0.016468
BAC_2021_Q4_20220119,-4.320269,-4.344728,0.024459
NKE_2022_Q3_20220321,-4.344209,-4.316812,0.027397
SO_2021_Q4_20220217,-4.165753,-4.134949,0.030804
DIS_2022_Q1_20220209,-3.95536,-3.921343,0.034017
COP_2021_Q4_20220203,-4.131023,-4.172468,0.041445
AMT_2021_Q4_20220224,-4.13991,-4.185234,0.045324
ECL_2021_Q4_20220215,-4.278945,-4.331057,0.052112
SBUX_2022_Q1_20220201,-4.423682,-4.354165,0.069517
CMCSA_2021_Q4_20220127,-4.174726,-4.249639,0.074913
VZ_2021_Q4_20220125,-4.068344,-3.965408,0.102936
PG_2022_Q2_20220119,-4.146786,-4.25546,0.108674
PPG_2021_Q4_20220121,-4.256964,-4.368319,0.111355
SRE_2021_Q4_20220225,-4.056805,-4.172775,0.11597
ACN_2022_Q2_20220317,-4.172428,-4.304402,0.131974
PSX_2021_Q4_20220128,-4.273777,-4.138782,0.134995
DUK_2021_Q4_20220210,-4.174726,-4.034927,0.139799
DHR_2021_Q4_20220127,-4.179942,-4.027168,0.152774
O_2021_Q4_20220223,-4.192616,-4.352471,0.159855
XEL_2021_Q4_20220127,-4.193005,-4.354577,0.161572
ABT_2021_Q4_20220126,-4.094079,-3.931913,0.162166
PSA_2021_Q4_20220223,-4.175922,-4.010617,0.165305
BLK_2021_Q4_20220114,-4.056805,-4.236102,0.179297
MCD_2021_Q4_20220127,-4.201986,-4.408583,0.206597
PLD_2021_Q4_20220119,-4.344209,-4.552023,0.207814
MPC_2021_Q4_20220202,-3.95536,-3.736428,0.218932
WFC_2021_Q4_20220114,-4.137574,-3.911874,0.2257
SPGI_2021_Q4_20220208,-4.308583,-4.076574,0.232009
ORCL_2022_Q3_20220310,-4.242354,-3.99775,0.244604
EA_2022_Q3_20220201,-4.071181,-3.823975,0.247206
SHW_2021_Q4_20220127,-4.214954,-3.943461,0.271493
