id,preds,trues,abs_e
ABBV_2022_Q3_20221028,-4.02921,-4.037884,0.008674
MO_2022_Q3_20221027,-4.1696,-4.144342,0.025258
AEP_2022_Q3_20221026,-4.011657,-4.044496,0.032839
NEM_2022_Q3_20221101,-4.159235,-4.119563,0.039672
SHW_2022_Q3_20221025,-4.137094,-4.182607,0.045513
ETN_2022_Q3_20221101,-4.241783,-4.300297,0.058514
TMO_2022_Q3_20221026,-4.207336,-4.280037,0.072701
SO_2022_Q3_20221027,-4.391944,-4.311186,0.080758
CL_2022_Q3_20221028,-4.295031,-4.380454,0.085423
LLY_2022_Q3_20221101,-4.048445,-3.958421,0.090024
V_2022_Q4_20221025,-4.184566,-4.082052,0.102514
PM_2022_Q3_20221020,-4.140751,-4.244386,0.103635
VLO_2022_Q3_20221025,-4.252012,-4.370425,0.118413
GS_2022_Q3_20221018,-4.16313,-4.316723,0.153593
ORCL_2023_Q2_20221212,-4.342658,-4.174799,0.167859
XEL_2022_Q3_20221027,-3.993516,-4.17221,0.178694
PLD_2022_Q3_20221019,-4.113882,-3.9333,0.180582
GE_2022_Q3_20221025,-4.338915,-4.127354,0.211561
MDLZ_2022_Q3_20221101,-4.176977,-4.407849,0.230872
MA_2022_Q3_20221027,-4.376976,-4.135335,0.241641
AXP_2022_Q3_20221021,-4.048445,-3.800415,0.24803
DLR_2022_Q3_20221026,-4.241783,-4.515758,0.273975
HON_2022_Q3_20221027,-4.170168,-3.894254,0.275914
AMD_2022_Q3_20221101,-4.076992,-3.79112,0.285872
SPGI_2022_Q3_20221027,-4.263007,-3.926817,0.33619
XOM_2022_Q3_20221028,-4.076992,-4.438828,0.361836
EA_2023_Q2_20221101,-4.391944,-4.020645,0.371299
PG_2023_Q1_20221019,-4.107044,-4.48426,0.377216
HD_2022_Q3_20221115,-4.072321,-4.454434,0.382113
D_2022_Q3_20221104,-4.140751,-3.75241,0.388341
ADP_2023_Q1_20221026,-4.376976,-3.98267,0.394306
RTX_2022_Q3_20221025,-4.492068,-4.084786,0.407282
CMCSA_2022_Q3_20221027,-4.295031,-4.703766,0.408735
BKNG_2022_Q3_20221102,-4.204256,-3.781349,0.422907
COP_2022_Q3_20221103,-4.001086,-3.56796,0.433126
DUK_2022_Q3_20221104,-4.076992,-4.53468,0.457688
