id,preds,trues,abs_e
MA_2020_Q4_20210128,-4.046029,-4.053604,0.007575
PPG_2020_Q4_20210122,-4.068211,-4.047479,0.020732
AAPL_2021_Q1_20210127,-4.108411,-4.129878,0.021467
UNP_2020_Q4_20210121,-3.868572,-3.844245,0.024327
MDLZ_2020_Q4_20210128,-4.194803,-4.219515,0.024712
CMG_2020_Q4_20210202,-4.040928,-4.069472,0.028544
LLY_2020_Q4_20210129,-4.068211,-4.099112,0.030901
CMCSA_2020_Q4_20210128,-3.849638,-3.817828,0.03181
DLR_2020_Q4_20210211,-3.984607,-4.018484,0.033877
NEM_2020_Q4_20210218,-4.075922,-4.038504,0.037418
ABBV_2020_Q4_20210203,-4.244619,-4.20424,0.040379
UNH_2020_Q4_20210120,-4.281225,-4.238252,0.042973
ADBE_2021_Q1_20210323,-4.220237,-4.264626,0.044389
EQIX_2020_Q4_20210210,-4.127529,-4.079519,0.04801
APD_2021_Q1_20210204,-3.868572,-3.919142,0.05057
D_2020_Q4_20210212,-4.164006,-4.112414,0.051592
GOOG_2020_Q4_20210202,-3.975477,-3.914787,0.06069
JPM_2020_Q4_20210115,-4.209778,-4.148916,0.060862
DUK_2020_Q4_20210211,-4.382154,-4.466851,0.084697
V_2021_Q1_20210128,-4.137999,-4.053147,0.084852
HD_2020_Q4_20210223,-4.081271,-3.995717,0.085554
SRE_2020_Q4_20210225,-4.132507,-4.042609,0.089898
DHR_2020_Q4_20210128,-4.132507,-4.040811,0.091696
SHW_2020_Q4_20210128,-4.168891,-4.274241,0.10535
MO_2020_Q4_20210128,-4.209778,-4.325157,0.115379
LOW_2020_Q4_20210224,-3.984607,-3.86693,0.117677
PLD_2020_Q4_20210126,-4.194894,-4.322601,0.127707
RTX_2020_Q4_20210126,-4.073441,-3.937255,0.136186
PSA_2020_Q4_20210225,-4.083014,-4.223076,0.140062
TMUS_2020_Q4_20210204,-4.081271,-4.239437,0.158166
TMO_2020_Q4_20210201,-3.849638,-4.011411,0.161773
ECL_2020_Q4_20210216,-3.868572,-4.040336,0.171764
ABT_2020_Q4_20210127,-4.186646,-4.013585,0.173061
AEP_2020_Q4_20210225,-4.081271,-4.257898,0.176627
XOM_2020_Q4_20210202,-4.113013,-3.929008,0.184005
ORCL_2021_Q3_20210310,-4.060115,-3.874542,0.185573
TJX_2021_Q4_20210224,-4.063058,-3.870857,0.192201
EA_2021_Q3_20210202,-4.108411,-3.903349,0.205062
MSFT_2021_Q2_20210126,-4.078739,-4.29166,0.212921
NUE_2020_Q4_20210128,-4.292692,-4.077118,0.215574
BLK_2020_Q4_20210114,-4.075922,-3.855937,0.219985
