id,preds,trues,abs_e
ABBV_2019_Q2_20190726,-4.550317,-4.560744,0.010427
PEP_2019_Q2_20190709,-4.585629,-4.599473,0.013844
MCD_2019_Q2_20190726,-4.383666,-4.398713,0.015047
UNH_2019_Q2_20190718,-4.393384,-4.4147,0.021316
NEE_2019_Q2_20190724,-4.628172,-4.584532,0.04364
D_2019_Q2_20190731,-4.358003,-4.408058,0.050055
PG_2019_Q4_20190730,-4.174984,-4.109006,0.065978
DHR_2019_Q2_20190718,-4.521493,-4.451311,0.070182
ACN_2019_Q4_20190926,-4.438872,-4.3613,0.077572
JPM_2019_Q2_20190716,-4.467476,-4.378064,0.089412
GS_2019_Q2_20190716,-4.174984,-4.064237,0.110747
T_2019_Q2_20190724,-4.533104,-4.412352,0.120752
PPG_2019_Q2_20190718,-4.580419,-4.45919,0.121229
PLD_2019_Q2_20190716,-4.511201,-4.386312,0.124889
DLR_2019_Q2_20190730,-4.546362,-4.40791,0.138452
ORCL_2020_Q1_20190911,-4.343356,-4.203271,0.140085
PSA_2019_Q2_20190731,-4.46542,-4.613523,0.148103
HD_2019_Q2_20190820,-4.402971,-4.221565,0.181406
MRK_2019_Q2_20190730,-4.600908,-4.365745,0.235163
ECL_2019_Q2_20190730,-4.329863,-4.092823,0.23704
BLK_2019_Q2_20190719,-4.434811,-4.189599,0.245212
AEP_2019_Q2_20190725,-4.463326,-4.711851,0.248525
MSFT_2019_Q4_20190718,-4.396326,-4.147028,0.249298
AXP_2019_Q2_20190719,-4.535342,-4.285363,0.249979
CMCSA_2019_Q2_20190725,-4.506533,-4.251724,0.254809
HON_2019_Q2_20190718,-4.511367,-4.246399,0.264968
SO_2019_Q2_20190731,-4.628172,-4.362522,0.26565
JNJ_2019_Q2_20190716,-4.378757,-4.649784,0.271027
BA_2019_Q2_20190724,-4.314353,-4.043049,0.271304
CRM_2020_Q2_20190822,-4.416867,-4.124682,0.292185
BAC_2019_Q2_20190717,-4.291642,-3.994484,0.297158
SRE_2019_Q2_20190802,-4.327981,-4.636565,0.308584
XEL_2019_Q2_20190801,-4.377206,-4.693766,0.31656
PSX_2019_Q2_20190726,-4.329863,-4.004433,0.32543
MDLZ_2019_Q2_20190730,-4.48743,-4.158693,0.328737
DUK_2019_Q2_20190806,-4.490752,-4.822111,0.331359
RTX_2019_Q2_20190725,-4.46542,-4.127137,0.338283
NEM_2019_Q2_20190725,-4.317593,-3.978289,0.339304
O_2019_Q2_20190806,-4.404539,-4.746409,0.34187
AMT_2019_Q2_20190731,-4.224478,-4.580573,0.356095
VZ_2019_Q2_20190801,-4.506533,-4.864035,0.357502
TMO_2019_Q2_20190724,-4.533104,-4.173907,0.359197
NUE_2019_Q2_20190718,-4.429062,-4.055855,0.373207
CCI_2019_Q2_20190718,-4.628172,-4.231006,0.397166
NKE_2020_Q1_20190924,-4.688084,-4.285885,0.402199
APD_2019_Q3_20190725,-4.688084,-4.28517,0.402914
CL_2019_Q2_20190726,-4.358003,-3.954118,0.403885
AVGO_2019_Q3_20190912,-4.758997,-4.354479,0.404518
WELL_2019_Q2_20190801,-4.378757,-4.800712,0.421955
PFE_2019_Q2_20190729,-4.393384,-3.954036,0.439348
XOM_2019_Q2_20190802,-4.542777,-4.081835,0.460942
ADBE_2019_Q3_20190917,-4.60717,-4.127629,0.479541
CAT_2019_Q2_20190724,-4.449285,-3.965696,0.483589
EQIX_2019_Q2_20190731,-4.592532,-4.101405,0.491127
AAPL_2019_Q3_20190730,-4.224478,-3.726756,0.497722
ADP_2019_Q4_20190731,-4.535342,-4.036856,0.498486
TJX_2020_Q2_20190820,-4.580419,-4.073888,0.506531
MO_2019_Q2_20190730,-4.589327,-4.079913,0.509414
CMG_2019_Q2_20190723,-4.542777,-4.032681,0.510096
LLY_2019_Q2_20190730,-4.511367,-3.988046,0.523321
WFC_2019_Q2_20190716,-4.546362,-4.013437,0.532925
META_2019_Q2_20190724,-4.490752,-3.949217,0.541535
ABT_2019_Q2_20190717,-4.771489,-4.187455,0.584034
KO_2019_Q2_20190723,-4.546362,-3.942618,0.603744
V_2019_Q3_20190723,-4.59409,-3.987128,0.606962
ETN_2019_Q2_20190730,-4.396326,-3.777335,0.618991
EA_2020_Q1_20190730,-4.234064,-3.609447,0.624617
EOG_2019_Q2_20190802,-4.438872,-3.81358,0.625292
TMUS_2019_Q2_20190726,-4.581971,-3.941712,0.640259
FCX_2019_Q2_20190724,-4.368183,-3.715332,0.652851
MA_2019_Q2_20190730,-4.490752,-3.804892,0.68586
DE_2019_Q3_20190816,-4.485995,-3.770436,0.715559
COP_2019_Q2_20190730,-4.416867,-3.692493,0.724374
DIS_2019_Q3_20190806,-4.580419,-3.850903,0.729516
SPGI_2019_Q2_20190801,-4.511201,-3.769067,0.742134
BKNG_2019_Q2_20190807,-4.634442,-3.876616,0.757826
SLB_2019_Q2_20190719,-4.622268,-3.842184,0.780084
UNP_2019_Q2_20190718,-4.682479,-3.86131,0.821169
SBUX_2019_Q3_20190725,-4.485995,-3.64518,0.840815
CSGP_2019_Q2_20190723,-4.533104,-3.670645,0.862459
SHW_2019_Q2_20190723,-4.628172,-3.756534,0.871638
VLO_2019_Q2_20190725,-4.627349,-3.673449,0.9539
MPC_2019_Q2_20190801,-4.550317,-3.557603,0.992714
PM_2019_Q2_20190718,-4.580419,-3.573986,1.006433
LOW_2019_Q2_20190821,-4.678818,-3.552864,1.125954
GOOG_2019_Q2_20190725,-4.677416,-3.457878,1.219538
TSLA_2019_Q2_20190724,-4.585629,-3.166,1.419629
GE_2019_Q2_20190731,-4.580419,-3.160614,1.419805
TGT_2019_Q2_20190821,-4.492569,-2.960246,1.532323
AMD_2019_Q2_20190730,-4.451575,-2.851741,1.599834
