id,preds,trues,abs_e
GS_2020_Q3_20201014,-4.036466,-4.037945,0.001479
XEL_2020_Q3_20201029,-4.211665,-4.202243,0.009422
PM_2020_Q3_20201020,-3.968906,-3.980225,0.011319
CMCSA_2020_Q3_20201029,-3.877084,-3.916899,0.039815
TJX_2021_Q3_20201118,-4.054562,-4.096066,0.041504
PG_2021_Q1_20201020,-4.258814,-4.201932,0.056882
CL_2020_Q3_20201030,-4.174474,-4.24221,0.067736
SO_2020_Q3_20201029,-3.992314,-4.060088,0.067774
CCI_2020_Q3_20201022,-4.101192,-4.032597,0.068595
JPM_2020_Q3_20201013,-3.964419,-4.041553,0.077134
MO_2020_Q3_20201030,-4.041847,-3.963288,0.078559
DUK_2020_Q3_20201105,-4.150424,-4.229162,0.078738
UNH_2020_Q3_20201014,-4.041847,-3.959212,0.082635
V_2020_Q4_20201028,-3.895754,-3.811801,0.083953
NKE_2021_Q2_20201218,-4.12615,-4.215931,0.089781
MRK_2020_Q3_20201027,-4.002689,-4.103189,0.1005
AVGO_2020_Q4_20201210,-4.082935,-4.198347,0.115412
GOOG_2020_Q3_20201029,-4.144927,-4.016712,0.128215
DE_2020_Q4_20201125,-3.980895,-4.112748,0.131853
CSGP_2020_Q3_20201027,-3.940569,-3.803143,0.137426
KO_2020_Q3_20201022,-3.992314,-3.854792,0.137522
AMT_2020_Q3_20201029,-4.112311,-4.256956,0.144645
D_2020_Q3_20201105,-4.101192,-4.248919,0.147727
PLD_2020_Q3_20201020,-4.054562,-3.894867,0.159695
TMUS_2020_Q3_20201105,-3.926231,-4.09262,0.166389
SBUX_2020_Q4_20201029,-4.09872,-3.929611,0.169109
DLR_2020_Q3_20201029,-4.017472,-3.823636,0.193836
SRE_2020_Q3_20201105,-4.143034,-3.944972,0.198062
DIS_2020_Q4_20201112,-4.143946,-3.94355,0.200396
SPGI_2020_Q3_20201027,-4.124423,-3.91715,0.207273
NEE_2020_Q3_20201021,-3.952666,-4.180909,0.228243
ADP_2021_Q1_20201028,-4.154049,-3.917835,0.236214
BLK_2020_Q3_20201013,-4.195111,-3.950914,0.244197
EQIX_2020_Q3_20201028,-3.913957,-3.665545,0.248412
ACN_2021_Q1_20201217,-4.182825,-3.925517,0.257308
DHR_2020_Q3_20201022,-4.000416,-3.742542,0.257874
O_2020_Q3_20201103,-3.929042,-3.650672,0.27837
T_2020_Q3_20201022,-4.167327,-3.884847,0.28248
BAC_2020_Q3_20201014,-4.082935,-3.799477,0.283458
PPG_2020_Q3_20201020,-4.099752,-3.810456,0.289296
PEP_2020_Q3_20201001,-4.120805,-4.420603,0.299798
ADBE_2020_Q4_20201210,-4.179757,-4.492681,0.312924
VZ_2020_Q3_20201021,-4.150424,-4.463689,0.313265
EA_2021_Q2_20201105,-4.103133,-3.757867,0.345266
TGT_2020_Q3_20201118,-3.980878,-4.335629,0.354751
WFC_2020_Q3_20201014,-4.152364,-3.788152,0.364212
ETN_2020_Q3_20201103,-4.159448,-3.795167,0.364281
PSA_2020_Q3_20201105,-4.233046,-3.855452,0.377594
AEP_2020_Q3_20201022,-4.099752,-4.495242,0.39549
ECL_2020_Q3_20201027,-3.877084,-3.464477,0.412607
NEM_2020_Q3_20201029,-4.041847,-3.628907,0.41294
HON_2020_Q3_20201030,-4.112831,-3.693999,0.418832
GE_2020_Q3_20201028,-4.103133,-3.672223,0.43091
JNJ_2020_Q3_20201013,-3.968906,-4.403595,0.434689
ABT_2020_Q3_20201021,-4.332843,-3.893462,0.439381
META_2020_Q3_20201029,-3.877084,-3.437396,0.439688
MSFT_2021_Q1_20201027,-4.150424,-3.706247,0.444177
AAPL_2020_Q4_20201029,-4.229793,-3.777633,0.45216
NUE_2020_Q3_20201022,-3.959278,-3.492755,0.466523
ABBV_2020_Q3_20201030,-4.159448,-3.676326,0.483122
MCD_2020_Q3_20201109,-4.002689,-4.485898,0.483209
CRM_2021_Q3_20201201,-4.152423,-3.66839,0.484033
