id,preds,trues,abs_e
CRM_2022_Q2_20210825,-4.185443,-4.19718,0.011737
META_2021_Q2_20210728,-4.190188,-4.20443,0.014242
ADBE_2021_Q3_20210921,-4.202563,-4.158038,0.044525
XOM_2021_Q2_20210730,-4.312026,-4.259043,0.052983
PFE_2021_Q2_20210728,-4.149946,-4.091673,0.058273
FCX_2021_Q2_20210722,-4.192998,-4.126286,0.066712
ABT_2021_Q2_20210722,-4.338162,-4.252689,0.085473
DHR_2021_Q2_20210722,-4.09054,-4.18613,0.09559
PM_2021_Q2_20210720,-3.983963,-3.885689,0.098274
NUE_2021_Q2_20210722,-4.166271,-4.29144,0.125169
UNH_2021_Q2_20210715,-4.278387,-4.148612,0.129775
DIS_2021_Q3_20210812,-4.278387,-4.426551,0.148164
RTX_2021_Q2_20210727,-4.318127,-4.164423,0.153704
BLK_2021_Q2_20210714,-4.166271,-4.330193,0.163922
MDLZ_2021_Q2_20210727,-4.532999,-4.365847,0.167152
SRE_2021_Q2_20210805,-4.376982,-4.549026,0.172044
PPG_2021_Q2_20210720,-3.969178,-3.743475,0.225703
SBUX_2021_Q3_20210727,-4.190188,-4.41866,0.228472
SLB_2021_Q2_20210723,-4.192998,-3.964104,0.228894
CSGP_2021_Q2_20210727,-4.340559,-4.103621,0.236938
MCD_2021_Q2_20210728,-4.238508,-4.477603,0.239095
SPGI_2021_Q2_20210729,-4.600496,-4.850959,0.250463
BAC_2021_Q2_20210714,-4.230412,-4.501481,0.271069
ORCL_2022_Q1_20210913,-4.318127,-4.027494,0.290633
MO_2021_Q2_20210729,-4.554111,-4.262145,0.291966
LLY_2021_Q2_20210803,-4.051941,-4.34688,0.294939
MA_2021_Q2_20210729,-4.374859,-4.073567,0.301292
DUK_2021_Q2_20210805,-4.374859,-4.6862,0.311341
CAT_2021_Q2_20210730,-4.344381,-4.026628,0.317753
ABBV_2021_Q2_20210730,-4.133941,-4.452005,0.318064
TGT_2021_Q2_20210818,-4.004785,-3.681629,0.323156
AMD_2021_Q2_20210727,-4.346171,-4.010119,0.336052
ACN_2021_Q4_20210923,-4.385558,-4.036548,0.34901
EA_2022_Q1_20210804,-4.346171,-4.701822,0.355651
WELL_2021_Q2_20210730,-4.36254,-4.753366,0.390826
DLR_2021_Q2_20210729,-4.203975,-4.605645,0.40167
CCI_2021_Q2_20210722,-4.210793,-3.805889,0.404904
PG_2021_Q4_20210730,-4.247103,-4.658534,0.411431
NKE_2022_Q1_20210923,-4.187065,-3.774511,0.412554
PSA_2021_Q2_20210804,-4.24294,-4.67395,0.43101
COP_2021_Q2_20210803,-4.1654,-3.728386,0.437014
EOG_2021_Q2_20210805,-4.065798,-4.510783,0.444985
V_2021_Q3_20210727,-4.36254,-4.814402,0.451862
APD_2021_Q3_20210809,-4.065798,-3.61065,0.455148
PEP_2021_Q2_20210713,-4.397545,-4.863462,0.465917
WFC_2021_Q2_20210714,-4.230412,-3.757785,0.472627
ETN_2021_Q2_20210803,-4.376982,-3.887206,0.489776
HD_2021_Q2_20210817,-4.338527,-3.830065,0.508462
DE_2021_Q3_20210820,-4.340559,-3.80902,0.531539
HON_2021_Q2_20210723,-4.247103,-4.795367,0.548264
BA_2021_Q2_20210728,-4.210793,-3.629007,0.581786
TMO_2021_Q2_20210728,-4.36254,-4.95961,0.59707
CMCSA_2021_Q2_20210729,-4.285901,-4.883756,0.597855
CL_2021_Q2_20210730,-4.403315,-3.795696,0.607619
NEE_2021_Q2_20210723,-4.210939,-4.820681,0.609742
AVGO_2021_Q3_20210902,-4.285901,-4.938692,0.652791
AEP_2021_Q2_20210722,-4.247623,-4.910428,0.662805
MRK_2021_Q2_20210729,-4.292204,-4.964704,0.6725
SO_2021_Q2_20210729,-4.278387,-4.959121,0.680734
TJX_2022_Q2_20210818,-4.476741,-3.776007,0.700734
MPC_2021_Q2_20210804,-4.291313,-3.586342,0.704971
PLD_2021_Q2_20210719,-4.134191,-4.87112,0.736929
AAPL_2021_Q3_20210727,-4.160186,-4.921908,0.761722
BKNG_2021_Q2_20210804,-4.192677,-3.412696,0.779981
TSLA_2021_Q2_20210726,-4.403315,-3.591198,0.812117
ECL_2021_Q2_20210727,-4.16907,-4.998617,0.829547
JPM_2021_Q2_20210713,-4.051941,-4.947255,0.895314
ADP_2021_Q4_20210728,-4.230412,-5.136716,0.906304
LOW_2021_Q2_20210818,-4.24294,-3.332753,0.910187
VLO_2021_Q2_20210729,-4.087711,-4.998836,0.911125
AXP_2021_Q2_20210723,-4.047381,-4.969427,0.922046
XEL_2021_Q2_20210729,-4.291313,-5.249928,0.958615
TMUS_2021_Q2_20210729,-4.380535,-5.379704,0.999169
O_2021_Q2_20210803,-4.157283,-5.18759,1.030307
GE_2021_Q2_20210727,-4.476857,-5.523917,1.04706
PSX_2021_Q2_20210803,-4.248348,-3.177255,1.071093
KO_2021_Q2_20210721,-4.018181,-5.097188,1.079007
EQIX_2021_Q2_20210728,-4.247103,-3.166494,1.080609
CMG_2021_Q2_20210720,-4.232599,-3.112212,1.120387
GS_2021_Q2_20210713,-4.380535,-5.52413,1.143595
GOOG_2021_Q2_20210727,-4.259649,-5.413022,1.153373
UNP_2021_Q2_20210722,-4.150936,-5.397324,1.246388
AMT_2021_Q2_20210729,-4.247103,-5.504658,1.257555
SHW_2021_Q2_20210727,-4.338162,-5.597773,1.259611
VZ_2021_Q2_20210721,-4.338162,-5.663115,1.324953
JNJ_2021_Q2_20210721,-4.391424,-5.751152,1.359728
D_2021_Q2_20210806,-4.346171,-5.806361,1.46019
NEM_2021_Q2_20210722,-4.240809,-5.747268,1.506459
MSFT_2021_Q4_20210727,-4.051941,-5.906671,1.85473
T_2021_Q2_20210722,-4.1654,-6.400875,2.235475
