id,preds,trues,abs_e
AXP_2023_Q2_20230721,-4.306425,-4.309975,0.00355
AMT_2023_Q2_20230727,-4.0815,-4.097909,0.016409
T_2023_Q2_20230726,-4.306425,-4.330066,0.023641
CRM_2024_Q2_20230830,-3.996745,-4.025992,0.029247
PLD_2023_Q2_20230718,-4.103691,-4.136706,0.033015
BLK_2023_Q2_20230714,-4.326282,-4.366265,0.039983
VLO_2023_Q2_20230727,-4.106055,-4.183203,0.077148
GS_2023_Q2_20230719,-4.37976,-4.460392,0.080632
TMO_2023_Q2_20230726,-4.352825,-4.263471,0.089354
PSX_2023_Q2_20230802,-4.158031,-4.068388,0.089643
XEL_2023_Q2_20230727,-4.29674,-4.178782,0.117958
DUK_2023_Q2_20230808,-4.352825,-4.482068,0.129243
VZ_2023_Q2_20230725,-4.17089,-4.306895,0.136005
PEP_2023_Q2_20230713,-4.038457,-4.17805,0.139593
SRE_2023_Q2_20230803,-4.326282,-4.489442,0.16316
XOM_2023_Q2_20230728,-4.165231,-4.001203,0.164028
ABT_2023_Q2_20230720,-3.956973,-4.126493,0.16952
BAC_2023_Q2_20230718,-4.326282,-4.133914,0.192368
SO_2023_Q2_20230803,-4.018287,-4.218941,0.200654
SHW_2023_Q2_20230725,-4.204364,-4.001739,0.202625
D_2023_Q2_20230804,-4.436329,-4.226853,0.209476
WELL_2023_Q2_20230801,-4.265401,-4.05172,0.213681
PPG_2023_Q2_20230721,-4.129736,-4.347141,0.217405
SLB_2023_Q2_20230721,-4.231844,-4.00985,0.221994
DE_2023_Q3_20230818,-4.255754,-4.026048,0.229706
AAPL_2023_Q3_20230803,-4.054147,-3.823171,0.230976
CL_2023_Q2_20230728,-4.136161,-4.393242,0.257081
EOG_2023_Q2_20230804,-4.293286,-4.584099,0.290813
TJX_2024_Q2_20230816,-4.129736,-3.838912,0.290824
AEP_2023_Q2_20230727,-4.136161,-4.430514,0.294353
MDLZ_2023_Q2_20230727,-4.183739,-3.884289,0.29945
PG_2023_Q4_20230728,-3.996745,-4.300024,0.303279
ECL_2023_Q2_20230801,-4.103317,-4.412521,0.309204
ADP_2023_Q4_20230726,-3.88169,-3.564504,0.317186
UNH_2023_Q2_20230714,-3.956973,-3.631908,0.325065
LOW_2023_Q2_20230822,-4.103691,-3.775811,0.32788
O_2023_Q2_20230803,-4.381316,-4.053172,0.328144
AVGO_2023_Q3_20230831,-3.996635,-3.662749,0.333886
ADBE_2023_Q3_20230914,-3.996745,-3.652856,0.343889
WFC_2023_Q2_20230714,-3.989177,-4.347552,0.358375
HON_2023_Q2_20230727,-4.090286,-3.726343,0.363943
DHR_2023_Q2_20230725,-3.88169,-3.515987,0.365703
TMUS_2023_Q2_20230727,-4.042231,-4.422466,0.380235
JPM_2023_Q2_20230714,-4.251556,-4.639511,0.387955
GOOG_2023_Q2_20230725,-4.215014,-3.803797,0.411217
SBUX_2023_Q3_20230801,-4.129495,-4.561658,0.432163
MSFT_2023_Q4_20230725,-4.102593,-3.664148,0.438445
JNJ_2023_Q2_20230720,-4.132634,-3.690365,0.442269
MRK_2023_Q2_20230801,-4.476274,-4.930425,0.454151
PSA_2023_Q2_20230803,-3.920261,-3.449317,0.470944
ABBV_2023_Q2_20230727,-4.220438,-3.744257,0.476181
NUE_2023_Q2_20230725,-4.165231,-3.685353,0.479878
NKE_2024_Q1_20230928,-3.876193,-3.396309,0.479884
