id,preds,trues,abs_e
CCI_2019_Q3_20191017,-4.208607,-4.209256,0.000649
MCD_2019_Q3_20191022,-4.320497,-4.298616,0.021881
CRM_2020_Q3_20191203,-4.286995,-4.310447,0.023452
NEM_2019_Q3_20191105,-4.493045,-4.465042,0.028003
TMO_2019_Q3_20191023,-4.215113,-4.254991,0.039878
HD_2019_Q3_20191119,-4.264313,-4.307944,0.043631
ORCL_2020_Q2_20191212,-4.515389,-4.462933,0.052456
T_2019_Q3_20191028,-4.263268,-4.316499,0.053231
BA_2019_Q3_20191023,-4.226153,-4.160935,0.065218
JNJ_2019_Q3_20191015,-4.23285,-4.160495,0.072355
CSGP_2019_Q3_20191022,-4.286995,-4.363574,0.076579
O_2019_Q3_20191106,-4.471723,-4.562328,0.090605
LOW_2019_Q3_20191120,-4.49674,-4.589905,0.093165
EQIX_2019_Q3_20191030,-4.330698,-4.235948,0.09475
CAT_2019_Q3_20191023,-4.256238,-4.157404,0.098834
PLD_2019_Q3_20191015,-4.32716,-4.227132,0.100028
HON_2019_Q3_20191017,-4.509371,-4.616071,0.1067
SHW_2019_Q3_20191022,-4.278599,-4.389594,0.110995
AMT_2019_Q3_20191031,-4.307511,-4.441588,0.134077
PSA_2019_Q3_20191030,-4.593528,-4.459247,0.134281
ABBV_2019_Q3_20191101,-4.218711,-4.358164,0.139453
DIS_2019_Q4_20191107,-4.218968,-4.070498,0.14847
DE_2019_Q4_20191127,-4.159794,-4.309468,0.149674
AMD_2019_Q3_20191029,-4.215113,-4.063646,0.151467
APD_2019_Q4_20191107,-4.593528,-4.440812,0.152716
NEE_2019_Q3_20191022,-4.408103,-4.577824,0.169721
DHR_2019_Q3_20191024,-4.202706,-4.375778,0.173072
WELL_2019_Q3_20191029,-4.219046,-4.401896,0.18285
TMUS_2019_Q3_20191028,-4.263268,-4.45184,0.188572
MO_2019_Q3_20191031,-4.181109,-4.37508,0.193971
CMCSA_2019_Q3_20191024,-4.251346,-4.446957,0.195611
DLR_2019_Q3_20191029,-4.243959,-4.456583,0.212624
CMG_2019_Q3_20191022,-4.339897,-4.112544,0.227353
PSX_2019_Q3_20191025,-4.19191,-4.427726,0.235816
XOM_2019_Q3_20191101,-4.509371,-4.260915,0.248456
UNP_2019_Q3_20191017,-4.509371,-4.26054,0.248831
AVGO_2019_Q4_20191212,-4.286734,-4.037105,0.249629
PFE_2019_Q3_20191029,-4.35889,-4.611863,0.252973
AAPL_2019_Q4_20191030,-4.263268,-4.516701,0.253433
VLO_2019_Q3_20191024,-4.047875,-4.308808,0.260933
PEP_2019_Q3_20191003,-4.493045,-4.754552,0.261507
KO_2019_Q3_20191018,-4.472005,-4.737671,0.265666
PG_2020_Q1_20191022,-4.218711,-4.493531,0.27482
LLY_2019_Q3_20191023,-4.195589,-4.480481,0.284892
XEL_2019_Q3_20191024,-4.307511,-4.600552,0.293041
MPC_2019_Q3_20191031,-4.264313,-3.963654,0.300659
ACN_2020_Q1_20191219,-4.425312,-4.726434,0.301122
GS_2019_Q3_20191015,-4.392645,-4.697735,0.30509
NKE_2020_Q2_20191219,-4.219046,-4.527637,0.308591
PPG_2019_Q3_20191017,-4.346481,-4.655356,0.308875
NUE_2019_Q3_20191022,-4.12418,-4.437344,0.313164
SO_2019_Q3_20191030,-4.256089,-4.570584,0.314495
COP_2019_Q3_20191029,-4.271657,-3.947489,0.324168
EA_2020_Q2_20191029,-4.147598,-4.485963,0.338365
PM_2019_Q3_20191017,-4.346481,-4.691401,0.34492
BAC_2019_Q3_20191016,-4.392645,-4.738046,0.345401
META_2019_Q3_20191030,-4.243959,-4.589716,0.345757
ADP_2020_Q1_20191030,-4.241523,-4.606447,0.364924
SRE_2019_Q3_20191101,-4.346481,-4.712016,0.365535
AXP_2019_Q3_20191018,-4.319591,-4.685522,0.365931
ADBE_2019_Q4_20191212,-4.189977,-4.583609,0.393632
UNH_2019_Q3_20191015,-4.339897,-3.945833,0.394064
ETN_2019_Q3_20191029,-4.19191,-4.595475,0.403565
CL_2019_Q3_20191101,-4.223797,-4.682677,0.45888
MRK_2019_Q3_20191029,-4.13411,-4.594356,0.460246
SPGI_2019_Q3_20191029,-4.12418,-4.588796,0.464616
DUK_2019_Q3_20191108,-4.180229,-4.6472,0.466971
MA_2019_Q3_20191029,-4.226153,-4.695306,0.469153
BKNG_2019_Q3_20191107,-4.219046,-4.689113,0.470067
JPM_2019_Q3_20191015,-4.256089,-4.740401,0.484312
SBUX_2019_Q4_20191030,-4.126356,-4.610855,0.484499
SLB_2019_Q3_20191018,-4.195589,-3.705676,0.489913
BLK_2019_Q3_20191015,-4.12418,-4.623886,0.499706
RTX_2019_Q3_20191024,-4.12418,-4.628975,0.504795
TGT_2019_Q3_20191120,-4.13411,-3.626225,0.507885
TJX_2020_Q3_20191119,-4.248158,-4.772441,0.524283
EOG_2019_Q3_20191107,-4.401277,-3.850671,0.550606
ECL_2019_Q3_20191029,-4.114475,-4.695469,0.580994
AEP_2019_Q3_20191024,-4.114584,-4.715393,0.600809
MSFT_2020_Q1_20191023,-4.243959,-4.848619,0.60466
ABT_2019_Q3_20191016,-4.163338,-4.805134,0.641796
D_2019_Q3_20191101,-4.271657,-4.924551,0.652894
FCX_2019_Q3_20191023,-4.181109,-3.518024,0.663085
WFC_2019_Q3_20191015,-4.208607,-4.881199,0.672592
V_2019_Q4_20191024,-4.114584,-4.805546,0.690962
GOOG_2019_Q3_20191028,-3.958438,-4.710288,0.75185
GE_2019_Q3_20191030,-4.471723,-3.646055,0.825668
TSLA_2019_Q3_20191023,-4.114584,-3.221658,0.892926
VZ_2019_Q3_20191025,-4.17746,-5.090372,0.912912
MDLZ_2019_Q3_20191029,-4.10635,-5.025592,0.919242
