id,preds,trues,abs_e
MCD_2021_Q4_20220127,-4.269064,-4.277338,0.008274
LOW_2021_Q4_20220223,-4.249844,-4.224342,0.025502
DIS_2022_Q1_20220209,-3.91241,-3.868146,0.044264
PPG_2021_Q4_20220121,-4.318737,-4.27237,0.046367
RTX_2021_Q4_20220125,-4.075051,-4.124088,0.049037
DLR_2021_Q4_20220217,-4.306208,-4.25437,0.051838
VZ_2021_Q4_20220125,-4.114031,-4.053121,0.06091
O_2021_Q4_20220223,-4.249356,-4.186642,0.062714
WELL_2021_Q4_20220216,-3.871588,-3.804205,0.067383
ACN_2022_Q2_20220317,-4.293138,-4.376708,0.08357
NKE_2022_Q3_20220321,-4.294161,-4.377862,0.083701
PG_2022_Q2_20220119,-4.168627,-4.29098,0.122353
PSA_2021_Q4_20220223,-4.18225,-4.047152,0.135098
DHR_2021_Q4_20220127,-4.216917,-4.355022,0.138105
ECL_2021_Q4_20220215,-4.321861,-4.471637,0.149776
SRE_2021_Q4_20220225,-4.086182,-3.918753,0.167429
EQIX_2021_Q4_20220216,-4.197899,-4.009535,0.188364
NEM_2021_Q4_20220224,-4.129799,-3.934714,0.195085
CMCSA_2021_Q4_20220127,-4.179291,-3.979761,0.19953
APD_2022_Q1_20220204,-3.975765,-3.756478,0.219287
NUE_2021_Q4_20220127,-4.384446,-4.625941,0.241495
CRM_2022_Q4_20220301,-4.01817,-4.276637,0.258467
SHW_2021_Q4_20220127,-4.17337,-3.912516,0.260854
KO_2021_Q4_20220210,-4.223013,-4.490587,0.267574
COP_2021_Q4_20220203,-4.10979,-4.406914,0.297124
AMT_2021_Q4_20220224,-4.197899,-3.884243,0.313656
TMO_2021_Q4_20220202,-4.01817,-4.344187,0.326017
JPM_2021_Q4_20220114,-4.318737,-3.971351,0.347386
BAC_2021_Q4_20220119,-4.279976,-4.635035,0.355059
MRK_2021_Q4_20220203,-3.967324,-4.323479,0.356155
LLY_2021_Q4_20220203,-4.063322,-4.425806,0.362484
SPGI_2021_Q4_20220208,-4.285989,-3.913602,0.372387
DUK_2021_Q4_20220210,-4.179291,-3.792034,0.387257
EA_2022_Q3_20220201,-4.075051,-3.676258,0.398793
AMD_2021_Q4_20220201,-3.907771,-3.486605,0.421166
ETN_2021_Q4_20220204,-4.384446,-3.94771,0.436736
BA_2021_Q4_20220126,-4.292277,-3.842686,0.449591
PSX_2021_Q4_20220128,-4.307676,-3.8492,0.458476
BKNG_2021_Q4_20220223,-4.081392,-3.616831,0.464561
VLO_2021_Q4_20220127,-4.066236,-4.536091,0.469855
MDLZ_2021_Q4_20220127,-4.10979,-4.590463,0.480673
AVGO_2022_Q1_20220303,-3.975765,-3.491023,0.484742
MPC_2021_Q4_20220202,-3.91241,-3.419162,0.493248
ABT_2021_Q4_20220126,-4.095136,-3.600251,0.494885
XEL_2021_Q4_20220127,-4.18361,-4.680238,0.496628
UNP_2021_Q4_20220120,-4.162799,-4.660593,0.497794
D_2021_Q4_20220211,-4.331213,-4.849955,0.518742
ORCL_2022_Q3_20220310,-4.328143,-3.786613,0.54153
AEP_2021_Q4_20220224,-4.237368,-4.797094,0.559726
GE_2021_Q4_20220125,-4.16334,-3.601391,0.561949
WFC_2021_Q4_20220114,-4.162799,-3.589812,0.572987
JNJ_2021_Q4_20220125,-4.01817,-4.60742,0.58925
MSFT_2022_Q2_20220125,-4.168627,-4.783855,0.615228
GS_2021_Q4_20220118,-4.206641,-3.504398,0.702243
PFE_2021_Q4_20220208,-3.91627,-4.628271,0.712001
AAPL_2022_Q1_20220127,-4.249844,-3.53544,0.714404
XOM_2021_Q4_20220201,-4.165168,-3.387686,0.777482
PM_2021_Q4_20220210,-4.039071,-4.822999,0.783928
PEP_2021_Q4_20220210,-3.91241,-4.709449,0.797039
NEE_2021_Q4_20220125,-4.197899,-3.394009,0.80389
ABBV_2021_Q4_20220202,-4.165168,-4.992883,0.827715
HON_2021_Q4_20220203,-4.137356,-3.299219,0.838137
CAT_2021_Q4_20220128,-4.347456,-3.501418,0.846038
SLB_2021_Q4_20220121,-4.2929,-3.420255,0.872645
DE_2022_Q1_20220218,-4.099094,-5.004483,0.905389
TJX_2022_Q4_20220223,-4.23638,-3.330949,0.905431
CCI_2021_Q4_20220127,-4.297329,-3.381868,0.915461
MO_2021_Q4_20220127,-4.17337,-5.093407,0.920037
TGT_2021_Q4_20220301,-4.063322,-3.138425,0.924897
SO_2021_Q4_20220217,-4.223013,-5.159764,0.936751
GOOG_2021_Q4_20220201,-4.069228,-3.088603,0.980625
EOG_2021_Q4_20220225,-4.206641,-3.223868,0.982773
TMUS_2021_Q4_20220202,-4.075051,-3.08308,0.991971
MA_2021_Q4_20220127,-4.301846,-3.304503,0.997343
BLK_2021_Q4_20220114,-4.086182,-5.090111,1.003929
CL_2021_Q4_20220128,-4.197899,-5.254561,1.056662
V_2022_Q1_20220127,-4.16334,-3.043885,1.119455
HD_2021_Q4_20220222,-4.297329,-3.150013,1.147316
ADP_2022_Q2_20220126,-4.261666,-3.098484,1.163182
AXP_2021_Q4_20220125,-4.294161,-3.087982,1.206179
SBUX_2022_Q1_20220201,-4.333218,-5.553104,1.219886
ADBE_2022_Q1_20220322,-4.318737,-3.00021,1.318527
T_2021_Q4_20220126,-4.256148,-2.932754,1.323394
CMG_2021_Q4_20220208,-4.261666,-2.90069,1.360976
PLD_2021_Q4_20220119,-4.294161,-5.796681,1.50252
UNH_2021_Q4_20220119,-4.137356,-5.79705,1.659694
TSLA_2021_Q4_20220126,-4.256148,-2.391042,1.865106
META_2021_Q4_20220202,-4.144574,-2.177032,1.967542
