id,preds,trues,abs_e
AVGO_2019_Q4_20191212,-4.016503,-4.017984,0.001481
COP_2019_Q3_20191029,-3.794014,-3.797075,0.003061
CCI_2019_Q3_20191017,-4.015944,-4.004631,0.011313
ABBV_2019_Q3_20191101,-4.127503,-4.096645,0.030858
ADBE_2019_Q4_20191212,-4.283561,-4.315042,0.031481
CAT_2019_Q3_20191023,-3.930713,-3.963669,0.032956
ADP_2020_Q1_20191030,-4.12954,-4.16416,0.03462
UNP_2019_Q3_20191017,-4.159906,-4.195863,0.035957
KO_2019_Q3_20191018,-4.391983,-4.446445,0.054462
DE_2019_Q4_20191127,-4.191757,-4.13262,0.059137
MRK_2019_Q3_20191029,-3.988818,-4.05277,0.063952
PSX_2019_Q3_20191025,-4.033157,-4.097964,0.064807
TMO_2019_Q3_20191023,-3.804313,-3.872442,0.068129
VLO_2019_Q3_20191024,-3.98575,-3.908643,0.077107
LLY_2019_Q3_20191023,-4.062489,-4.141114,0.078625
PEP_2019_Q3_20191003,-4.359171,-4.279172,0.079999
LOW_2019_Q3_20191120,-4.225011,-4.13951,0.085501
EQIX_2019_Q3_20191030,-4.167491,-4.081576,0.085915
AXP_2019_Q3_20191018,-4.162813,-4.27229,0.109477
CMG_2019_Q3_20191022,-3.950504,-3.832028,0.118476
SRE_2019_Q3_20191101,-4.410845,-4.544494,0.133649
XOM_2019_Q3_20191101,-4.004773,-3.862205,0.142568
SO_2019_Q3_20191030,-4.427217,-4.280899,0.146318
NEM_2019_Q3_20191105,-4.038244,-4.187204,0.14896
RTX_2019_Q3_20191024,-4.16361,-4.316845,0.153235
CL_2019_Q3_20191101,-4.19165,-4.344888,0.153238
T_2019_Q3_20191028,-4.319777,-4.160766,0.159011
EA_2020_Q2_20191029,-3.974303,-4.151561,0.177258
BKNG_2019_Q3_20191107,-4.462773,-4.646086,0.183313
AEP_2019_Q3_20191024,-4.432282,-4.622704,0.190422
O_2019_Q3_20191106,-4.534336,-4.335258,0.199078
