id,preds,trues,abs_e
MRK_2021_Q1_20210429,-4.203915,-4.2037,0.000215
EOG_2021_Q1_20210507,-3.672216,-3.695831,0.023615
CSGP_2021_Q1_20210427,-3.838066,-3.885679,0.047613
CMCSA_2021_Q1_20210429,-4.074397,-4.128748,0.054351
PPG_2021_Q1_20210416,-3.993569,-3.937951,0.055618
LLY_2021_Q1_20210427,-3.827177,-3.883555,0.056378
FCX_2021_Q1_20210422,-3.491043,-3.414459,0.076584
DUK_2021_Q1_20210510,-4.327428,-4.409323,0.081895
TMUS_2021_Q1_20210504,-4.046382,-4.13716,0.090778
META_2021_Q1_20210428,-3.827966,-3.919669,0.091703
ABT_2021_Q1_20210420,-4.045069,-3.932364,0.112705
ORCL_2021_Q4_20210615,-4.090341,-3.9773,0.113041
T_2021_Q1_20210422,-4.192541,-4.06405,0.128491
TSLA_2021_Q1_20210426,-3.387384,-3.524507,0.137123
TMO_2021_Q1_20210429,-3.926205,-4.084906,0.158701
VLO_2021_Q1_20210422,-3.672194,-3.836164,0.16397
SLB_2021_Q1_20210423,-3.748849,-3.582412,0.166437
XOM_2021_Q1_20210430,-3.879658,-4.048604,0.168946
COP_2021_Q1_20210504,-3.772175,-3.947321,0.175146
WFC_2021_Q1_20210414,-3.794281,-3.995825,0.201544
TJX_2022_Q1_20210519,-4.042544,-4.246167,0.203623
NEM_2021_Q1_20210429,-3.887447,-4.1117,0.224253
NUE_2021_Q1_20210422,-3.697663,-3.470182,0.227481
GS_2021_Q1_20210414,-3.94354,-4.187925,0.244385
PSX_2021_Q1_20210430,-3.799064,-4.052135,0.253071
ECL_2021_Q1_20210427,-4.089978,-4.344877,0.254899
SPGI_2021_Q1_20210429,-4.09579,-4.352221,0.256431
SRE_2021_Q1_20210505,-4.187077,-4.446023,0.258946
O_2021_Q1_20210504,-4.17693,-4.437586,0.260656
CRM_2022_Q1_20210527,-3.967834,-4.242672,0.274838
HON_2021_Q1_20210423,-4.069149,-4.345351,0.276202
BKNG_2021_Q1_20210506,-3.866124,-4.152352,0.286228
WELL_2021_Q1_20210429,-3.967479,-4.262039,0.29456
DHR_2021_Q1_20210422,-3.921415,-4.21812,0.296705
ADP_2021_Q3_20210428,-3.996151,-4.29839,0.302239
GOOG_2021_Q1_20210427,-3.938877,-4.241262,0.302385
TGT_2021_Q1_20210519,-4.086601,-4.39335,0.306749
BA_2021_Q1_20210428,-3.687746,-4.009962,0.322216
GE_2021_Q1_20210427,-3.679145,-4.008269,0.329124
MSFT_2021_Q3_20210427,-3.972506,-4.323961,0.351455
JPM_2021_Q1_20210414,-4.010587,-4.367119,0.356532
BLK_2021_Q1_20210415,-3.953358,-4.316673,0.363315
CAT_2021_Q1_20210429,-3.922619,-4.287837,0.365218
DE_2021_Q2_20210521,-4.029508,-4.415767,0.386259
BAC_2021_Q1_20210415,-3.927785,-4.318184,0.390399
UNH_2021_Q1_20210415,-4.111041,-4.506594,0.395553
D_2021_Q1_20210504,-4.199965,-4.605278,0.405313
AXP_2021_Q1_20210423,-3.930132,-4.351544,0.421412
AMD_2021_Q1_20210427,-3.656847,-4.083479,0.426632
AAPL_2021_Q2_20210428,-3.864328,-4.291411,0.427083
MA_2021_Q1_20210429,-3.963354,-4.398178,0.434824
SBUX_2021_Q2_20210427,-4.03244,-4.467362,0.434922
SO_2021_Q1_20210429,-4.234932,-4.681131,0.446199
EQIX_2021_Q1_20210428,-3.908343,-4.361009,0.452666
XEL_2021_Q1_20210429,-4.129764,-4.584742,0.454978
APD_2021_Q2_20210510,-4.079184,-4.545207,0.466023
EA_2021_Q4_20210511,-4.06496,-4.537294,0.472334
DLR_2021_Q1_20210429,-3.967107,-4.441687,0.47458
PFE_2021_Q1_20210504,-4.192296,-4.672474,0.480178
CMG_2021_Q1_20210421,-3.792032,-4.272867,0.480835
JNJ_2021_Q1_20210420,-4.218725,-4.70719,0.488465
PG_2021_Q3_20210420,-4.139951,-4.633614,0.493663
DIS_2021_Q2_20210513,-4.146685,-4.640697,0.494012
AVGO_2021_Q2_20210603,-3.899965,-4.408513,0.508548
NEE_2021_Q1_20210421,-3.88726,-4.398106,0.510846
UNP_2021_Q1_20210422,-4.003114,-4.534855,0.531741
ABBV_2021_Q1_20210430,-4.001118,-4.548741,0.547623
NKE_2021_Q4_20210624,-4.104247,-3.547917,0.55633
MDLZ_2021_Q1_20210427,-4.217247,-4.774873,0.557626
RTX_2021_Q1_20210427,-3.983785,-4.566634,0.582849
ACN_2021_Q3_20210624,-4.195082,-4.789845,0.594763
MO_2021_Q1_20210429,-3.90073,-4.513957,0.613227
ETN_2021_Q1_20210504,-4.069458,-4.693357,0.623899
AMT_2021_Q1_20210429,-3.935544,-4.565264,0.62972
MPC_2021_Q1_20210504,-3.811008,-4.4451,0.634092
PM_2021_Q1_20210420,-4.147924,-4.782909,0.634985
V_2021_Q2_20210427,-3.933887,-4.575183,0.641296
VZ_2021_Q1_20210421,-4.150857,-4.800168,0.649311
CCI_2021_Q1_20210422,-3.966854,-4.619534,0.65268
AEP_2021_Q1_20210422,-4.124934,-4.786474,0.66154
MCD_2021_Q1_20210429,-4.16778,-4.830187,0.662407
PLD_2021_Q1_20210419,-3.975247,-4.63849,0.663243
CL_2021_Q1_20210430,-4.197307,-4.868104,0.670797
PSA_2021_Q1_20210429,-4.044608,-4.733337,0.688729
PEP_2021_Q1_20210415,-4.112442,-4.824846,0.712404
