id,preds,trues,abs_e
TGT_2020_Q4_20210302,-3.932891,-3.931624,0.001267
COP_2020_Q4_20210202,-3.689627,-3.682755,0.006872
MSFT_2021_Q2_20210126,-4.152262,-4.14025,0.012012
VLO_2020_Q4_20210128,-3.698217,-3.685519,0.012698
XOM_2020_Q4_20210202,-3.819528,-3.80602,0.013508
ABBV_2020_Q4_20210203,-4.134585,-4.154762,0.020177
BLK_2020_Q4_20210114,-4.110375,-4.085393,0.024982
BKNG_2020_Q4_20210224,-3.734297,-3.764353,0.030056
ADP_2021_Q2_20210127,-4.174987,-4.20642,0.031433
DLR_2020_Q4_20210211,-4.054036,-4.087336,0.0333
TMUS_2020_Q4_20210204,-4.065336,-4.029227,0.036109
PSX_2020_Q4_20210129,-3.766422,-3.728462,0.03796
NKE_2021_Q3_20210318,-3.973189,-4.012101,0.038912
CCI_2020_Q4_20210128,-4.139748,-4.181292,0.041544
TJX_2021_Q4_20210224,-3.995538,-4.046137,0.050599
APD_2021_Q1_20210204,-3.980262,-4.031287,0.051025
META_2020_Q4_20210127,-3.979613,-3.928471,0.051142
TMO_2020_Q4_20210201,-4.042739,-3.989991,0.052748
MO_2020_Q4_20210128,-4.16844,-4.222521,0.054081
DIS_2021_Q1_20210211,-3.804918,-3.861691,0.056773
D_2020_Q4_20210212,-4.178489,-4.235535,0.057046
PPG_2020_Q4_20210122,-4.181333,-4.123607,0.057726
AMT_2020_Q4_20210225,-4.021599,-3.961602,0.059997
AAPL_2021_Q1_20210127,-3.903435,-3.839738,0.063697
HON_2020_Q4_20210129,-4.211403,-4.277089,0.065686
JNJ_2020_Q4_20210126,-4.250848,-4.318523,0.067675
PG_2021_Q2_20210120,-4.458009,-4.526576,0.068567
EA_2021_Q3_20210202,-4.033597,-3.963945,0.069652
NUE_2020_Q4_20210128,-3.901824,-3.832101,0.069723
LOW_2020_Q4_20210224,-4.112802,-4.038853,0.073949
CAT_2020_Q4_20210129,-4.025945,-3.949096,0.076849
HD_2020_Q4_20210223,-4.1129,-4.189973,0.077073
EOG_2020_Q4_20210226,-3.510237,-3.428105,0.082132
V_2021_Q1_20210128,-4.175558,-4.083324,0.092234
XEL_2020_Q4_20210128,-4.110676,-4.20456,0.093884
DE_2021_Q1_20210219,-3.831946,-3.73531,0.096636
SHW_2020_Q4_20210128,-4.256515,-4.158194,0.098321
ORCL_2021_Q3_20210310,-4.078719,-3.977308,0.101411
BAC_2020_Q4_20210119,-3.889956,-3.995307,0.105351
