id,preds,trues,abs_e
JPM_2020_Q3_20201013,-4.051589,-4.041553,0.010036
AAPL_2020_Q4_20201029,-3.789982,-3.777633,0.012349
DUK_2020_Q3_20201105,-4.209469,-4.229162,0.019693
TSLA_2020_Q3_20201021,-3.493375,-3.514166,0.020791
AMT_2020_Q3_20201029,-4.281605,-4.256956,0.024649
GOOG_2020_Q3_20201029,-3.990225,-4.016712,0.026487
TMUS_2020_Q3_20201105,-4.057622,-4.09262,0.034998
DIS_2020_Q4_20201112,-3.883935,-3.94355,0.059615
GE_2020_Q3_20201028,-3.744308,-3.672223,0.072085
AVGO_2020_Q4_20201210,-4.11407,-4.198347,0.084277
CRM_2021_Q3_20201201,-3.759727,-3.668391,0.091336
GS_2020_Q3_20201014,-3.945209,-4.037945,0.092736
WFC_2020_Q3_20201014,-3.892199,-3.788152,0.104047
BLK_2020_Q3_20201013,-4.057969,-3.950913,0.107056
NEE_2020_Q3_20201021,-4.061573,-4.180909,0.119336
UNH_2020_Q3_20201014,-4.079803,-3.959212,0.120591
PLD_2020_Q3_20201020,-4.020649,-3.894867,0.125782
TGT_2020_Q3_20201118,-4.208427,-4.335629,0.127202
ORCL_2021_Q2_20201210,-4.388946,-4.52123,0.132284
D_2020_Q3_20201105,-4.382859,-4.248919,0.13394
MCD_2020_Q3_20201109,-4.349423,-4.485898,0.136475
CCI_2020_Q3_20201022,-4.169274,-4.032598,0.136676
JNJ_2020_Q3_20201013,-4.26278,-4.403594,0.140814
PPG_2020_Q3_20201020,-3.963312,-3.810456,0.152856
XEL_2020_Q3_20201029,-4.358904,-4.202242,0.156662
CMCSA_2020_Q3_20201029,-4.076912,-3.916899,0.160013
PM_2020_Q3_20201020,-4.142632,-3.980225,0.162407
ABT_2020_Q3_20201021,-4.056269,-3.893462,0.162807
AEP_2020_Q3_20201022,-4.330206,-4.495242,0.165036
VZ_2020_Q3_20201021,-4.644026,-4.463689,0.180337
CL_2020_Q3_20201030,-4.450604,-4.24221,0.208394
BAC_2020_Q3_20201014,-4.017819,-3.799477,0.218342
MRK_2020_Q3_20201027,-4.333527,-4.103189,0.230338
ADP_2021_Q1_20201028,-4.15389,-3.917835,0.236055
FCX_2020_Q3_20201022,-3.643083,-3.403815,0.239268
DE_2020_Q4_20201125,-3.872956,-4.112748,0.239792
PEP_2020_Q3_20201001,-4.176658,-4.420603,0.243945
MO_2020_Q3_20201030,-4.209566,-3.963289,0.246277
SLB_2020_Q3_20201016,-3.624768,-3.351809,0.272959
SO_2020_Q3_20201029,-4.345126,-4.060088,0.285038
NKE_2021_Q2_20201218,-4.510245,-4.21593,0.294315
SRE_2020_Q3_20201105,-4.25405,-3.944972,0.309078
SBUX_2020_Q4_20201029,-4.248888,-3.92961,0.319278
MSFT_2021_Q1_20201027,-4.039054,-3.706247,0.332807
TJX_2021_Q3_20201118,-3.751992,-4.096066,0.344074
EA_2021_Q2_20201105,-4.102226,-3.757867,0.344359
PG_2021_Q1_20201020,-4.566428,-4.201932,0.364496
SPGI_2020_Q3_20201027,-4.284845,-3.91715,0.367695
LOW_2020_Q3_20201118,-3.939762,-3.56379,0.375972
ACN_2021_Q1_20201217,-4.306862,-3.925517,0.381345
HON_2020_Q3_20201030,-4.103741,-3.693999,0.409742
V_2020_Q4_20201028,-4.231469,-3.811801,0.419668
AMD_2020_Q3_20201027,-3.785984,-3.363966,0.422018
ETN_2020_Q3_20201103,-4.223972,-3.795167,0.428805
KO_2020_Q3_20201022,-4.284791,-3.854792,0.429999
DLR_2020_Q3_20201029,-4.256112,-3.823636,0.432476
CSGP_2020_Q3_20201027,-4.239864,-3.803143,0.436721
NEM_2020_Q3_20201029,-4.065823,-3.628907,0.436916
NUE_2020_Q3_20201022,-3.938267,-3.492755,0.445512
O_2020_Q3_20201103,-4.112173,-3.650672,0.461501
META_2020_Q3_20201029,-3.906078,-3.437396,0.468682
SHW_2020_Q3_20201027,-4.262366,-3.786663,0.475703
MDLZ_2020_Q3_20201102,-4.238578,-4.738428,0.49985
UNP_2020_Q3_20201022,-4.131934,-3.619805,0.512129
DHR_2020_Q3_20201022,-4.263553,-3.742542,0.521011
ADBE_2020_Q4_20201210,-3.968768,-4.492681,0.523913
T_2020_Q3_20201022,-4.411362,-3.884847,0.526515
EQIX_2020_Q3_20201028,-4.221862,-3.665545,0.556317
ABBV_2020_Q3_20201030,-4.234402,-3.676326,0.558076
HD_2020_Q3_20201117,-4.100688,-4.66797,0.567282
