id,preds,trues,abs_e
ADBE_2023_Q3_20230914,-3.869207,-3.855469,0.013738
PLD_2023_Q2_20230718,-4.133763,-4.148167,0.014404
BAC_2023_Q2_20230718,-4.064894,-4.049105,0.015789
NUE_2023_Q2_20230725,-3.901556,-3.93849,0.036934
MSFT_2023_Q4_20230725,-3.939299,-3.982002,0.042703
WFC_2023_Q2_20230714,-4.06011,-4.117329,0.057219
WELL_2023_Q2_20230801,-4.010562,-4.083775,0.073213
SHW_2023_Q2_20230725,-4.229403,-4.14846,0.080943
O_2023_Q2_20230803,-4.190306,-4.272044,0.081738
GOOG_2023_Q2_20230725,-3.829487,-3.726559,0.102928
NEM_2023_Q2_20230720,-3.773384,-3.669653,0.103731
FCX_2023_Q2_20230720,-3.632101,-3.738191,0.10609
PSX_2023_Q2_20230802,-4.173469,-4.291906,0.118437
DIS_2023_Q3_20230809,-3.888727,-3.769519,0.119208
META_2023_Q2_20230726,-3.745692,-3.622568,0.123124
ABBV_2023_Q2_20230727,-4.081411,-3.955607,0.125804
HON_2023_Q2_20230727,-4.149441,-4.01895,0.130491
PEP_2023_Q2_20230713,-4.287915,-4.434585,0.14667
SBUX_2023_Q3_20230801,-4.21191,-4.369687,0.157777
PG_2023_Q4_20230728,-4.32138,-4.479612,0.158232
SO_2023_Q2_20230803,-4.115139,-4.276233,0.161094
TMO_2023_Q2_20230726,-4.117281,-4.282103,0.164822
MDLZ_2023_Q2_20230727,-4.270973,-4.090953,0.18002
CL_2023_Q2_20230728,-4.328313,-4.509145,0.180832
TMUS_2023_Q2_20230727,-4.282739,-4.500576,0.217837
XEL_2023_Q2_20230727,-4.11261,-4.331118,0.218508
ACN_2023_Q4_20230928,-4.185138,-3.959716,0.225422
XOM_2023_Q2_20230728,-4.004086,-4.23194,0.227854
AAPL_2023_Q3_20230803,-4.258323,-4.014663,0.24366
AVGO_2023_Q3_20230831,-3.721062,-3.968887,0.247825
DUK_2023_Q2_20230808,-4.085951,-4.345856,0.259905
UNH_2023_Q2_20230714,-3.998205,-3.728096,0.270109
LOW_2023_Q2_20230822,-4.38177,-4.11043,0.27134
PSA_2023_Q2_20230803,-4.100858,-3.822037,0.278821
ABT_2023_Q2_20230720,-4.270015,-3.989205,0.28081
GS_2023_Q2_20230719,-3.999311,-4.286971,0.28766
MA_2023_Q2_20230727,-4.275147,-4.572487,0.29734
AXP_2023_Q2_20230721,-4.231803,-3.929902,0.301901
EQIX_2023_Q2_20230802,-4.094824,-3.792359,0.302465
AMT_2023_Q2_20230727,-3.93784,-4.244677,0.306837
DHR_2023_Q2_20230725,-4.113644,-3.796317,0.317327
DLR_2023_Q2_20230727,-3.960911,-3.635605,0.325306
TGT_2023_Q2_20230816,-4.303611,-3.974033,0.329578
SLB_2023_Q2_20230721,-3.872572,-4.206433,0.333861
SRE_2023_Q2_20230803,-4.190368,-4.525967,0.335599
