id,preds,trues,abs_e
MA_2021_Q2_20210729,-4.077419,-4.073567,0.003852
WFC_2021_Q2_20210714,-3.745662,-3.757785,0.012123
PEP_2021_Q2_20210713,-4.884691,-4.863462,0.021229
DUK_2021_Q2_20210805,-4.660724,-4.6862,0.025476
SPGI_2021_Q2_20210729,-4.81386,-4.850959,0.037099
MO_2021_Q2_20210729,-4.31154,-4.262145,0.049395
META_2021_Q2_20210728,-4.260701,-4.20443,0.056271
CRM_2022_Q2_20210825,-4.262698,-4.19718,0.065518
DIS_2021_Q3_20210812,-4.494972,-4.426551,0.068421
RTX_2021_Q2_20210727,-4.247448,-4.164423,0.083025
SBUX_2021_Q3_20210727,-4.327611,-4.41866,0.091049
PSA_2021_Q2_20210804,-4.566998,-4.67395,0.106952
MCD_2021_Q2_20210728,-4.596899,-4.477602,0.119297
FCX_2021_Q2_20210722,-4.001401,-4.126286,0.124885
BLK_2021_Q2_20210714,-4.178627,-4.330193,0.151566
CSGP_2021_Q2_20210727,-4.275863,-4.103621,0.172242
MDLZ_2021_Q2_20210727,-4.542363,-4.365847,0.176516
AMD_2021_Q2_20210727,-4.190908,-4.010118,0.18079
DLR_2021_Q2_20210729,-4.415378,-4.605645,0.190267
SLB_2021_Q2_20210723,-3.758154,-3.964104,0.20595
SO_2021_Q2_20210729,-4.736089,-4.959121,0.223032
XOM_2021_Q2_20210730,-4.02788,-4.259044,0.231164
DHR_2021_Q2_20210722,-4.420592,-4.18613,0.234462
COP_2021_Q2_20210803,-3.967932,-3.728386,0.239546
CAT_2021_Q2_20210730,-4.268633,-4.026628,0.242005
CMCSA_2021_Q2_20210729,-4.641378,-4.883756,0.242378
PG_2021_Q4_20210730,-4.90219,-4.658534,0.243656
MRK_2021_Q2_20210729,-4.714138,-4.964704,0.250566
SRE_2021_Q2_20210805,-4.295376,-4.549026,0.25365
LLY_2021_Q2_20210803,-4.600812,-4.34688,0.253932
MPC_2021_Q2_20210804,-3.855007,-3.586342,0.268665
ABT_2021_Q2_20210722,-4.524593,-4.252688,0.271905
ADBE_2021_Q3_20210921,-4.431233,-4.158039,0.273194
ABBV_2021_Q2_20210730,-4.739272,-4.452005,0.287267
WELL_2021_Q2_20210730,-4.457183,-4.753366,0.296183
EA_2022_Q1_20210804,-4.399371,-4.701822,0.302451
NEE_2021_Q2_20210723,-4.517079,-4.820681,0.303602
TJX_2022_Q2_20210818,-4.100607,-3.776007,0.3246
BA_2021_Q2_20210728,-3.98596,-3.629007,0.356953
UNH_2021_Q2_20210715,-4.509675,-4.148612,0.361063
AVGO_2021_Q3_20210902,-4.574759,-4.938692,0.363933
NUE_2021_Q2_20210722,-3.903095,-4.29144,0.388345
ETN_2021_Q2_20210803,-4.297713,-3.887206,0.410507
DE_2021_Q3_20210820,-4.22263,-3.80902,0.41361
HD_2021_Q2_20210817,-4.275434,-3.830065,0.445369
TSLA_2021_Q2_20210726,-4.067241,-3.591198,0.476043
PLD_2021_Q2_20210719,-4.394877,-4.87112,0.476243
TMO_2021_Q2_20210728,-4.46823,-4.95961,0.49138
ADP_2021_Q4_20210728,-4.63626,-5.136715,0.500455
PPG_2021_Q2_20210720,-4.248605,-3.743475,0.50513
ECL_2021_Q2_20210727,-4.483572,-4.998617,0.515045
V_2021_Q3_20210727,-4.298265,-4.814402,0.516137
ORCL_2022_Q1_20210913,-4.564367,-4.027494,0.536873
AEP_2021_Q2_20210722,-4.364744,-4.910428,0.545684
EOG_2021_Q2_20210805,-3.96258,-4.510783,0.548203
PFE_2021_Q2_20210728,-4.641136,-4.091673,0.549463
BAC_2021_Q2_20210714,-3.93746,-4.501482,0.564022
ACN_2021_Q4_20210923,-4.612864,-4.036548,0.576316
PM_2021_Q2_20210720,-4.473406,-3.885689,0.587717
KO_2021_Q2_20210721,-4.493104,-5.097188,0.604084
O_2021_Q2_20210803,-4.545547,-5.18759,0.642043
TMUS_2021_Q2_20210729,-4.735286,-5.379704,0.644418
LOW_2021_Q2_20210818,-4.027501,-3.332753,0.694748
NKE_2022_Q1_20210923,-4.474569,-3.774511,0.700058
CCI_2021_Q2_20210722,-4.512182,-3.805889,0.706293
TGT_2021_Q2_20210818,-4.426221,-3.681629,0.744592
JPM_2021_Q2_20210713,-4.179753,-4.947255,0.767502
AAPL_2021_Q3_20210727,-4.154263,-4.921908,0.767645
XEL_2021_Q2_20210729,-4.471231,-5.249928,0.778697
VZ_2021_Q2_20210721,-4.878538,-5.663115,0.784577
HON_2021_Q2_20210723,-3.947505,-4.795367,0.847862
CL_2021_Q2_20210730,-4.648774,-3.795696,0.853078
PSX_2021_Q2_20210803,-4.033013,-3.177255,0.855758
AMT_2021_Q2_20210729,-4.633961,-5.504658,0.870697
APD_2021_Q3_20210809,-4.499028,-3.61065,0.888378
AXP_2021_Q2_20210723,-4.052082,-4.969427,0.917345
BKNG_2021_Q2_20210804,-4.380718,-3.412696,0.968022
GOOG_2021_Q2_20210727,-4.399868,-5.413022,1.013154
CMG_2021_Q2_20210720,-4.162497,-3.112212,1.050285
SHW_2021_Q2_20210727,-4.497671,-5.597773,1.100102
JNJ_2021_Q2_20210721,-4.593853,-5.751152,1.157299
VLO_2021_Q2_20210729,-3.824875,-4.998836,1.173961
UNP_2021_Q2_20210722,-4.210978,-5.397325,1.186347
EQIX_2021_Q2_20210728,-4.405201,-3.166494,1.238707
D_2021_Q2_20210806,-4.407461,-5.806361,1.3989
GS_2021_Q2_20210713,-4.095495,-5.52413,1.428635
MSFT_2021_Q4_20210727,-4.469087,-5.906671,1.437584
NEM_2021_Q2_20210722,-4.297151,-5.747268,1.450117
GE_2021_Q2_20210727,-3.769862,-5.523917,1.754055
T_2021_Q2_20210722,-4.514319,-6.400875,1.886556
