id,preds,trues,abs_e
DIS_2020_Q1_20200204,-4.414948,-4.429573,0.014625
BA_2019_Q4_20200129,-4.000875,-3.983984,0.016891
SPGI_2019_Q4_20200206,-4.295702,-4.25517,0.040532
GOOG_2019_Q4_20200203,-4.305589,-4.24876,0.056829
EQIX_2019_Q4_20200212,-4.27002,-4.34277,0.07275
PM_2019_Q4_20200206,-4.40201,-4.32838,0.07363
WELL_2019_Q4_20200213,-4.353467,-4.270589,0.082878
PLD_2019_Q4_20200122,-4.541691,-4.455595,0.086096
D_2019_Q4_20200211,-4.56359,-4.655797,0.092207
SLB_2019_Q4_20200117,-4.175574,-4.070356,0.105218
ABT_2019_Q4_20200122,-4.639427,-4.523903,0.115524
BLK_2019_Q4_20200115,-4.571947,-4.452554,0.119393
GS_2019_Q4_20200115,-4.396538,-4.522511,0.125973
MA_2019_Q4_20200129,-4.3091,-4.163847,0.145253
XEL_2019_Q4_20200130,-4.64577,-4.801449,0.155679
NEE_2019_Q4_20200124,-4.5564,-4.718805,0.162405
MCD_2019_Q4_20200129,-4.505925,-4.674551,0.168626
MSFT_2020_Q2_20200129,-4.279126,-4.099583,0.179543
PEP_2019_Q4_20200213,-4.533,-4.73141,0.19841
VZ_2019_Q4_20200130,-4.705742,-4.495174,0.210568
KO_2019_Q4_20200130,-4.669803,-4.450844,0.218959
MRK_2019_Q4_20200205,-4.226022,-4.456807,0.230785
BKNG_2019_Q4_20200226,-3.835653,-3.604458,0.231195
SBUX_2020_Q1_20200128,-4.359793,-4.118272,0.241521
NKE_2020_Q3_20200324,-3.327358,-3.073441,0.253917
HON_2019_Q4_20200131,-4.42838,-4.166415,0.261965
MPC_2019_Q4_20200129,-3.975337,-3.697317,0.27802
PPG_2019_Q4_20200116,-4.641969,-4.362158,0.279811
UNH_2019_Q4_20200115,-4.47855,-4.19508,0.28347
AMD_2019_Q4_20200128,-3.736366,-3.447743,0.288623
JPM_2019_Q4_20200114,-4.463205,-4.753995,0.29079
ECL_2019_Q4_20200218,-4.427611,-4.071657,0.355954
RTX_2019_Q4_20200130,-4.620162,-4.261407,0.358755
TGT_2019_Q4_20200303,-4.086574,-3.725508,0.361066
BAC_2019_Q4_20200115,-4.413177,-4.794219,0.381042
DUK_2019_Q4_20200213,-4.853258,-4.452523,0.400735
VLO_2019_Q4_20200130,-3.953497,-3.546578,0.406919
CMCSA_2019_Q4_20200123,-4.489688,-4.077089,0.412599
CSGP_2019_Q4_20200225,-3.737305,-3.309798,0.427507
AAPL_2020_Q1_20200128,-4.215632,-3.784183,0.431449
V_2020_Q1_20200130,-4.404297,-3.967931,0.436366
EA_2020_Q3_20200130,-4.393262,-3.940768,0.452494
NUE_2019_Q4_20200128,-4.418393,-3.961349,0.457044
CAT_2019_Q4_20200131,-4.248284,-3.79051,0.457774
CMG_2019_Q4_20200205,-4.464093,-3.992961,0.471132
MO_2019_Q4_20200130,-4.579969,-4.106645,0.473324
PG_2020_Q2_20200123,-4.620135,-5.095537,0.475402
LLY_2019_Q4_20200130,-4.637058,-4.160186,0.476872
DLR_2019_Q4_20200213,-4.365492,-3.887731,0.477761
ETN_2019_Q4_20200204,-4.449857,-3.967615,0.482242
GE_2019_Q4_20200129,-3.733089,-3.215732,0.517357
PSX_2019_Q4_20200131,-4.109145,-3.574188,0.534957
FCX_2019_Q4_20200123,-3.954731,-3.416497,0.538234
SHW_2019_Q4_20200130,-4.363875,-3.811433,0.552442
APD_2020_Q1_20200124,-4.368141,-3.804971,0.56317
AXP_2019_Q4_20200124,-4.454814,-3.88165,0.573164
COP_2019_Q4_20200204,-4.281969,-3.695784,0.586185
AEP_2019_Q4_20200220,-4.698951,-4.110815,0.588136
ABBV_2019_Q4_20200207,-4.261501,-3.651021,0.61048
JNJ_2019_Q4_20200122,-4.828472,-5.453919,0.625447
UNP_2019_Q4_20200123,-4.448559,-3.815481,0.633078
WFC_2019_Q4_20200114,-4.531192,-3.878941,0.652251
CL_2019_Q4_20200131,-4.572042,-3.91075,0.661292
PFE_2019_Q4_20200128,-4.59163,-3.9124,0.67923
CRM_2020_Q4_20200225,-4.155259,-3.463867,0.691392
AMT_2019_Q4_20200225,-4.125943,-3.411832,0.714111
XOM_2019_Q4_20200131,-4.448148,-3.699342,0.748806
META_2019_Q4_20200129,-4.303407,-3.554144,0.749263
DE_2020_Q1_20200220,-3.988722,-3.216171,0.772551
ADP_2020_Q2_20200129,-4.608411,-3.834018,0.774393
LOW_2019_Q4_20200226,-4.065547,-3.270666,0.794881
T_2019_Q4_20200129,-4.755998,-3.941459,0.814539
SO_2019_Q4_20200220,-4.710678,-3.895884,0.814794
DHR_2019_Q4_20200130,-4.671005,-3.853961,0.817044
SRE_2019_Q4_20200227,-4.377606,-3.54976,0.827846
TMO_2019_Q4_20200130,-4.642945,-3.774525,0.86842
ACN_2020_Q2_20200319,-3.594604,-2.660657,0.933947
NEM_2019_Q4_20200220,-4.390889,-3.372327,1.018562
HD_2019_Q4_20200225,-4.363364,-3.296423,1.066941
O_2019_Q4_20200220,-4.495691,-3.412419,1.083272
TJX_2020_Q4_20200226,-4.215664,-3.119277,1.096387
MDLZ_2019_Q4_20200129,-4.698579,-3.532552,1.166027
CCI_2019_Q4_20200227,-4.199321,-2.966996,1.232325
TMUS_2019_Q4_20200206,-4.465543,-3.219207,1.246336
TSLA_2019_Q4_20200129,-3.463805,-2.19849,1.265315
