id,preds,trues,abs_e
SHW_2021_Q3_20211026,-4.286945,-4.292919,0.005974
CAT_2021_Q3_20211028,-4.115141,-4.122886,0.007745
MSFT_2022_Q1_20211026,-4.216971,-4.208296,0.008675
META_2021_Q3_20211025,-3.868029,-3.901695,0.033666
PLD_2021_Q3_20211015,-4.371233,-4.405278,0.034045
GE_2021_Q3_20211026,-4.133496,-4.092286,0.04121
BLK_2021_Q3_20211013,-4.088295,-4.131318,0.043023
SRE_2021_Q3_20211105,-4.300655,-4.351192,0.050537
JNJ_2021_Q3_20211019,-4.526316,-4.577722,0.051406
UNH_2021_Q3_20211014,-4.243539,-4.191465,0.052074
LLY_2021_Q3_20211026,-4.103741,-4.049839,0.053902
FCX_2021_Q3_20211021,-3.607775,-3.54729,0.060485
PPG_2021_Q3_20211021,-4.211714,-4.149385,0.062329
DHR_2021_Q3_20211021,-4.336597,-4.269639,0.066958
D_2021_Q3_20211105,-4.179095,-4.263503,0.084408
SPGI_2021_Q3_20211026,-4.051614,-3.966554,0.08506
MCD_2021_Q3_20211027,-4.477279,-4.56704,0.089761
ABT_2021_Q3_20211020,-4.347336,-4.440083,0.092747
HON_2021_Q3_20211022,-4.39822,-4.299281,0.098939
ETN_2021_Q3_20211102,-4.102073,-3.99844,0.103633
AMD_2021_Q3_20211026,-3.87001,-3.765409,0.104601
EQIX_2021_Q3_20211103,-4.117169,-4.008706,0.108463
BAC_2021_Q3_20211014,-3.983325,-4.106476,0.123151
VZ_2021_Q3_20211020,-4.620506,-4.493503,0.127003
VLO_2021_Q3_20211021,-3.885993,-4.01393,0.127937
MA_2021_Q3_20211028,-3.911597,-4.050492,0.138895
CCI_2021_Q3_20211021,-4.257627,-4.40202,0.144393
BA_2021_Q3_20211027,-4.320339,-4.173627,0.146712
PSA_2021_Q3_20211102,-4.091757,-4.243339,0.151582
APD_2021_Q4_20211104,-4.319252,-4.473886,0.154634
COP_2021_Q3_20211103,-4.090835,-3.935303,0.155532
JPM_2021_Q3_20211013,-4.036406,-4.193015,0.156609
EA_2022_Q2_20211103,-4.170353,-4.012725,0.157628
LOW_2021_Q3_20211117,-4.489357,-4.653029,0.163672
CMG_2021_Q3_20211021,-4.113143,-4.285997,0.172854
AXP_2021_Q3_20211022,-3.885534,-3.702485,0.183049
GOOG_2021_Q3_20211026,-4.025615,-3.829479,0.196136
EOG_2021_Q3_20211105,-3.988234,-3.782466,0.205768
PEP_2021_Q3_20211005,-4.58857,-4.796662,0.208092
PSX_2021_Q3_20211029,-3.96441,-3.755029,0.209381
GS_2021_Q3_20211015,-3.952873,-4.165668,0.212795
DE_2021_Q4_20211124,-3.826536,-3.597582,0.228954
T_2021_Q3_20211021,-4.270714,-4.501799,0.231085
ABBV_2021_Q3_20211029,-4.323192,-4.075932,0.24726
PG_2022_Q1_20211019,-4.44928,-4.704585,0.255305
RTX_2021_Q3_20211026,-4.402389,-4.660753,0.258364
SO_2021_Q3_20211104,-4.422603,-4.700404,0.277801
TMUS_2021_Q3_20211102,-4.138015,-3.855523,0.282492
SLB_2021_Q3_20211022,-3.878314,-3.593755,0.284559
WFC_2021_Q3_20211014,-4.003141,-3.691813,0.311328
TGT_2021_Q3_20211117,-4.280308,-3.963353,0.316955
KO_2021_Q3_20211027,-4.650838,-4.97105,0.320212
