id,preds,trues,abs_e
TSLA_2020_Q1_20200429,-2.889235,-2.898147,0.008912
AVGO_2020_Q2_20200604,-3.558244,-3.535037,0.023207
VLO_2020_Q1_20200429,-2.748196,-2.638637,0.109559
WELL_2020_Q1_20200507,-2.823308,-2.933227,0.109919
GOOG_2020_Q1_20200428,-3.333074,-3.449687,0.116613
PSX_2020_Q1_20200501,-2.933059,-2.814353,0.118706
XOM_2020_Q1_20200501,-3.19569,-3.320386,0.124696
EOG_2020_Q1_20200508,-2.939146,-3.068129,0.128983
CMG_2020_Q1_20200421,-2.967421,-3.109254,0.141833
TJX_2021_Q1_20200521,-3.312982,-3.458092,0.14511
NKE_2020_Q4_20200625,-3.555816,-3.39452,0.161296
DLR_2020_Q1_20200507,-3.43109,-3.606039,0.174949
ADBE_2020_Q2_20200611,-3.814326,-4.036858,0.222532
ABBV_2020_Q1_20200501,-3.530968,-3.76406,0.233092
MO_2020_Q1_20200430,-3.367432,-3.60382,0.236388
DE_2020_Q2_20200522,-3.42581,-3.666065,0.240255
ACN_2020_Q3_20200625,-3.804842,-3.556724,0.248118
BKNG_2020_Q1_20200507,-3.303143,-3.053575,0.249568
TMO_2020_Q1_20200422,-3.158749,-3.411381,0.252632
PPG_2020_Q1_20200428,-3.129753,-3.388998,0.259245
DIS_2020_Q2_20200505,-3.340496,-3.611293,0.270797
PSA_2020_Q1_20200501,-3.405446,-3.703599,0.298153
TGT_2020_Q1_20200520,-3.55398,-3.886264,0.332284
CSGP_2020_Q1_20200428,-3.110023,-3.452445,0.342422
AXP_2020_Q1_20200424,-2.772048,-3.117961,0.345913
NEM_2020_Q1_20200505,-3.268355,-3.628302,0.359947
PM_2020_Q1_20200421,-3.167027,-3.529582,0.362555
TMUS_2020_Q1_20200506,-3.578409,-3.208797,0.369612
ORCL_2020_Q4_20200616,-3.958008,-3.576696,0.381312
BAC_2020_Q1_20200415,-2.681823,-3.078701,0.396878
JPM_2020_Q1_20200414,-2.695698,-3.114092,0.418394
AMD_2020_Q1_20200428,-3.075056,-3.502179,0.427123
SLB_2020_Q1_20200417,-2.652061,-3.089686,0.437625
FCX_2020_Q1_20200424,-2.678844,-3.12217,0.443326
DUK_2020_Q1_20200512,-3.469758,-3.913376,0.443618
MA_2020_Q1_20200429,-3.004212,-3.449049,0.444837
COP_2020_Q1_20200430,-2.866561,-3.329144,0.462583
SBUX_2020_Q2_20200428,-3.154559,-3.618802,0.464243
CAT_2020_Q1_20200428,-3.128377,-3.599423,0.471046
MPC_2020_Q1_20200505,-2.685653,-3.202644,0.516991
AEP_2020_Q1_20200506,-3.33427,-3.854495,0.520225
CRM_2021_Q1_20200528,-3.502548,-4.026888,0.52434
BA_2020_Q1_20200429,-2.618345,-3.152234,0.533889
GE_2020_Q1_20200429,-2.967005,-3.504992,0.537987
CL_2020_Q1_20200501,-3.629554,-4.180008,0.550454
NUE_2020_Q1_20200428,-3.243749,-3.795892,0.552143
O_2020_Q1_20200505,-3.027715,-3.601597,0.573882
HD_2020_Q1_20200519,-3.624889,-4.22083,0.595941
ABT_2020_Q1_20200416,-2.978254,-3.578788,0.600534
SHW_2020_Q1_20200429,-3.109219,-3.72706,0.617841
CMCSA_2020_Q1_20200430,-3.272713,-3.891208,0.618495
