id,preds,trues,abs_e
DHR_2019_Q1_20190418,-4.790272,-4.662171,0.128101
DIS_2019_Q2_20190508,-4.269534,-4.4385,0.168966
PFE_2019_Q1_20190430,-5.078807,-4.846063,0.232744
BA_2019_Q1_20190424,-4.393611,-4.140087,0.253524
EOG_2019_Q1_20190503,-4.300569,-4.002271,0.298298
GE_2019_Q1_20190430,-4.252026,-3.923474,0.328552
BAC_2019_Q1_20190416,-4.792747,-4.404667,0.38808
UNH_2019_Q1_20190416,-4.51968,-4.128507,0.391173
SLB_2019_Q1_20190418,-4.549029,-4.156274,0.392755
NKE_2019_Q4_20190627,-4.672207,-4.270524,0.401683
ADBE_2019_Q2_20190618,-4.550326,-4.128024,0.422302
ABBV_2019_Q1_20190425,-5.041007,-4.612947,0.42806
EA_2019_Q4_20190507,-4.368583,-3.911524,0.457059
WFC_2019_Q1_20190412,-5.009512,-4.54114,0.468372
CSGP_2019_Q1_20190423,-4.538033,-4.059544,0.478489
LLY_2019_Q1_20190430,-4.974201,-4.493891,0.48031
NEM_2019_Q1_20190425,-4.725055,-4.244262,0.480793
HD_2019_Q1_20190521,-5.081127,-4.589817,0.49131
SHW_2019_Q1_20190423,-4.938308,-4.438922,0.499386
WELL_2019_Q1_20190430,-5.021844,-4.518501,0.503343
PPG_2019_Q1_20190418,-4.887529,-4.378629,0.5089
AMD_2019_Q1_20190430,-3.837057,-3.323698,0.513359
CRM_2020_Q1_20190604,-4.571047,-4.020349,0.550698
COP_2019_Q1_20190430,-4.739541,-4.138013,0.601528
AVGO_2019_Q2_20190613,-4.49408,-3.870531,0.623549
AMT_2019_Q1_20190503,-5.205916,-4.58098,0.624936
MCD_2019_Q1_20190430,-5.417191,-4.786633,0.630558
DLR_2019_Q1_20190425,-5.150361,-4.516536,0.633825
CAT_2019_Q1_20190424,-4.765962,-4.11727,0.648692
GS_2019_Q1_20190415,-4.878863,-4.226638,0.652225
KO_2019_Q1_20190423,-5.298938,-4.63675,0.662188
CMCSA_2019_Q1_20190425,-5.137887,-4.47152,0.666367
TGT_2019_Q1_20190522,-4.692904,-4.018929,0.673975
MRK_2019_Q1_20190430,-5.295931,-4.621542,0.674389
SRE_2019_Q1_20190507,-5.458007,-4.776027,0.68198
TSLA_2019_Q1_20190425,-4.0816,-3.382648,0.698952
NEE_2019_Q1_20190423,-5.538583,-4.838269,0.700314
