id,preds,trues,abs_e
EA_2020_Q4_20200505,-3.878711,-3.890727,0.012016
NEM_2020_Q1_20200505,-3.391282,-3.375381,0.015901
AEP_2020_Q1_20200506,-3.4587,-3.477074,0.018374
COP_2020_Q1_20200430,-3.145869,-3.165459,0.01959
MA_2020_Q1_20200429,-3.087214,-3.063748,0.023466
EOG_2020_Q1_20200508,-3.178935,-3.210303,0.031368
META_2020_Q1_20200429,-3.565378,-3.60647,0.041092
SLB_2020_Q1_20200417,-2.911519,-2.959678,0.048159
DLR_2020_Q1_20200507,-3.521158,-3.467158,0.054
NUE_2020_Q1_20200428,-3.500564,-3.406307,0.094257
SHW_2020_Q1_20200429,-3.259133,-3.385794,0.126661
TMO_2020_Q1_20200422,-3.343595,-3.212979,0.130616
CRM_2021_Q1_20200528,-3.871521,-4.023197,0.151676
BAC_2020_Q1_20200415,-2.879918,-2.724517,0.155401
DE_2020_Q2_20200522,-3.73165,-3.559879,0.171771
ABBV_2020_Q1_20200501,-3.590443,-3.788438,0.197995
WELL_2020_Q1_20200507,-3.024995,-2.82201,0.202985
PM_2020_Q1_20200421,-3.32303,-3.543403,0.220373
ECL_2020_Q1_20200428,-3.241321,-3.462903,0.221582
DIS_2020_Q2_20200505,-3.64618,-3.889381,0.243201
TJX_2021_Q1_20200521,-3.621604,-3.36134,0.260264
BA_2020_Q1_20200429,-2.781373,-3.069309,0.287936
PPG_2020_Q1_20200428,-3.363555,-3.075515,0.28804
CL_2020_Q1_20200501,-3.842893,-4.133763,0.29087
CAT_2020_Q1_20200428,-3.256461,-3.547408,0.290947
MSFT_2020_Q3_20200429,-3.536178,-3.855115,0.318937
HD_2020_Q1_20200519,-3.724097,-4.059027,0.33493
CMG_2020_Q1_20200421,-3.171429,-2.831778,0.339651
CSGP_2020_Q1_20200428,-3.433461,-3.079252,0.354209
XOM_2020_Q1_20200501,-3.43088,-3.074084,0.356796
GE_2020_Q1_20200429,-3.014516,-3.37774,0.363224
ADP_2020_Q3_20200429,-3.252488,-3.619332,0.366844
UNH_2020_Q1_20200415,-2.928068,-3.29849,0.370422
ADBE_2020_Q2_20200611,-4.064758,-3.674534,0.390224
PG_2020_Q3_20200417,-3.32323,-3.721541,0.398311
NEE_2020_Q1_20200422,-3.051747,-3.454761,0.403014
GOOG_2020_Q1_20200428,-3.494858,-3.077158,0.4177
MPC_2020_Q1_20200505,-2.826659,-3.255598,0.428939
AVGO_2020_Q2_20200604,-3.811988,-4.253362,0.441374
RTX_2020_Q1_20200507,-3.315574,-3.778713,0.463139
MO_2020_Q1_20200430,-3.636899,-4.105789,0.46889
FCX_2020_Q1_20200424,-2.955108,-3.447342,0.492234
SRE_2020_Q1_20200504,-3.285988,-3.825592,0.539604
PSX_2020_Q1_20200501,-3.055403,-2.499105,0.556298
TSLA_2020_Q1_20200429,-3.19824,-2.56117,0.63707
LOW_2020_Q1_20200520,-3.738122,-4.391142,0.65302
SO_2020_Q1_20200430,-3.225945,-3.880722,0.654777
VLO_2020_Q1_20200429,-2.994637,-2.336202,0.658435
AAPL_2020_Q2_20200430,-3.574133,-4.23596,0.661827
ABT_2020_Q1_20200416,-3.106522,-3.775661,0.669139
CCI_2020_Q1_20200430,-3.292336,-3.997066,0.70473
TMUS_2020_Q1_20200506,-3.745895,-3.024219,0.721676
LLY_2020_Q1_20200423,-3.497463,-4.266656,0.769193
APD_2020_Q2_20200423,-3.171798,-3.959276,0.787478
NKE_2020_Q4_20200625,-3.84952,-3.061176,0.788344
PEP_2020_Q1_20200428,-3.403303,-4.224058,0.820755
ACN_2020_Q3_20200625,-3.989315,-3.164379,0.824936
TGT_2020_Q1_20200520,-3.814507,-4.672143,0.857636
MDLZ_2020_Q1_20200428,-3.799813,-4.709939,0.910126
HON_2020_Q1_20200501,-3.472402,-4.386384,0.913982
SBUX_2020_Q2_20200428,-3.275815,-4.19765,0.921835
ORCL_2020_Q4_20200616,-4.12405,-3.187449,0.936601
D_2020_Q1_20200505,-3.385699,-4.329249,0.94355
BLK_2020_Q1_20200416,-2.794043,-3.742979,0.948936
GS_2020_Q1_20200415,-2.924511,-3.954022,1.029511
JNJ_2020_Q1_20200414,-3.136968,-4.179496,1.042528
KO_2020_Q1_20200421,-3.301188,-4.346709,1.045521
XEL_2020_Q1_20200507,-3.424377,-4.511434,1.087057
O_2020_Q1_20200505,-3.31807,-4.425163,1.107093
MCD_2020_Q1_20200430,-3.399407,-4.506648,1.107241
AMT_2020_Q1_20200429,-3.181569,-4.305203,1.123634
MRK_2020_Q1_20200428,-3.329214,-4.459198,1.129984
V_2020_Q2_20200430,-3.227912,-4.359883,1.131971
DUK_2020_Q1_20200512,-3.653149,-4.919479,1.26633
CMCSA_2020_Q1_20200430,-3.551264,-4.861403,1.310139
PFE_2020_Q1_20200428,-3.515118,-4.833079,1.317961
DHR_2020_Q1_20200507,-3.798993,-5.127359,1.328366
EQIX_2020_Q1_20200506,-3.583032,-4.926297,1.343265
AMD_2020_Q1_20200428,-3.263647,-4.608707,1.34506
SPGI_2020_Q1_20200428,-3.26345,-4.618279,1.354829
AXP_2020_Q1_20200424,-3.10868,-4.464757,1.356077
T_2020_Q1_20200422,-3.392726,-4.756195,1.363469
PLD_2020_Q1_20200421,-3.220969,-4.74902,1.528051
UNP_2020_Q1_20200423,-3.335277,-4.968416,1.633139
ETN_2020_Q1_20200430,-3.237907,-5.003428,1.765521
PSA_2020_Q1_20200501,-3.51972,-5.29721,1.77749
JPM_2020_Q1_20200414,-2.845526,-4.716034,1.870508
BKNG_2020_Q1_20200507,-3.719322,-5.636778,1.917456
WFC_2020_Q1_20200414,-2.844255,-4.854192,2.009937
VZ_2020_Q1_20200424,-3.554487,-5.701764,2.147277
