id,preds,trues,abs_e
VLO_2019_Q2_20190725,-4.016763,-4.049137,0.032374
ORCL_2020_Q1_20190911,-4.030384,-4.063555,0.033171
CL_2019_Q2_20190726,-4.115929,-4.076689,0.03924
DHR_2019_Q2_20190718,-4.298096,-4.257411,0.040685
CRM_2020_Q2_20190822,-4.109044,-4.159007,0.049963
D_2019_Q2_20190731,-4.38538,-4.334924,0.050456
ABT_2019_Q2_20190717,-4.169364,-4.221359,0.051995
HON_2019_Q2_20190718,-4.224618,-4.166666,0.057952
HD_2019_Q2_20190820,-4.123094,-4.061245,0.061849
NEE_2019_Q2_20190724,-4.472628,-4.545371,0.072743
NKE_2020_Q1_20190924,-4.009678,-4.094024,0.084346
MPC_2019_Q2_20190801,-4.101866,-4.186221,0.084355
NEM_2019_Q2_20190725,-4.128964,-4.03296,0.096004
AAPL_2019_Q3_20190730,-4.022999,-3.926777,0.096222
XOM_2019_Q2_20190802,-4.259791,-4.383052,0.123261
GE_2019_Q2_20190731,-4.195748,-4.322808,0.12706
COP_2019_Q2_20190730,-4.16805,-4.301262,0.133212
NUE_2019_Q2_20190718,-4.073512,-3.93582,0.137692
WFC_2019_Q2_20190716,-4.158943,-4.012807,0.146136
DE_2019_Q3_20190816,-4.27658,-4.103477,0.173103
XEL_2019_Q2_20190801,-4.450412,-4.241079,0.209333
MO_2019_Q2_20190730,-3.953165,-3.742678,0.210487
MDLZ_2019_Q2_20190730,-4.164838,-4.378623,0.213785
ECL_2019_Q2_20190730,-4.24785,-3.993634,0.254216
ABBV_2019_Q2_20190726,-4.292287,-4.565837,0.27355
AVGO_2019_Q3_20190912,-3.901823,-4.192859,0.291036
AMT_2019_Q2_20190731,-4.431738,-4.756898,0.32516
AXP_2019_Q2_20190719,-4.256274,-3.924127,0.332147
CCI_2019_Q2_20190718,-4.38395,-4.025125,0.358825
EA_2020_Q1_20190730,-4.018192,-3.653923,0.364269
DUK_2019_Q2_20190806,-4.243606,-4.613473,0.369867
ADBE_2019_Q3_20190917,-4.256628,-4.627091,0.370463
SRE_2019_Q2_20190802,-4.472546,-4.100162,0.372384
ETN_2019_Q2_20190730,-4.331456,-3.954834,0.376622
GOOG_2019_Q2_20190725,-3.307022,-2.91778,0.389242
TJX_2020_Q2_20190820,-3.710679,-4.10982,0.399141
CMG_2019_Q2_20190723,-4.155383,-3.733137,0.422246
V_2019_Q3_20190723,-4.129354,-4.5665,0.437146
PG_2019_Q4_20190730,-4.115596,-3.672244,0.443352
EOG_2019_Q2_20190802,-4.169302,-3.722239,0.447063
