id,preds,trues,abs_e
ADBE_2023_Q1_20230315,-3.848664,-3.84183,0.006834
RTX_2022_Q4_20230124,-4.281632,-4.270103,0.011529
AVGO_2023_Q1_20230302,-3.514629,-3.502197,0.012432
DHR_2022_Q4_20230124,-3.998158,-4.016178,0.01802
O_2022_Q4_20230222,-4.546148,-4.504095,0.042053
PLD_2022_Q4_20230118,-4.488657,-4.54346,0.054803
COP_2022_Q4_20230202,-3.978315,-3.91862,0.059695
PG_2023_Q2_20230119,-4.478189,-4.560594,0.082405
CCI_2022_Q4_20230126,-4.15508,-4.256791,0.101711
DUK_2022_Q4_20230209,-4.167303,-4.269339,0.102036
MDLZ_2022_Q4_20230131,-4.459368,-4.351807,0.107561
AAPL_2023_Q1_20230202,-3.854754,-3.970883,0.116129
CSGP_2022_Q4_20230221,-3.980028,-3.860903,0.119125
MSFT_2023_Q2_20230124,-4.258887,-4.138611,0.120276
BAC_2022_Q4_20230113,-4.013657,-3.880355,0.133302
UNP_2022_Q4_20230124,-4.253722,-4.116456,0.137266
V_2023_Q1_20230126,-3.962856,-4.102674,0.139818
TGT_2022_Q4_20230228,-3.841618,-3.686938,0.15468
TMUS_2022_Q4_20230201,-3.994348,-4.164506,0.170158
FCX_2022_Q4_20230125,-3.651331,-3.463574,0.187757
PSA_2022_Q4_20230222,-4.639588,-4.426287,0.213301
NKE_2023_Q3_20230321,-3.865688,-3.649622,0.216066
CMG_2022_Q4_20230207,-3.933356,-4.153328,0.219972
WFC_2022_Q4_20230113,-4.10812,-3.879913,0.228207
MPC_2022_Q4_20230131,-3.910985,-4.155605,0.24462
ADP_2023_Q2_20230125,-4.202933,-4.46942,0.266487
SPGI_2022_Q4_20230209,-4.288207,-4.568964,0.280757
XOM_2022_Q4_20230131,-4.12056,-3.827167,0.293393
SO_2022_Q4_20230216,-4.342274,-4.042593,0.299681
EOG_2022_Q4_20230224,-3.614787,-3.918034,0.303247
TMO_2022_Q4_20230201,-3.965738,-4.273559,0.307821
SRE_2022_Q4_20230228,-4.5074,-4.182099,0.325301
ETN_2022_Q4_20230208,-4.472806,-4.132628,0.340178
AMT_2022_Q4_20230223,-4.352474,-4.002998,0.349476
PSX_2022_Q4_20230131,-3.943839,-3.585531,0.358308
SBUX_2023_Q1_20230202,-3.975023,-3.613616,0.361407
WELL_2022_Q4_20230216,-4.384624,-4.004253,0.380371
ORCL_2023_Q3_20230309,-4.435427,-4.038979,0.396448
APD_2023_Q1_20230202,-4.059185,-3.64029,0.418895
JPM_2022_Q4_20230113,-4.179844,-3.755432,0.424412
CMCSA_2022_Q4_20230126,-4.039344,-4.47208,0.432736
ABBV_2022_Q4_20230209,-4.498454,-4.938692,0.440238
KO_2022_Q4_20230214,-4.52377,-4.979565,0.455795
HON_2022_Q4_20230202,-3.863467,-4.338162,0.474695
CAT_2022_Q4_20230131,-4.107198,-4.590353,0.483155
SLB_2022_Q4_20230120,-4.027699,-4.527726,0.500027
BKNG_2022_Q4_20230223,-3.966605,-4.501144,0.534539
GOOG_2022_Q4_20230202,-3.98003,-3.406152,0.573878
EA_2023_Q3_20230131,-3.862005,-3.265333,0.596672
PPG_2022_Q4_20230120,-4.171324,-3.554592,0.616732
PFE_2022_Q4_20230131,-4.232626,-4.871653,0.639027
VZ_2022_Q4_20230124,-3.910409,-4.577905,0.667496
MO_2022_Q4_20230201,-4.209749,-3.519418,0.690331
NUE_2022_Q4_20230126,-3.849133,-3.106573,0.74256
T_2022_Q4_20230125,-4.035183,-3.292054,0.743129
JNJ_2022_Q4_20230124,-4.641638,-5.408236,0.766598
GS_2022_Q4_20230117,-4.246651,-3.472166,0.774485
MRK_2022_Q4_20230202,-4.821563,-4.017989,0.803574
VLO_2022_Q4_20230126,-4.084915,-3.255176,0.829739
CL_2022_Q4_20230127,-4.206159,-3.374759,0.8314
HD_2022_Q4_20230221,-4.156166,-3.311955,0.844211
ECL_2022_Q4_20230214,-4.22605,-3.381636,0.844414
XEL_2022_Q4_20230126,-4.64478,-5.506418,0.861638
LLY_2022_Q4_20230202,-4.617771,-3.709417,0.908354
AMD_2022_Q4_20230131,-3.690986,-2.782071,0.908915
LOW_2022_Q4_20230301,-4.308621,-3.389303,0.919318
NEE_2022_Q4_20230125,-4.20542,-3.267356,0.938064
SHW_2022_Q4_20230126,-3.985624,-3.033756,0.951868
ABT_2022_Q4_20230125,-4.145468,-5.107507,0.962039
EQIX_2022_Q4_20230215,-4.229064,-5.191545,0.962481
NEM_2022_Q4_20230223,-3.944001,-4.950534,1.006533
PEP_2022_Q4_20230209,-4.288676,-5.297355,1.008679
PM_2022_Q4_20230209,-4.477927,-5.50799,1.030063
DIS_2023_Q1_20230208,-3.925946,-4.961855,1.035909
TJX_2023_Q4_20230222,-3.718077,-4.758936,1.040859
ACN_2023_Q2_20230323,-4.478931,-3.43186,1.047071
MCD_2022_Q4_20230131,-4.473777,-5.573849,1.100072
GE_2022_Q4_20230124,-4.305065,-5.423518,1.118453
D_2022_Q4_20230208,-4.692501,-3.511935,1.180566
UNH_2022_Q4_20230113,-4.38308,-5.585074,1.201994
AXP_2022_Q4_20230127,-4.297903,-3.071916,1.225987
CRM_2023_Q4_20230301,-4.141357,-2.847711,1.293646
DE_2023_Q1_20230217,-4.596775,-3.229209,1.367566
TSLA_2022_Q4_20230125,-3.947827,-2.506393,1.441434
META_2022_Q4_20230201,-3.776839,-2.178517,1.598322
BA_2022_Q4_20230125,-3.811844,-5.410447,1.598603
MA_2022_Q4_20230126,-3.992238,-5.980675,1.988437
DLR_2022_Q4_20230216,-4.204104,-6.216683,2.012579
BLK_2022_Q4_20230113,-3.907387,-6.062358,2.154971
AEP_2022_Q4_20230223,-4.285339,-6.764388,2.479049
