id,preds,trues,abs_e
ETN_2019_Q3_20191029,-4.304757,-4.306594,0.001837
SO_2019_Q3_20191030,-4.269806,-4.280899,0.011093
CCI_2019_Q3_20191017,-4.031243,-4.004631,0.026612
CRM_2020_Q3_20191203,-4.245857,-4.274883,0.029026
NEM_2019_Q3_20191105,-4.152138,-4.187204,0.035066
BA_2019_Q3_20191023,-4.231335,-4.267467,0.036132
AXP_2019_Q3_20191018,-4.312334,-4.27229,0.040044
UNP_2019_Q3_20191017,-4.148626,-4.195863,0.047237
BLK_2019_Q3_20191015,-4.329894,-4.384372,0.054478
AMT_2019_Q3_20191031,-4.386096,-4.444671,0.058575
MRK_2019_Q3_20191029,-3.98777,-4.05277,0.065
LLY_2019_Q3_20191023,-4.068044,-4.141114,0.07307
TMUS_2019_Q3_20191028,-4.418869,-4.496885,0.078016
ORCL_2020_Q2_20191212,-4.293311,-4.201091,0.09222
AVGO_2019_Q4_20191212,-4.121692,-4.017984,0.103708
SPGI_2019_Q3_20191029,-4.274166,-4.168889,0.105277
NUE_2019_Q3_20191022,-4.248913,-4.367674,0.118761
ABBV_2019_Q3_20191101,-3.971077,-4.096646,0.125569
SRE_2019_Q3_20191101,-4.400178,-4.544494,0.144316
MSFT_2020_Q1_20191023,-4.262064,-4.409989,0.147925
PLD_2019_Q3_20191015,-4.372419,-4.533626,0.161207
ADP_2020_Q1_20191030,-3.990207,-4.16416,0.173953
DE_2019_Q4_20191127,-4.309528,-4.13262,0.176908
SLB_2019_Q3_20191018,-4.177889,-3.989881,0.188008
TMO_2019_Q3_20191023,-4.062195,-3.872442,0.189753
WELL_2019_Q3_20191029,-4.189554,-3.992263,0.197291
DUK_2019_Q3_20191108,-4.414447,-4.213355,0.201092
RTX_2019_Q3_20191024,-4.114871,-4.316845,0.201974
APD_2019_Q4_20191107,-4.115412,-4.318635,0.203223
XOM_2019_Q3_20191101,-4.071592,-3.862204,0.209388
PSA_2019_Q3_20191030,-4.36484,-4.146796,0.218044
MA_2019_Q3_20191029,-4.217878,-4.451171,0.233293
CAT_2019_Q3_20191023,-4.197154,-3.963669,0.233485
HON_2019_Q3_20191017,-4.225181,-4.478977,0.253796
O_2019_Q3_20191106,-4.076682,-4.335257,0.258575
MCD_2019_Q3_20191022,-4.134513,-3.873462,0.261051
AMD_2019_Q3_20191029,-3.854069,-4.119308,0.265239
XEL_2019_Q3_20191024,-4.338478,-4.614422,0.275944
EA_2020_Q2_20191029,-3.868222,-4.151561,0.283339
NEE_2019_Q3_20191022,-4.346912,-4.644647,0.297735
JPM_2019_Q3_20191015,-4.159539,-4.469896,0.310357
VLO_2019_Q3_20191024,-3.577664,-3.908643,0.330979
HD_2019_Q3_20191119,-4.192104,-3.853696,0.338408
AEP_2019_Q3_20191024,-4.281302,-4.622704,0.341402
T_2019_Q3_20191028,-3.809076,-4.160766,0.35169
CL_2019_Q3_20191101,-3.99068,-4.344888,0.354208
JNJ_2019_Q3_20191015,-4.027266,-3.662416,0.36485
LOW_2019_Q3_20191120,-3.772313,-4.13951,0.367197
ADBE_2019_Q4_20191212,-3.938575,-4.315042,0.376467
PFE_2019_Q3_20191029,-4.058999,-4.438265,0.379266
D_2019_Q3_20191101,-4.420888,-4.801599,0.380711
CMG_2019_Q3_20191022,-4.218956,-3.832028,0.386928
EOG_2019_Q3_20191107,-4.345221,-3.955278,0.389943
EQIX_2019_Q3_20191030,-4.476755,-4.081576,0.395179
PSX_2019_Q3_20191025,-4.493443,-4.097964,0.395479
CMCSA_2019_Q3_20191024,-4.06076,-4.48975,0.42899
KO_2019_Q3_20191018,-4.016002,-4.446445,0.430443
ECL_2019_Q3_20191029,-4.192059,-4.638667,0.446608
UNH_2019_Q3_20191015,-3.971161,-3.524402,0.446759
PEP_2019_Q3_20191003,-3.83073,-4.279172,0.448442
FCX_2019_Q3_20191023,-3.907096,-3.408839,0.498257
META_2019_Q3_20191030,-4.110878,-4.617361,0.506483
SBUX_2019_Q4_20191030,-4.144508,-4.654699,0.510191
SHW_2019_Q3_20191022,-4.025328,-4.536422,0.511094
PG_2020_Q1_20191022,-3.979154,-4.495971,0.516817
V_2019_Q4_20191024,-4.064389,-4.624846,0.560457
MO_2019_Q3_20191031,-3.785839,-4.352666,0.566827
MDLZ_2019_Q3_20191029,-4.167931,-4.758098,0.590167
COP_2019_Q3_20191029,-4.395878,-3.797075,0.598803
ABT_2019_Q3_20191016,-4.106191,-4.739878,0.633687
DLR_2019_Q3_20191029,-3.930551,-4.576972,0.646421
GE_2019_Q3_20191030,-3.881433,-3.229612,0.651821
AAPL_2019_Q4_20191030,-3.88953,-4.547171,0.657641
BKNG_2019_Q3_20191107,-3.985891,-4.646086,0.660195
DHR_2019_Q3_20191024,-4.199335,-4.870088,0.670753
TJX_2020_Q3_20191119,-3.659287,-4.363303,0.704016
MPC_2019_Q3_20191031,-4.300061,-3.559307,0.740754
DIS_2019_Q4_20191107,-4.295491,-3.517552,0.777939
PPG_2019_Q3_20191017,-3.714883,-4.502019,0.787136
WFC_2019_Q3_20191015,-4.053543,-4.842796,0.789253
ACN_2020_Q1_20191219,-4.143378,-4.982756,0.839378
GS_2019_Q3_20191015,-4.316341,-5.238586,0.922245
VZ_2019_Q3_20191025,-4.209096,-5.19195,0.982854
TGT_2019_Q3_20191120,-4.03525,-2.982305,1.052945
NKE_2020_Q2_20191219,-3.928066,-4.984191,1.056125
BAC_2019_Q3_20191016,-3.812033,-4.887453,1.07542
GOOG_2019_Q3_20191028,-3.455026,-4.563464,1.108438
