id,preds,trues,abs_e
AEP_2019_Q4_20200220,-4.107677,-4.110815,0.003138
V_2020_Q1_20200130,-3.963802,-3.967931,0.004129
EQIX_2019_Q4_20200212,-4.351135,-4.34277,0.008365
DIS_2020_Q1_20200204,-4.413664,-4.429573,0.015909
BLK_2019_Q4_20200115,-4.436573,-4.452554,0.015981
PPG_2019_Q4_20200116,-4.339497,-4.362158,0.022661
AAPL_2020_Q1_20200128,-3.7594,-3.784183,0.024783
RTX_2019_Q4_20200130,-4.296203,-4.261407,0.034796
SPGI_2019_Q4_20200206,-4.219541,-4.25517,0.035629
WELL_2019_Q4_20200213,-4.233727,-4.270589,0.036862
CMCSA_2019_Q4_20200123,-4.115283,-4.077089,0.038194
LLY_2019_Q4_20200130,-4.11521,-4.160186,0.044976
SLB_2019_Q4_20200117,-4.017158,-4.070357,0.053199
MA_2019_Q4_20200129,-4.266057,-4.163847,0.10221
EA_2020_Q3_20200130,-3.837141,-3.940768,0.103627
DUK_2019_Q4_20200213,-4.338297,-4.452523,0.114226
SO_2019_Q4_20200220,-4.017214,-3.895884,0.12133
GS_2019_Q4_20200115,-4.383817,-4.522511,0.138694
T_2019_Q4_20200129,-4.099401,-3.941459,0.157942
KO_2019_Q4_20200130,-4.286654,-4.450844,0.16419
TMO_2019_Q4_20200130,-3.943578,-3.774525,0.169053
ECL_2019_Q4_20200218,-4.240954,-4.071657,0.169297
MRK_2019_Q4_20200205,-4.286733,-4.456807,0.170074
PM_2019_Q4_20200206,-4.157581,-4.32838,0.170799
HON_2019_Q4_20200131,-3.991253,-4.166415,0.175162
BA_2019_Q4_20200129,-4.171811,-3.983984,0.187827
D_2019_Q4_20200211,-4.460351,-4.655798,0.195447
MO_2019_Q4_20200130,-4.306046,-4.106645,0.199401
VZ_2019_Q4_20200130,-4.287117,-4.495174,0.208057
MSFT_2020_Q2_20200129,-4.311104,-4.099582,0.211522
PLD_2019_Q4_20200122,-4.238196,-4.455595,0.217399
CL_2019_Q4_20200131,-4.129013,-3.91075,0.218263
NEE_2019_Q4_20200124,-4.495126,-4.718805,0.223679
SBUX_2020_Q1_20200128,-4.351257,-4.118272,0.232985
ABT_2019_Q4_20200122,-4.286312,-4.523903,0.237591
CMG_2019_Q4_20200205,-4.269587,-3.992961,0.276626
ETN_2019_Q4_20200204,-4.272565,-3.967615,0.30495
NUE_2019_Q4_20200128,-4.286802,-3.961349,0.325453
JPM_2019_Q4_20200114,-4.418118,-4.753995,0.335877
CAT_2019_Q4_20200131,-4.143014,-3.79051,0.352504
UNH_2019_Q4_20200115,-4.554305,-4.19508,0.359225
DLR_2019_Q4_20200213,-4.253326,-3.887731,0.365595
MCD_2019_Q4_20200129,-4.307383,-4.674551,0.367168
APD_2020_Q1_20200124,-4.20324,-3.804971,0.398269
WFC_2019_Q4_20200114,-4.294,-3.878941,0.415059
ABBV_2019_Q4_20200207,-4.077344,-3.651021,0.426323
PFE_2019_Q4_20200128,-4.352267,-3.9124,0.439867
BKNG_2019_Q4_20200226,-4.052144,-3.604458,0.447686
TGT_2019_Q4_20200303,-4.175244,-3.725508,0.449736
SRE_2019_Q4_20200227,-4.005608,-3.54976,0.455848
SHW_2019_Q4_20200130,-4.267878,-3.811433,0.456445
FCX_2019_Q4_20200123,-3.888892,-3.416497,0.472395
ADP_2020_Q2_20200129,-4.315367,-3.834019,0.481348
COP_2019_Q4_20200204,-4.181862,-3.695784,0.486078
PEP_2019_Q4_20200213,-4.238477,-4.73141,0.492933
GOOG_2019_Q4_20200203,-3.748962,-4.24876,0.499798
XOM_2019_Q4_20200131,-4.206777,-3.699342,0.507435
AXP_2019_Q4_20200124,-4.391853,-3.88165,0.510203
DHR_2019_Q4_20200130,-4.381812,-3.853961,0.527851
UNP_2019_Q4_20200123,-4.350688,-3.815481,0.535207
META_2019_Q4_20200129,-4.11145,-3.554144,0.557306
NEM_2019_Q4_20200220,-3.951352,-3.372327,0.579025
XEL_2019_Q4_20200130,-4.218137,-4.801449,0.583312
MPC_2019_Q4_20200129,-4.297458,-3.697317,0.600141
AMD_2019_Q4_20200128,-4.059193,-3.447743,0.61145
BAC_2019_Q4_20200115,-4.147233,-4.794219,0.646986
MDLZ_2019_Q4_20200129,-4.185563,-3.532551,0.653012
CRM_2020_Q4_20200225,-4.121183,-3.463867,0.657316
PSX_2019_Q4_20200131,-4.283437,-3.574187,0.70925
