id,preds,trues,abs_e
LLY_2021_Q4_20220203,-4.441451,-4.425806,0.015645
PG_2022_Q2_20220119,-4.31055,-4.29098,0.01957
MRK_2021_Q4_20220203,-4.346686,-4.323479,0.023207
XEL_2021_Q4_20220127,-4.715731,-4.680238,0.035493
RTX_2021_Q4_20220125,-4.170927,-4.124088,0.046839
WELL_2021_Q4_20220216,-3.852509,-3.804205,0.048304
NEM_2021_Q4_20220224,-4.026739,-3.934714,0.092025
KO_2021_Q4_20220210,-4.391515,-4.490587,0.099072
D_2021_Q4_20220211,-4.742462,-4.849955,0.107493
LOW_2021_Q4_20220223,-4.365191,-4.224342,0.140849
MCD_2021_Q4_20220127,-4.423992,-4.277338,0.146654
EA_2022_Q3_20220201,-3.833389,-3.676258,0.157131
PEP_2021_Q4_20220210,-4.535778,-4.709449,0.173671
ACN_2022_Q2_20220317,-4.192791,-4.376708,0.183917
BKNG_2021_Q4_20220223,-3.815476,-3.616831,0.198645
EQIX_2021_Q4_20220216,-4.209443,-4.009535,0.199908
PPG_2021_Q4_20220121,-4.071703,-4.27237,0.200667
JNJ_2021_Q4_20220125,-4.394893,-4.60742,0.212527
DHR_2021_Q4_20220127,-4.578729,-4.355022,0.223707
MDLZ_2021_Q4_20220127,-4.359614,-4.590463,0.230849
APD_2022_Q1_20220204,-3.995442,-3.756478,0.238964
TMO_2021_Q4_20220202,-4.100604,-4.344187,0.243583
TJX_2022_Q4_20220223,-3.60118,-3.330949,0.270231
DE_2022_Q1_20220218,-4.731484,-5.004483,0.272999
SHW_2021_Q4_20220127,-4.19383,-3.912516,0.281314
ORCL_2022_Q3_20220310,-4.07238,-3.786613,0.285767
DLR_2021_Q4_20220217,-4.544395,-4.25437,0.290025
DIS_2022_Q1_20220209,-4.160953,-3.868146,0.292807
AVGO_2022_Q1_20220303,-3.811232,-3.491023,0.320209
SRE_2021_Q4_20220225,-4.239653,-3.918753,0.3209
AAPL_2022_Q1_20220127,-3.863331,-3.53544,0.327891
AMT_2021_Q4_20220224,-4.216898,-3.884243,0.332655
SLB_2021_Q4_20220121,-3.762433,-3.420255,0.342178
O_2021_Q4_20220223,-4.534462,-4.186642,0.34782
VLO_2021_Q4_20220127,-4.136391,-4.536091,0.3997
ETN_2021_Q4_20220204,-4.35138,-3.94771,0.40367
BAC_2021_Q4_20220119,-4.230769,-4.635035,0.404266
VZ_2021_Q4_20220125,-4.45887,-4.053121,0.405749
CAT_2021_Q4_20220128,-3.913948,-3.501418,0.41253
GE_2021_Q4_20220125,-4.01868,-3.601391,0.417289
DUK_2021_Q4_20220210,-4.236361,-3.792034,0.444327
CMCSA_2021_Q4_20220127,-4.436347,-3.979761,0.456586
UNP_2021_Q4_20220120,-4.198115,-4.660593,0.462478
NUE_2021_Q4_20220127,-4.156466,-4.625941,0.469475
CRM_2022_Q4_20220301,-3.785123,-4.276637,0.491514
BA_2021_Q4_20220126,-4.337501,-3.842686,0.494815
ECL_2021_Q4_20220215,-3.951957,-4.471637,0.51968
PFE_2021_Q4_20220208,-4.107407,-4.628271,0.520864
AEP_2021_Q4_20220224,-4.268435,-4.797094,0.528659
PSA_2021_Q4_20220223,-4.585225,-4.047152,0.538073
ABBV_2021_Q4_20220202,-4.435586,-4.992883,0.557297
MSFT_2022_Q2_20220125,-4.22555,-4.783855,0.558305
SPGI_2021_Q4_20220208,-4.488299,-3.913602,0.574697
WFC_2021_Q4_20220114,-4.178803,-3.589812,0.588991
COP_2021_Q4_20220203,-3.807478,-4.406914,0.599436
JPM_2021_Q4_20220114,-4.575785,-3.971351,0.604434
PSX_2021_Q4_20220128,-4.456458,-3.8492,0.607258
EOG_2021_Q4_20220225,-3.917914,-3.223868,0.694046
