id,preds,trues,abs_e
GS_2022_Q1_20220414,-4.495359,-4.487276,0.008083
KO_2022_Q1_20220425,-4.522099,-4.531822,0.009723
ETN_2022_Q1_20220503,-4.304287,-4.281952,0.022335
PSA_2022_Q1_20220504,-4.435778,-4.381991,0.053787
AVGO_2022_Q2_20220526,-3.683859,-3.622404,0.061455
PM_2022_Q1_20220421,-3.971354,-4.064433,0.093079
TSLA_2022_Q1_20220420,-3.902455,-4.028247,0.125792
AAPL_2022_Q2_20220428,-4.037845,-3.900587,0.137258
JNJ_2022_Q1_20220419,-4.411597,-4.245257,0.16634
PSX_2022_Q1_20220429,-4.105351,-4.278966,0.173615
DUK_2022_Q1_20220509,-4.350358,-4.535813,0.185455
BAC_2022_Q1_20220418,-4.150888,-4.344227,0.193339
DIS_2022_Q2_20220511,-4.069057,-3.867166,0.201891
UNP_2022_Q1_20220421,-4.081563,-3.876752,0.204811
PFE_2022_Q1_20220503,-4.196774,-3.986618,0.210156
VZ_2022_Q1_20220422,-4.380964,-4.126087,0.254877
CL_2022_Q1_20220429,-4.314779,-4.048776,0.266003
AMT_2022_Q1_20220427,-4.260402,-3.988288,0.272114
APD_2022_Q2_20220505,-4.205691,-3.930958,0.274733
D_2022_Q1_20220505,-4.812635,-5.098445,0.28581
PPG_2022_Q1_20220422,-4.159409,-4.471113,0.311704
XOM_2022_Q1_20220429,-4.291792,-3.972741,0.319051
DHR_2022_Q1_20220421,-4.351699,-4.016608,0.335091
CMG_2022_Q1_20220426,-4.067527,-3.703832,0.363695
ECL_2022_Q1_20220426,-3.89616,-3.528066,0.368094
NEM_2022_Q1_20220422,-4.116241,-4.500395,0.384154
CSGP_2022_Q1_20220426,-3.68772,-3.292098,0.395622
BLK_2022_Q1_20220413,-4.587578,-4.161417,0.426161
ABT_2022_Q1_20220420,-4.270966,-3.820996,0.44997
PEP_2022_Q1_20220426,-4.460724,-4.916162,0.455438
SPGI_2022_Q1_20220503,-4.150616,-3.692856,0.45776
AXP_2022_Q1_20220422,-4.251506,-3.777445,0.474061
PG_2022_Q3_20220420,-4.692556,-4.19864,0.493916
DLR_2022_Q1_20220428,-4.445152,-3.938778,0.506374
NKE_2022_Q4_20220627,-3.951627,-3.436323,0.515304
HON_2022_Q1_20220429,-4.275661,-4.807867,0.532206
JPM_2022_Q1_20220413,-4.418981,-3.874466,0.544515
PLD_2022_Q1_20220419,-4.412382,-3.864605,0.547777
MDLZ_2022_Q1_20220426,-4.261063,-3.704278,0.556785
CAT_2022_Q1_20220428,-4.36601,-4.927105,0.561095
SRE_2022_Q1_20220505,-4.481973,-3.908952,0.573021
MCD_2022_Q1_20220428,-4.465645,-3.869325,0.59632
EA_2022_Q4_20220510,-4.084012,-3.466189,0.617823
ADBE_2022_Q2_20220616,-4.149306,-4.768008,0.618702
CMCSA_2022_Q1_20220428,-4.016847,-3.372441,0.644406
FCX_2022_Q1_20220421,-3.904188,-3.254189,0.649999
T_2022_Q1_20220421,-4.149551,-3.494167,0.655384
HD_2022_Q1_20220517,-4.135941,-3.475559,0.660382
BA_2022_Q1_20220427,-4.19818,-3.501313,0.696867
WFC_2022_Q1_20220414,-4.24857,-3.548217,0.700353
WELL_2022_Q1_20220511,-4.347948,-5.069625,0.721677
XEL_2022_Q1_20220428,-4.631778,-3.906232,0.725546
MRK_2022_Q1_20220428,-4.373713,-3.638246,0.735467
LOW_2022_Q1_20220518,-4.234554,-3.491214,0.74334
SHW_2022_Q1_20220426,-4.050405,-3.297755,0.75265
MPC_2022_Q1_20220503,-4.297309,-3.514656,0.782653
LLY_2022_Q1_20220428,-4.42037,-3.629986,0.790384
MSFT_2022_Q3_20220426,-4.096072,-3.274347,0.821725
MA_2022_Q1_20220428,-4.133269,-3.30058,0.832689
ADP_2022_Q3_20220427,-4.270483,-3.43307,0.837413
V_2022_Q2_20220426,-4.047759,-3.194598,0.853161
CRM_2023_Q1_20220531,-3.850591,-2.997264,0.853327
ACN_2022_Q3_20220622,-4.405121,-3.528791,0.87633
SLB_2022_Q1_20220422,-4.004207,-3.112448,0.891759
TMO_2022_Q1_20220428,-4.106669,-3.207054,0.899615
SO_2022_Q1_20220428,-4.654615,-3.749886,0.904729
GOOG_2022_Q1_20220426,-4.258041,-3.33493,0.923111
TMUS_2022_Q1_20220427,-4.033891,-3.05792,0.975971
NEE_2022_Q1_20220421,-4.618417,-3.603613,1.014804
ABBV_2022_Q1_20220429,-4.451964,-3.415864,1.0361
TJX_2023_Q1_20220518,-3.98953,-2.937864,1.051666
COP_2022_Q1_20220505,-3.931648,-2.82356,1.108088
O_2022_Q1_20220505,-4.436065,-5.559319,1.123254
VLO_2022_Q1_20220426,-3.963152,-5.088052,1.1249
SBUX_2022_Q2_20220503,-3.891496,-2.760169,1.131327
GE_2022_Q1_20220426,-4.338306,-3.183669,1.154637
ORCL_2022_Q4_20220613,-4.044419,-2.885291,1.159128
AMD_2022_Q1_20220503,-3.981719,-2.8145,1.167219
AEP_2022_Q1_20220428,-4.877478,-3.671965,1.205513
UNH_2022_Q1_20220414,-4.147692,-5.379631,1.231939
NUE_2022_Q1_20220421,-4.246811,-3.011537,1.235274
BKNG_2022_Q1_20220504,-4.285966,-3.043836,1.24213
EQIX_2022_Q1_20220427,-4.378829,-3.12915,1.249679
MO_2022_Q1_20220428,-4.164767,-5.416707,1.25194
EOG_2022_Q1_20220506,-4.171102,-2.593651,1.577451
TGT_2022_Q1_20220518,-3.807837,-2.193004,1.614833
META_2022_Q1_20220427,-4.125012,-2.489935,1.635077
CCI_2022_Q1_20220421,-4.180111,-6.157684,1.977573
RTX_2022_Q1_20220426,-4.175718,-6.308318,2.1326
DE_2022_Q2_20220520,-4.654279,-2.427752,2.226527
