id,preds,trues,abs_e
ORCL_2022_Q1_20210913,-4.181798,-4.209604,0.027806
TGT_2021_Q2_20210818,-4.112556,-4.083173,0.029383
JPM_2021_Q2_20210713,-3.946392,-3.976183,0.029791
BAC_2021_Q2_20210714,-3.923826,-3.958828,0.035002
LLY_2021_Q2_20210803,-4.013125,-4.053504,0.040379
TSLA_2021_Q2_20210726,-3.831201,-3.882662,0.051461
DHR_2021_Q2_20210722,-4.405937,-4.464799,0.058862
CL_2021_Q2_20210730,-4.00174,-4.063204,0.061464
ADBE_2021_Q3_20210921,-4.014068,-4.082909,0.068841
RTX_2021_Q2_20210727,-4.208775,-4.138315,0.07046
COP_2021_Q2_20210803,-3.883764,-3.957156,0.073392
MPC_2021_Q2_20210804,-4.019244,-3.942783,0.076461
ACN_2021_Q4_20210923,-3.970765,-4.047802,0.077037
MA_2021_Q2_20210729,-4.136322,-4.216428,0.080106
BA_2021_Q2_20210728,-3.825411,-3.930662,0.105251
PFE_2021_Q2_20210728,-4.062548,-3.956842,0.105706
NKE_2022_Q1_20210923,-3.879597,-3.773325,0.106272
PM_2021_Q2_20210720,-4.308595,-4.194257,0.114338
HD_2021_Q2_20210817,-4.18399,-4.036306,0.147684
GE_2021_Q2_20210727,-4.136008,-3.987397,0.148611
MCD_2021_Q2_20210728,-4.50432,-4.653313,0.148993
MDLZ_2021_Q2_20210727,-4.22584,-4.378446,0.152606
SLB_2021_Q2_20210723,-3.783957,-3.938309,0.154352
CAT_2021_Q2_20210730,-4.024917,-4.19031,0.165393
ETN_2021_Q2_20210803,-4.336739,-4.155728,0.181011
CCI_2021_Q2_20210722,-4.239746,-4.050214,0.189532
UNH_2021_Q2_20210715,-4.267148,-4.460021,0.192873
WFC_2021_Q2_20210714,-3.836418,-3.64106,0.195358
XOM_2021_Q2_20210730,-4.068861,-4.266708,0.197847
BKNG_2021_Q2_20210804,-4.000161,-3.780154,0.220007
DE_2021_Q3_20210820,-4.38834,-4.136578,0.251762
PG_2021_Q4_20210730,-4.307789,-4.568786,0.260997
AEP_2021_Q2_20210722,-4.228955,-4.496872,0.267917
TJX_2022_Q2_20210818,-4.087621,-3.801779,0.285842
PSA_2021_Q2_20210804,-4.311121,-4.611781,0.30066
APD_2021_Q3_20210809,-4.238891,-3.924669,0.314222
NEE_2021_Q2_20210723,-4.610735,-4.942627,0.331892
ABT_2021_Q2_20210722,-4.31177,-4.651695,0.339925
PPG_2021_Q2_20210720,-4.31683,-3.972838,0.343992
PEP_2021_Q2_20210713,-4.445258,-4.791824,0.346566
GS_2021_Q2_20210713,-4.264962,-3.914209,0.350753
NUE_2021_Q2_20210722,-3.888422,-4.254075,0.365653
META_2021_Q2_20210728,-3.634899,-4.008802,0.373903
V_2021_Q3_20210727,-3.992875,-4.372221,0.379346
MO_2021_Q2_20210729,-4.091558,-4.480719,0.389161
VLO_2021_Q2_20210729,-3.960778,-3.560762,0.400016
DIS_2021_Q3_20210812,-4.029437,-4.437355,0.407918
FCX_2021_Q2_20210722,-3.431538,-3.854399,0.422861
ABBV_2021_Q2_20210730,-4.341499,-4.797717,0.456218
CSGP_2021_Q2_20210727,-3.665041,-4.181873,0.516832
PSX_2021_Q2_20210803,-4.081773,-3.556806,0.524967
