id,preds,trues,abs_e
ORCL_2020_Q1_20190911,-4.217676,-4.218149,0.000473
NKE_2020_Q1_20190924,-4.330724,-4.326154,0.00457
HD_2019_Q2_20190820,-4.383837,-4.37773,0.006107
ABBV_2019_Q2_20190726,-4.333474,-4.349893,0.016419
AVGO_2019_Q3_20190912,-4.171915,-4.191325,0.01941
META_2019_Q2_20190724,-4.031929,-4.011087,0.020842
APD_2019_Q3_20190725,-4.346501,-4.373859,0.027358
GS_2019_Q2_20190716,-4.062722,-4.028582,0.03414
RTX_2019_Q2_20190725,-4.144846,-4.105585,0.039261
BAC_2019_Q2_20190717,-4.010585,-3.961793,0.048792
CRM_2020_Q2_20190822,-4.302242,-4.241875,0.060367
MO_2019_Q2_20190730,-4.177772,-4.116116,0.061656
BA_2019_Q2_20190724,-3.875288,-3.948689,0.073401
CCI_2019_Q2_20190718,-4.443669,-4.363193,0.080476
LLY_2019_Q2_20190730,-4.046342,-4.149822,0.10348
JNJ_2019_Q2_20190716,-4.443513,-4.551335,0.107822
PG_2019_Q4_20190730,-4.389831,-4.277897,0.111934
NEE_2019_Q2_20190724,-4.526127,-4.639363,0.113236
LOW_2019_Q2_20190821,-3.92742,-3.804612,0.122808
MRK_2019_Q2_20190730,-4.444952,-4.316958,0.127994
XEL_2019_Q2_20190801,-4.449883,-4.586573,0.13669
ACN_2019_Q4_20190926,-4.327885,-4.466338,0.138453
JPM_2019_Q2_20190716,-4.319029,-4.174565,0.144464
SRE_2019_Q2_20190802,-4.509171,-4.654289,0.145118
CMCSA_2019_Q2_20190725,-4.303154,-4.152447,0.150707
V_2019_Q3_20190723,-4.26537,-4.113734,0.151636
TMO_2019_Q2_20190724,-4.295977,-4.141201,0.154776
MSFT_2019_Q4_20190718,-4.284479,-4.124257,0.160222
PLD_2019_Q2_20190716,-4.162701,-4.323293,0.160592
CL_2019_Q2_20190726,-4.39346,-4.23275,0.16071
D_2019_Q2_20190731,-4.372066,-4.53332,0.161254
XOM_2019_Q2_20190802,-4.41593,-4.248685,0.167245
MA_2019_Q2_20190730,-4.066944,-3.895517,0.171427
T_2019_Q2_20190724,-4.286183,-4.462795,0.176612
DHR_2019_Q2_20190718,-4.455672,-4.277073,0.178599
GOOG_2019_Q2_20190725,-3.526904,-3.705529,0.178625
MCD_2019_Q2_20190726,-4.366127,-4.550968,0.184841
TJX_2020_Q2_20190820,-4.013444,-4.20195,0.188506
SPGI_2019_Q2_20190801,-4.139488,-3.935914,0.203574
BLK_2019_Q2_20190719,-4.27222,-4.066959,0.205261
HON_2019_Q2_20190718,-4.404219,-4.190351,0.213868
O_2019_Q2_20190806,-4.17497,-4.397824,0.222854
MDLZ_2019_Q2_20190730,-4.479731,-4.254194,0.225537
UNH_2019_Q2_20190718,-4.444455,-4.210782,0.233673
PPG_2019_Q2_20190718,-4.489026,-4.25258,0.236446
KO_2019_Q2_20190723,-4.430335,-4.192326,0.238009
AXP_2019_Q2_20190719,-4.416227,-4.17394,0.242287
CMG_2019_Q2_20190723,-4.377518,-4.130584,0.246934
ABT_2019_Q2_20190717,-4.387371,-4.139745,0.247626
DLR_2019_Q2_20190730,-4.269917,-4.520694,0.250777
PSA_2019_Q2_20190731,-4.322545,-4.578452,0.255907
BKNG_2019_Q2_20190807,-4.380428,-4.123477,0.256951
NUE_2019_Q2_20190718,-4.204172,-3.943648,0.260524
EA_2020_Q1_20190730,-4.143994,-3.856861,0.287133
ADP_2019_Q4_20190731,-4.378296,-4.079187,0.299109
ECL_2019_Q2_20190730,-4.508724,-4.207332,0.301392
DE_2019_Q3_20190816,-4.316974,-4.014549,0.302425
PEP_2019_Q2_20190709,-4.171263,-4.477048,0.305785
DIS_2019_Q3_20190806,-4.412023,-4.095963,0.31606
NEM_2019_Q2_20190725,-4.329915,-4.012735,0.31718
TMUS_2019_Q2_20190726,-4.478252,-4.154398,0.323854
EQIX_2019_Q2_20190731,-4.500621,-4.168931,0.33169
ADBE_2019_Q3_20190917,-4.528337,-4.195728,0.332609
SO_2019_Q2_20190731,-4.136434,-4.470867,0.334433
CAT_2019_Q2_20190724,-4.366866,-3.999362,0.367504
AMT_2019_Q2_20190731,-4.541029,-4.169348,0.371681
WELL_2019_Q2_20190801,-4.181151,-4.560464,0.379313
WFC_2019_Q2_20190716,-4.338994,-3.952846,0.386148
AEP_2019_Q2_20190725,-4.203969,-4.598337,0.394368
PFE_2019_Q2_20190729,-4.389126,-3.990345,0.398781
UNP_2019_Q2_20190718,-4.351187,-3.950972,0.400215
SHW_2019_Q2_20190723,-4.372112,-3.970229,0.401883
AAPL_2019_Q3_20190730,-4.255684,-3.848526,0.407158
SBUX_2019_Q3_20190725,-4.357204,-3.924596,0.432608
EOG_2019_Q2_20190802,-4.264431,-3.828616,0.435815
COP_2019_Q2_20190730,-4.30795,-3.831547,0.476403
VLO_2019_Q2_20190725,-4.266054,-3.757532,0.508522
PSX_2019_Q2_20190726,-4.63098,-4.114434,0.516546
DUK_2019_Q2_20190806,-4.419426,-4.936727,0.517301
FCX_2019_Q2_20190724,-4.263065,-3.733148,0.529917
MPC_2019_Q2_20190801,-4.235745,-3.642431,0.593314
CSGP_2019_Q2_20190723,-4.487761,-3.864643,0.623118
ETN_2019_Q2_20190730,-4.522074,-3.892566,0.629508
TSLA_2019_Q2_20190724,-3.989818,-3.359717,0.630101
SLB_2019_Q2_20190719,-4.327573,-3.686998,0.640575
VZ_2019_Q2_20190801,-4.142063,-4.825794,0.683731
PM_2019_Q2_20190718,-4.396132,-3.594503,0.801629
AMD_2019_Q2_20190730,-4.084406,-3.108253,0.976153
GE_2019_Q2_20190731,-4.347642,-3.344074,1.003568
TGT_2019_Q2_20190821,-4.358485,-3.259057,1.099428
