id,preds,trues,abs_e
LOW_2020_Q2_20200819,-4.096724,-4.109272,0.012548
NUE_2020_Q2_20200723,-4.065589,-4.084459,0.01887
HON_2020_Q2_20200724,-4.027925,-4.005577,0.022348
ORCL_2021_Q1_20200910,-4.006219,-3.978693,0.027526
DHR_2020_Q2_20200723,-4.308162,-4.352923,0.044761
MPC_2020_Q2_20200803,-3.956817,-3.906679,0.050138
GE_2020_Q2_20200729,-3.554431,-3.501324,0.053107
WELL_2020_Q2_20200806,-3.793092,-3.735996,0.057096
CCI_2020_Q2_20200730,-4.179215,-4.116852,0.062363
LLY_2020_Q2_20200730,-3.890092,-3.817448,0.072644
PSX_2020_Q2_20200731,-4.000006,-3.919191,0.080815
BLK_2020_Q2_20200717,-4.240642,-4.129829,0.110813
CMG_2020_Q2_20200722,-3.492911,-3.604835,0.111924
SRE_2020_Q2_20200805,-4.111162,-4.255392,0.14423
XEL_2020_Q2_20200730,-4.279247,-4.43572,0.156473
ADBE_2020_Q3_20200915,-3.946141,-3.784872,0.161269
BA_2020_Q2_20200729,-3.677,-3.50986,0.16714
RTX_2020_Q2_20200728,-3.905969,-3.728543,0.177426
SBUX_2020_Q3_20200728,-3.969472,-4.15299,0.183518
PPG_2020_Q2_20200717,-4.061542,-4.260663,0.199121
ABT_2020_Q2_20200716,-3.962544,-4.164942,0.202398
GOOG_2020_Q2_20200730,-4.062686,-4.266956,0.20427
NEM_2020_Q2_20200730,-3.372594,-3.580802,0.208208
ETN_2020_Q2_20200729,-4.154972,-3.916232,0.23874
FCX_2020_Q2_20200723,-3.666846,-3.90911,0.242264
MCD_2020_Q2_20200728,-4.038204,-4.292154,0.25395
AEP_2020_Q2_20200806,-3.885189,-4.145211,0.260022
EA_2021_Q1_20200730,-3.765996,-4.033071,0.267075
PFE_2020_Q2_20200728,-3.958481,-4.225785,0.267304
AXP_2020_Q2_20200724,-3.956894,-4.22441,0.267516
UNP_2020_Q2_20200723,-3.821435,-4.090834,0.269399
BAC_2020_Q2_20200716,-3.554971,-3.831283,0.276312
AVGO_2020_Q3_20200903,-3.586298,-3.889364,0.303066
DE_2020_Q3_20200821,-4.338372,-4.031085,0.307287
PLD_2020_Q2_20200721,-4.084291,-4.404853,0.320562
TMUS_2020_Q2_20200806,-4.041595,-3.715999,0.325596
MSFT_2020_Q4_20200722,-3.711266,-4.040908,0.329642
COP_2020_Q2_20200730,-4.032758,-3.702858,0.3299
HD_2020_Q2_20200818,-4.163589,-4.496506,0.332917
AMT_2020_Q2_20200729,-3.837141,-4.174381,0.33724
VLO_2020_Q2_20200730,-3.431952,-3.77445,0.342498
ADP_2020_Q4_20200729,-3.942295,-3.59257,0.349725
TJX_2021_Q2_20200819,-3.883528,-3.532108,0.35142
