id,preds,trues,abs_e
NUE_2023_Q1_20230420,-3.706671,-3.702814,0.003857
HON_2023_Q1_20230427,-4.290575,-4.280562,0.010013
APD_2023_Q2_20230509,-4.190871,-4.178829,0.012042
PM_2023_Q1_20230420,-4.197392,-4.178123,0.019269
XOM_2023_Q1_20230428,-4.002643,-3.983324,0.019319
JNJ_2023_Q1_20230418,-4.599807,-4.574038,0.025769
SLB_2023_Q1_20230421,-3.727089,-3.698334,0.028755
UNP_2023_Q1_20230420,-4.27353,-4.309272,0.035742
UNH_2023_Q1_20230414,-4.329958,-4.292017,0.037941
WFC_2023_Q1_20230414,-3.885807,-3.846719,0.039088
AXP_2023_Q1_20230420,-3.958873,-4.002929,0.044056
LOW_2023_Q1_20230523,-4.066108,-4.11037,0.044262
VLO_2023_Q1_20230427,-3.893397,-3.847134,0.046263
WELL_2023_Q1_20230503,-4.065658,-4.118546,0.052888
CRM_2024_Q1_20230531,-3.854835,-3.800912,0.053923
GOOG_2023_Q1_20230425,-4.056045,-3.996133,0.059912
DLR_2023_Q1_20230427,-4.022245,-3.950554,0.071691
PG_2023_Q3_20230421,-4.642752,-4.567015,0.075737
MSFT_2023_Q3_20230425,-3.991038,-3.904447,0.086591
PFE_2023_Q1_20230502,-4.252679,-4.164912,0.087767
CSGP_2023_Q1_20230425,-3.843737,-3.746854,0.096883
D_2023_Q1_20230505,-4.458676,-4.560241,0.101565
GE_2023_Q1_20230425,-4.246267,-4.14435,0.101917
AMT_2023_Q1_20230426,-4.187176,-4.065267,0.121909
JPM_2023_Q1_20230414,-3.887141,-3.757022,0.130119
AMD_2023_Q1_20230502,-3.432258,-3.300254,0.132004
VZ_2023_Q1_20230425,-4.193708,-4.060116,0.133592
SPGI_2023_Q1_20230427,-4.272465,-4.13845,0.134015
PLD_2023_Q1_20230418,-4.069482,-4.205322,0.13584
EQIX_2023_Q1_20230503,-3.955172,-3.815425,0.139747
CCI_2023_Q1_20230420,-3.896474,-4.045109,0.148635
TGT_2023_Q1_20230517,-3.783708,-3.947642,0.163934
BAC_2023_Q1_20230418,-3.926801,-4.093101,0.1663
DIS_2023_Q2_20230510,-3.880924,-3.710351,0.170573
TSLA_2023_Q1_20230419,-3.544315,-3.369131,0.175184
FCX_2023_Q1_20230421,-3.629458,-3.807651,0.178193
TMUS_2023_Q1_20230427,-4.029066,-4.227198,0.198132
HD_2023_Q1_20230516,-3.829623,-4.028818,0.199195
MDLZ_2023_Q1_20230427,-4.331426,-4.532042,0.200616
RTX_2023_Q1_20230425,-4.150586,-4.351762,0.201176
AVGO_2023_Q2_20230601,-3.958479,-3.75714,0.201339
PSA_2023_Q1_20230504,-4.180409,-4.390752,0.210343
ACN_2023_Q3_20230622,-4.152133,-4.375229,0.223096
NEM_2023_Q1_20230427,-4.026513,-3.794283,0.23223
ETN_2023_Q1_20230502,-4.429534,-4.191776,0.237758
SBUX_2023_Q2_20230502,-3.89736,-3.657165,0.240195
ORCL_2023_Q4_20230612,-4.185018,-3.927631,0.257387
NEE_2023_Q1_20230425,-4.311503,-4.051971,0.259532
SRE_2023_Q1_20230504,-4.237566,-4.503874,0.266308
BLK_2023_Q1_20230414,-3.894144,-4.176515,0.282371
PSX_2023_Q1_20230503,-3.848932,-4.132176,0.283244
ADP_2023_Q3_20230426,-4.036789,-4.329262,0.292473
AAPL_2023_Q2_20230504,-3.985676,-4.289623,0.303947
SO_2023_Q1_20230427,-4.247964,-4.555689,0.307725
ABBV_2023_Q1_20230427,-4.130058,-3.821781,0.308277
GS_2023_Q1_20230418,-4.043983,-4.35688,0.312897
DHR_2023_Q1_20230425,-4.041947,-3.701626,0.340321
LLY_2023_Q1_20230427,-4.28193,-3.939485,0.342445
PEP_2023_Q1_20230425,-4.59274,-4.95412,0.36138
AEP_2023_Q1_20230504,-4.317297,-4.695261,0.377964
CAT_2023_Q1_20230427,-3.868088,-4.258453,0.390365
V_2023_Q2_20230425,-4.086737,-4.489004,0.402267
TMO_2023_Q1_20230426,-3.979936,-4.388841,0.408905
BKNG_2023_Q1_20230504,-3.745023,-4.154974,0.409951
ADBE_2023_Q2_20230615,-3.917026,-4.328676,0.41165
SHW_2023_Q1_20230425,-3.904141,-4.328007,0.423866
PPG_2023_Q1_20230421,-4.057458,-4.499724,0.442266
ABT_2023_Q1_20230419,-4.286536,-3.84425,0.442286
O_2023_Q1_20230504,-4.059297,-4.507896,0.448599
MPC_2023_Q1_20230502,-4.104231,-3.630149,0.474082
META_2023_Q1_20230426,-3.799743,-3.32403,0.475713
XEL_2023_Q1_20230427,-4.264064,-4.741441,0.477377
CMCSA_2023_Q1_20230427,-4.043331,-3.557336,0.485995
CL_2023_Q1_20230428,-4.281754,-4.767961,0.486207
EOG_2023_Q1_20230505,-3.556226,-4.052489,0.496263
NKE_2023_Q4_20230629,-3.814531,-4.317748,0.503217
MRK_2023_Q1_20230427,-4.381293,-4.891248,0.509955
COP_2023_Q1_20230504,-3.783913,-4.293952,0.510039
CMG_2023_Q1_20230425,-3.943327,-3.416723,0.526604
DE_2023_Q2_20230519,-4.455184,-3.908348,0.546836
ECL_2023_Q1_20230502,-3.98638,-4.549655,0.563275
MA_2023_Q1_20230427,-4.023299,-4.587885,0.564586
BA_2023_Q1_20230426,-3.926495,-4.498484,0.571989
MO_2023_Q1_20230426,-4.226196,-4.799899,0.573703
DUK_2023_Q1_20230509,-4.182098,-4.873848,0.69175
MCD_2023_Q1_20230425,-4.358481,-5.077997,0.719516
TJX_2024_Q1_20230517,-3.756155,-4.673621,0.917466
T_2023_Q1_20230420,-4.413179,-3.489735,0.923444
KO_2023_Q1_20230424,-4.434358,-5.430294,0.995936
EA_2023_Q4_20230509,-4.100087,-5.187105,1.087018
