id,preds,trues,abs_e
ABT_2023_Q3_20231018,-4.174496,-4.149442,0.025054
NEM_2023_Q3_20231026,-3.985851,-3.957134,0.028717
SLB_2023_Q3_20231020,-3.978135,-3.942187,0.035948
MDLZ_2023_Q3_20231101,-4.460736,-4.496856,0.03612
VLO_2023_Q3_20231026,-4.779535,-4.729999,0.049536
ACN_2024_Q1_20231219,-4.157426,-4.22655,0.069124
META_2023_Q3_20231025,-3.600202,-3.527099,0.073103
LOW_2023_Q3_20231121,-4.215407,-4.140478,0.074929
UNP_2023_Q3_20231019,-4.069179,-4.153768,0.084589
DE_2023_Q4_20231122,-4.30415,-4.397398,0.093248
BA_2023_Q3_20231025,-4.124818,-4.222125,0.097307
AVGO_2023_Q4_20231207,-3.686138,-3.579475,0.106663
JNJ_2023_Q3_20231017,-4.742712,-4.851328,0.108616
TSLA_2023_Q3_20231018,-3.399707,-3.259746,0.139961
PPG_2023_Q3_20231019,-4.244359,-4.393303,0.148944
PSA_2023_Q3_20231031,-4.429889,-4.606228,0.176339
BKNG_2023_Q3_20231102,-4.094102,-4.271848,0.177746
V_2023_Q4_20231024,-4.112666,-4.308779,0.196113
TJX_2024_Q3_20231115,-3.942887,-4.150854,0.207967
PG_2024_Q1_20231018,-4.500143,-4.275424,0.224719
EA_2024_Q2_20231101,-4.352201,-4.124972,0.227229
BAC_2023_Q3_20231017,-4.321862,-4.093442,0.22842
DIS_2023_Q4_20231108,-3.562259,-3.274006,0.288253
HD_2023_Q3_20231114,-3.994717,-3.698999,0.295718
CSGP_2023_Q3_20231024,-3.626825,-3.928822,0.301997
CCI_2023_Q3_20231019,-3.891303,-3.571291,0.320012
XOM_2023_Q3_20231027,-4.296197,-4.630378,0.334181
NEE_2023_Q3_20231024,-4.125427,-3.787406,0.338021
DHR_2023_Q3_20231024,-3.736476,-4.082172,0.345696
MSFT_2024_Q1_20231024,-3.923256,-3.569121,0.354135
COP_2023_Q3_20231102,-3.906935,-3.55074,0.356195
HON_2023_Q3_20231026,-4.141203,-4.500469,0.359266
ECL_2023_Q3_20231031,-4.128346,-3.757394,0.370952
DLR_2023_Q3_20231026,-4.359233,-4.746241,0.387008
TMO_2023_Q3_20231025,-3.934371,-3.543138,0.391233
XEL_2023_Q3_20231027,-4.584089,-4.173737,0.410352
NUE_2023_Q3_20231024,-4.022936,-3.611628,0.411308
BLK_2023_Q3_20231013,-4.13578,-4.551447,0.415667
CMG_2023_Q3_20231026,-3.811665,-4.227765,0.4161
O_2023_Q3_20231107,-4.773151,-4.335455,0.437696
AMD_2023_Q3_20231031,-3.658836,-3.207727,0.451109
UNH_2023_Q3_20231013,-4.767652,-4.295081,0.472571
SHW_2023_Q3_20231024,-3.877562,-4.366411,0.488849
CL_2023_Q3_20231027,-4.416739,-3.922604,0.494135
ADBE_2023_Q4_20231213,-3.799676,-3.292829,0.506847
MPC_2023_Q3_20231031,-3.944892,-4.455429,0.510537
SO_2023_Q3_20231102,-4.608674,-4.085692,0.522982
