id,preds,trues,abs_e
NUE_2020_Q4_20210128,-4.153884,-4.153193,0.000691
SLB_2020_Q4_20210122,-3.837236,-3.838086,0.00085
MSFT_2021_Q2_20210126,-3.800816,-3.791494,0.009322
AMD_2020_Q4_20210126,-3.882067,-3.871453,0.010614
LOW_2020_Q4_20210224,-3.988117,-3.972971,0.015146
CCI_2020_Q4_20210128,-4.036883,-4.052831,0.015948
NKE_2021_Q3_20210318,-3.981705,-3.965456,0.016249
ABBV_2020_Q4_20210203,-4.316267,-4.338723,0.022456
SHW_2020_Q4_20210128,-4.137475,-4.176164,0.038689
TMUS_2020_Q4_20210204,-3.893715,-3.942759,0.049044
TGT_2020_Q4_20210302,-3.5016,-3.55918,0.05758
COP_2020_Q4_20210202,-3.799486,-3.886746,0.08726
TMO_2020_Q4_20210201,-3.966841,-3.871372,0.095469
AMT_2020_Q4_20210225,-4.024335,-4.129609,0.105274
UNP_2020_Q4_20210121,-3.998966,-3.883607,0.115359
META_2020_Q4_20210127,-3.851462,-3.971934,0.120472
DLR_2020_Q4_20210211,-4.197804,-4.071836,0.125968
CMG_2020_Q4_20210202,-4.018498,-4.166878,0.14838
MO_2020_Q4_20210128,-3.914887,-3.766379,0.148508
UNH_2020_Q4_20210120,-4.158217,-4.311565,0.153348
MA_2020_Q4_20210128,-3.954295,-3.790824,0.163471
MPC_2020_Q4_20210202,-4.067066,-3.890101,0.176965
GOOG_2020_Q4_20210202,-3.594935,-3.417036,0.177899
VZ_2020_Q4_20210126,-4.336424,-4.15266,0.183764
ECL_2020_Q4_20210216,-4.150161,-3.963286,0.186875
CAT_2020_Q4_20210129,-4.067466,-3.874777,0.192689
EA_2021_Q3_20210202,-3.716286,-3.507073,0.209213
ADBE_2021_Q1_20210323,-3.928996,-3.699942,0.229054
D_2020_Q4_20210212,-4.471074,-4.211835,0.259239
CSGP_2020_Q4_20210223,-3.839002,-4.106926,0.267924
BLK_2020_Q4_20210114,-4.10847,-3.803051,0.305419
AAPL_2021_Q1_20210127,-4.006187,-3.693951,0.312236
VLO_2020_Q4_20210128,-4.025338,-4.340417,0.315079
PFE_2020_Q4_20210202,-4.260344,-4.579268,0.318924
