id,preds,trues,abs_e
AMT_2019_Q3_20191031,-4.472183,-4.461484,0.010699
WELL_2019_Q3_20191029,-4.2591,-4.242354,0.016746
CCI_2019_Q3_20191017,-4.12419,-4.104973,0.019217
NEE_2019_Q3_20191022,-4.440066,-4.464485,0.024419
XEL_2019_Q3_20191024,-4.390244,-4.356813,0.033431
ORCL_2020_Q2_20191212,-4.398727,-4.363032,0.035695
AVGO_2019_Q4_20191212,-4.219552,-4.17664,0.042912
DUK_2019_Q3_20191108,-4.490757,-4.438903,0.051854
XOM_2019_Q3_20191101,-4.107066,-4.051333,0.055733
LLY_2019_Q3_20191023,-4.184116,-4.244956,0.06084
ETN_2019_Q3_20191029,-4.325305,-4.390124,0.064819
AXP_2019_Q3_20191018,-4.362842,-4.445228,0.082386
SO_2019_Q3_20191030,-4.354275,-4.440527,0.086252
SHW_2019_Q3_20191022,-4.138451,-4.235619,0.097168
TMUS_2019_Q3_20191028,-4.474757,-4.377134,0.097623
TMO_2019_Q3_20191023,-4.155672,-4.043116,0.112556
SRE_2019_Q3_20191101,-4.446693,-4.571086,0.124393
NUE_2019_Q3_20191022,-4.272083,-4.399896,0.127813
UNP_2019_Q3_20191017,-4.189747,-4.046864,0.142883
PSA_2019_Q3_20191030,-4.436717,-4.288339,0.148378
MCD_2019_Q3_20191022,-4.201446,-4.047813,0.153633
SPGI_2019_Q3_20191029,-4.322898,-4.482519,0.159621
HD_2019_Q3_20191119,-4.276497,-4.112767,0.16373
APD_2019_Q4_20191107,-4.162944,-4.330606,0.167662
JNJ_2019_Q3_20191015,-4.087299,-3.911676,0.175623
PG_2020_Q1_20191022,-4.086121,-4.269326,0.183205
ABBV_2019_Q3_20191101,-4.052789,-4.243509,0.19072
PSX_2019_Q3_20191025,-4.529094,-4.338264,0.19083
AEP_2019_Q3_20191024,-4.36694,-4.564897,0.197957
CRM_2020_Q3_20191203,-4.286185,-4.486788,0.200603
BLK_2019_Q3_20191015,-4.285909,-4.48908,0.203171
DE_2019_Q4_20191127,-4.385264,-4.177225,0.208039
CAT_2019_Q3_20191023,-4.219084,-3.995614,0.22347
NEM_2019_Q3_20191105,-4.196764,-4.426654,0.22989
BA_2019_Q3_20191023,-4.261829,-4.029953,0.231876
MO_2019_Q3_20191031,-3.877595,-4.120697,0.243102
