id,preds,trues,abs_e
HD_2020_Q1_20200519,-4.036325,-4.028532,0.007793
D_2020_Q1_20200505,-4.282202,-4.290984,0.008782
DUK_2020_Q1_20200512,-4.027896,-4.04363,0.015734
META_2020_Q1_20200429,-3.839414,-3.817939,0.021475
ACN_2020_Q3_20200625,-4.114809,-4.138335,0.023526
NEE_2020_Q1_20200422,-3.847252,-3.903823,0.056571
MA_2020_Q1_20200429,-3.887421,-3.82712,0.060301
LLY_2020_Q1_20200423,-4.081256,-4.144144,0.062888
ORCL_2020_Q4_20200616,-4.106451,-4.170169,0.063718
T_2020_Q1_20200422,-3.977579,-3.909246,0.068333
AMT_2020_Q1_20200429,-3.999752,-3.931342,0.06841
MRK_2020_Q1_20200428,-4.109164,-4.187035,0.077871
KO_2020_Q1_20200421,-4.161019,-4.070631,0.090388
MCD_2020_Q1_20200430,-4.132392,-4.019957,0.112435
O_2020_Q1_20200505,-3.657918,-3.525046,0.132872
DHR_2020_Q1_20200507,-4.330865,-4.196533,0.134332
PFE_2020_Q1_20200428,-4.127325,-3.99069,0.136635
MO_2020_Q1_20200430,-3.676535,-3.816538,0.140003
ABBV_2020_Q1_20200501,-4.116176,-3.962384,0.153792
PM_2020_Q1_20200421,-3.782608,-3.941946,0.159338
CSGP_2020_Q1_20200428,-3.838226,-3.669554,0.168672
MSFT_2020_Q3_20200429,-3.912001,-4.080943,0.168942
DLR_2020_Q1_20200507,-3.878324,-3.703709,0.174615
EQIX_2020_Q1_20200506,-3.714684,-3.895209,0.180525
CL_2020_Q1_20200501,-4.037722,-4.219962,0.18224
AVGO_2020_Q2_20200604,-4.08739,-3.897167,0.190223
ECL_2020_Q1_20200428,-3.759686,-3.950281,0.190595
APD_2020_Q2_20200423,-4.249356,-4.054961,0.194395
NEM_2020_Q1_20200505,-3.402322,-3.599409,0.197087
SHW_2020_Q1_20200429,-4.163292,-3.949572,0.21372
FCX_2020_Q1_20200424,-3.544893,-3.327175,0.217718
PSA_2020_Q1_20200501,-3.956663,-3.737726,0.218937
SO_2020_Q1_20200430,-4.036776,-3.817767,0.219009
SBUX_2020_Q2_20200428,-4.086474,-3.859293,0.227181
UNP_2020_Q1_20200423,-4.160918,-3.92703,0.233888
DE_2020_Q2_20200522,-3.943011,-3.697693,0.245318
LOW_2020_Q1_20200520,-4.226051,-3.978724,0.247327
CRM_2021_Q1_20200528,-4.101217,-3.851471,0.249746
ABT_2020_Q1_20200416,-4.084546,-3.818677,0.265869
ADBE_2020_Q2_20200611,-4.079559,-3.808289,0.27127
NKE_2020_Q4_20200625,-4.15538,-3.880096,0.275284
EA_2020_Q4_20200505,-3.754293,-4.031232,0.276939
ADP_2020_Q3_20200429,-4.024405,-3.745253,0.279152
SRE_2020_Q1_20200504,-4.148129,-3.86853,0.279599
