id,preds,trues,abs_e
WFC_2023_Q3_20231013,-4.04438,-4.054555,0.010175
GS_2023_Q3_20231017,-3.952351,-3.939987,0.012364
UNH_2023_Q3_20231013,-4.599036,-4.613375,0.014339
SLB_2023_Q3_20231020,-3.976092,-3.960781,0.015311
MPC_2023_Q3_20231031,-3.837232,-3.853117,0.015885
DIS_2023_Q4_20231108,-3.831064,-3.808393,0.022671
ABBV_2023_Q3_20231027,-4.225699,-4.198521,0.027178
CAT_2023_Q3_20231031,-3.771249,-3.743444,0.027805
EQIX_2023_Q3_20231025,-3.822978,-3.858117,0.035139
CSGP_2023_Q3_20231024,-3.696217,-3.733053,0.036836
PFE_2023_Q3_20231031,-4.287605,-4.248778,0.038827
ADBE_2023_Q4_20231213,-3.912827,-3.962629,0.049802
BLK_2023_Q3_20231013,-4.034779,-4.088358,0.053579
SO_2023_Q3_20231102,-4.31167,-4.365787,0.054117
AMD_2023_Q3_20231031,-3.485379,-3.539884,0.054505
NEM_2023_Q3_20231026,-3.604582,-3.547826,0.056756
ABT_2023_Q3_20231018,-4.276994,-4.340154,0.06316
SRE_2023_Q3_20231103,-4.366465,-4.438441,0.071976
CL_2023_Q3_20231027,-4.587329,-4.511298,0.076031
XEL_2023_Q3_20231027,-4.287096,-4.21085,0.076246
JNJ_2023_Q3_20231017,-4.612638,-4.525717,0.086921
DLR_2023_Q3_20231026,-4.095138,-4.005401,0.089737
MRK_2023_Q3_20231026,-4.429576,-4.520021,0.090445
NUE_2023_Q3_20231024,-4.042066,-4.135226,0.09316
KO_2023_Q3_20231024,-4.719478,-4.626002,0.093476
PSA_2023_Q3_20231031,-4.129735,-4.020195,0.10954
DHR_2023_Q3_20231024,-3.828877,-3.94079,0.111913
VLO_2023_Q3_20231026,-4.346463,-4.234219,0.112244
MA_2023_Q3_20231026,-4.177378,-4.0645,0.112878
DE_2023_Q4_20231122,-3.882299,-4.004985,0.122686
PG_2024_Q1_20231018,-4.694252,-4.566952,0.1273
PM_2023_Q3_20231019,-4.344996,-4.215769,0.129227
RTX_2023_Q3_20231024,-4.048629,-3.914806,0.133823
AVGO_2023_Q4_20231207,-3.510159,-3.659726,0.149567
PPG_2023_Q3_20231019,-4.199979,-4.364446,0.164467
CCI_2023_Q3_20231019,-3.813936,-3.646419,0.167517
MSFT_2024_Q1_20231024,-3.958311,-4.128319,0.170008
ECL_2023_Q3_20231031,-4.33789,-4.151091,0.186799
PEP_2023_Q3_20231010,-4.597966,-4.397626,0.20034
LOW_2023_Q3_20231121,-4.158244,-4.368459,0.210215
LLY_2023_Q3_20231102,-3.871078,-3.659046,0.212032
AXP_2023_Q3_20231020,-4.196887,-3.981875,0.215012
ETN_2023_Q3_20231031,-4.388884,-4.168383,0.220501
TMO_2023_Q3_20231025,-4.081185,-3.859474,0.221711
BKNG_2023_Q3_20231102,-4.100063,-4.334189,0.234126
SPGI_2023_Q3_20231102,-4.301983,-4.066278,0.235705
WELL_2023_Q3_20231031,-3.96098,-4.199816,0.238836
EA_2024_Q2_20231101,-4.375928,-4.616065,0.240137
T_2023_Q3_20231019,-3.979076,-3.73773,0.241346
