id,preds,trues,abs_e
UNP_2019_Q1_20190418,-4.111344,-4.108862,0.002482
HON_2019_Q1_20190418,-4.196985,-4.200981,0.003996
O_2019_Q1_20190502,-3.968854,-3.976412,0.007558
CL_2019_Q1_20190426,-4.107411,-4.066392,0.041019
NUE_2019_Q1_20190423,-4.05512,-4.104619,0.049499
META_2019_Q1_20190424,-3.872156,-3.81634,0.055816
EA_2019_Q4_20190507,-3.778659,-3.720594,0.058065
CAT_2019_Q1_20190424,-4.093496,-4.153812,0.060316
SLB_2019_Q1_20190418,-3.957525,-4.018951,0.061426
GS_2019_Q1_20190415,-3.994114,-3.924591,0.069523
PG_2019_Q3_20190423,-4.17023,-4.09145,0.07878
MSFT_2019_Q3_20190424,-3.954413,-4.059217,0.104804
TJX_2020_Q1_20190521,-3.979354,-4.085984,0.10663
ABT_2019_Q1_20190417,-3.97185,-3.858584,0.113266
EQIX_2019_Q1_20190501,-4.136077,-4.265927,0.12985
AAPL_2019_Q2_20190430,-3.905003,-3.774528,0.130475
CMG_2019_Q1_20190424,-3.733034,-3.875102,0.142068
MA_2019_Q1_20190430,-4.061497,-4.206748,0.145251
CSGP_2019_Q1_20190423,-4.091447,-3.933499,0.157948
AMD_2019_Q1_20190430,-3.729779,-3.551036,0.178743
VLO_2019_Q1_20190425,-3.935569,-4.116192,0.180623
MO_2019_Q1_20190425,-3.786486,-3.603132,0.183354
PSX_2019_Q1_20190430,-4.204428,-4.389937,0.185509
BLK_2019_Q1_20190416,-4.024542,-4.220957,0.196415
UNH_2019_Q1_20190416,-4.035162,-3.831189,0.203973
ADBE_2019_Q2_20190618,-3.78627,-3.573903,0.212367
JPM_2019_Q1_20190412,-3.712437,-3.943813,0.231376
GOOG_2019_Q1_20190429,-3.801804,-3.570265,0.231539
T_2019_Q1_20190424,-3.89637,-4.129966,0.233596
VZ_2019_Q1_20190423,-4.121781,-4.366803,0.245022
MRK_2019_Q1_20190430,-4.095136,-4.34744,0.252304
ADP_2019_Q3_20190501,-3.797379,-4.055949,0.25857
APD_2019_Q2_20190424,-4.07624,-4.344067,0.267827
BKNG_2019_Q1_20190509,-4.001345,-3.692587,0.308758
PLD_2019_Q1_20190417,-4.06565,-4.391456,0.325806
TMO_2019_Q1_20190424,-4.017853,-4.344143,0.32629
PEP_2019_Q1_20190417,-3.947123,-4.274406,0.327283
XEL_2019_Q1_20190425,-4.250813,-4.585764,0.334951
DIS_2019_Q2_20190508,-4.107095,-4.481072,0.373977
EOG_2019_Q1_20190503,-4.032394,-4.419189,0.386795
ETN_2019_Q1_20190430,-4.187068,-4.579362,0.392294
DE_2019_Q2_20190516,-3.872787,-3.467533,0.405254
ORCL_2019_Q4_20190619,-3.922383,-3.501821,0.420562
ECL_2019_Q1_20190430,-4.105757,-4.537514,0.431757
COP_2019_Q1_20190430,-4.02191,-4.461014,0.439104
SHW_2019_Q1_20190423,-3.910889,-4.350229,0.43934
DUK_2019_Q1_20190509,-4.252411,-4.692647,0.440236
PSA_2019_Q1_20190502,-4.016955,-4.463804,0.446849
D_2019_Q1_20190503,-3.926807,-4.386419,0.459612
AXP_2019_Q1_20190418,-4.009596,-4.479109,0.469513
CMCSA_2019_Q1_20190425,-3.891582,-4.36498,0.473398
GE_2019_Q1_20190430,-4.259032,-3.782658,0.476374
