id,preds,trues,abs_e
PPG_2021_Q2_20210720,-3.964162,-3.972838,0.008676
LLY_2021_Q2_20210803,-4.063781,-4.053504,0.010277
GE_2021_Q2_20210727,-3.998583,-3.987397,0.011186
ETN_2021_Q2_20210803,-4.141627,-4.155728,0.014101
CCI_2021_Q2_20210722,-4.020371,-4.050214,0.029843
SLB_2021_Q2_20210723,-3.90577,-3.938309,0.032539
BAC_2021_Q2_20210714,-3.995446,-3.958828,0.036618
PM_2021_Q2_20210720,-4.147685,-4.194257,0.046572
CL_2021_Q2_20210730,-4.119102,-4.063204,0.055898
BA_2021_Q2_20210728,-3.873813,-3.930662,0.056849
FCX_2021_Q2_20210722,-3.794354,-3.854399,0.060045
MA_2021_Q2_20210729,-4.280052,-4.216428,0.063624
BKNG_2021_Q2_20210804,-3.710448,-3.780154,0.069706
NKE_2022_Q1_20210923,-3.845986,-3.773325,0.072661
META_2021_Q2_20210728,-3.930097,-4.008802,0.078705
APD_2021_Q3_20210809,-4.008948,-3.924669,0.084279
GS_2021_Q2_20210713,-4.000595,-3.914209,0.086386
PFE_2021_Q2_20210728,-4.053913,-3.956842,0.097071
TSLA_2021_Q2_20210726,-3.784568,-3.882662,0.098094
JPM_2021_Q2_20210713,-4.074622,-3.976183,0.098439
DE_2021_Q3_20210820,-4.015305,-4.136578,0.121273
RTX_2021_Q2_20210727,-3.971778,-4.138315,0.166537
TGT_2021_Q2_20210818,-3.88002,-4.083173,0.203153
BLK_2021_Q2_20210714,-3.967378,-3.762345,0.205033
WELL_2021_Q2_20210730,-4.080858,-4.307042,0.226184
HD_2021_Q2_20210817,-4.263855,-4.036306,0.227549
COP_2021_Q2_20210803,-3.725803,-3.957156,0.231353
MPC_2021_Q2_20210804,-3.708163,-3.942783,0.23462
CSGP_2021_Q2_20210727,-3.914773,-4.181873,0.2671
ORCL_2022_Q1_20210913,-3.940352,-4.209604,0.269252
VLO_2021_Q2_20210729,-3.833762,-3.560762,0.273
XOM_2021_Q2_20210730,-3.990987,-4.266708,0.275721
ACN_2021_Q4_20210923,-3.744029,-4.047802,0.303773
CAT_2021_Q2_20210730,-3.871774,-4.19031,0.318536
ADBE_2021_Q3_20210921,-3.763675,-4.082909,0.319234
V_2021_Q3_20210727,-4.036835,-4.372221,0.335386
DHR_2021_Q2_20210722,-4.124935,-4.464799,0.339864
