id,preds,trues,abs_e
COP_2022_Q4_20230202,-3.90225,-3.91862,0.01637
V_2023_Q1_20230126,-4.076447,-4.102674,0.026227
AAPL_2023_Q1_20230202,-3.997827,-3.970883,0.026944
DUK_2022_Q4_20230209,-4.29765,-4.269339,0.028311
CCI_2022_Q4_20230126,-4.225965,-4.256791,0.030826
UNP_2022_Q4_20230124,-4.064411,-4.116456,0.052045
CSGP_2022_Q4_20230221,-3.918461,-3.860903,0.057558
MDLZ_2022_Q4_20230131,-4.293222,-4.351807,0.058585
ETN_2022_Q4_20230208,-4.20146,-4.132628,0.068832
O_2022_Q4_20230222,-4.431927,-4.504095,0.072168
EOG_2022_Q4_20230224,-3.837342,-3.918034,0.080692
ADBE_2023_Q1_20230315,-3.934507,-3.84183,0.092677
PSA_2022_Q4_20230222,-4.326674,-4.426287,0.099613
TMO_2022_Q4_20230201,-4.169411,-4.273559,0.104148
MSFT_2023_Q2_20230124,-4.244498,-4.138611,0.105887
RTX_2022_Q4_20230124,-4.104313,-4.270103,0.16579
BAC_2022_Q4_20230113,-4.048473,-3.880355,0.168118
WFC_2022_Q4_20230113,-4.048952,-3.879913,0.169039
ORCL_2023_Q3_20230309,-3.869431,-4.038979,0.169548
TMUS_2022_Q4_20230201,-3.98816,-4.164506,0.176346
XOM_2022_Q4_20230131,-4.016297,-3.827167,0.18913
SRE_2022_Q4_20230228,-4.40201,-4.182099,0.219911
SPGI_2022_Q4_20230209,-4.348911,-4.568964,0.220053
HON_2022_Q4_20230202,-4.109029,-4.338162,0.229133
PLD_2022_Q4_20230118,-4.307093,-4.54346,0.236367
TGT_2022_Q4_20230228,-3.963609,-3.686938,0.276671
DHR_2022_Q4_20230124,-4.295288,-4.016178,0.27911
MPC_2022_Q4_20230131,-3.873443,-4.155605,0.282162
AMT_2022_Q4_20230223,-4.289009,-4.002998,0.286011
NKE_2023_Q3_20230321,-3.944153,-3.649622,0.294531
MRK_2022_Q4_20230202,-4.31953,-4.017989,0.301541
VZ_2022_Q4_20230124,-4.229604,-4.577905,0.348301
PG_2023_Q2_20230119,-4.211927,-4.560594,0.348667
CMCSA_2022_Q4_20230126,-4.119399,-4.47208,0.352681
CMG_2022_Q4_20230207,-3.797466,-4.153328,0.355862
JPM_2022_Q4_20230113,-4.118414,-3.755432,0.362982
WELL_2022_Q4_20230216,-4.399642,-4.004253,0.395389
APD_2023_Q1_20230202,-4.050711,-3.64029,0.410421
ADP_2023_Q2_20230125,-4.054479,-4.46942,0.414941
SBUX_2023_Q1_20230202,-4.03585,-3.613616,0.422234
