id,preds,trues,abs_e
BLK_2020_Q2_20200717,-4.128675,-4.129829,0.001154
MPC_2020_Q2_20200803,-3.904365,-3.906679,0.002314
CCI_2020_Q2_20200730,-4.121619,-4.116852,0.004767
ABT_2020_Q2_20200716,-4.159695,-4.164942,0.005247
V_2020_Q3_20200728,-4.188088,-4.193572,0.005484
UNP_2020_Q2_20200723,-4.10487,-4.090834,0.014036
ADBE_2020_Q3_20200915,-3.762019,-3.784872,0.022853
PPG_2020_Q2_20200717,-4.22671,-4.260663,0.033953
DHR_2020_Q2_20200723,-4.308575,-4.352923,0.044348
LOW_2020_Q2_20200819,-4.153686,-4.109272,0.044414
PFE_2020_Q2_20200728,-4.165984,-4.225785,0.059801
XEL_2020_Q2_20200730,-4.375873,-4.43572,0.059847
SRE_2020_Q2_20200805,-4.327367,-4.255392,0.071975
AVGO_2020_Q3_20200903,-3.965508,-3.889364,0.076144
MCD_2020_Q2_20200728,-4.374259,-4.292154,0.082105
NUE_2020_Q2_20200723,-3.991533,-4.084459,0.092926
O_2020_Q2_20200804,-4.157979,-4.255033,0.097054
SBUX_2020_Q3_20200728,-4.051902,-4.15299,0.101088
EA_2021_Q1_20200730,-4.141308,-4.033071,0.108237
FCX_2020_Q2_20200723,-3.8002,-3.90911,0.10891
PM_2020_Q2_20200721,-4.308054,-4.197582,0.110472
VLO_2020_Q2_20200730,-3.88618,-3.77445,0.11173
ORCL_2021_Q1_20200910,-3.851171,-3.978693,0.127522
MA_2020_Q2_20200730,-4.311475,-4.174565,0.13691
AMT_2020_Q2_20200729,-4.316384,-4.174381,0.142003
SO_2020_Q2_20200730,-4.288312,-4.442173,0.153861
AEP_2020_Q2_20200806,-4.307164,-4.145211,0.161953
SPGI_2020_Q2_20200728,-4.23802,-4.072797,0.165223
PSA_2020_Q2_20200806,-4.210413,-4.395493,0.18508
MRK_2020_Q2_20200731,-4.166278,-4.356566,0.190288
CAT_2020_Q2_20200731,-3.91132,-3.718056,0.193264
MSFT_2020_Q4_20200722,-4.238026,-4.040908,0.197118
COP_2020_Q2_20200730,-3.90031,-3.702858,0.197452
HON_2020_Q2_20200724,-4.217342,-4.005577,0.211765
PLD_2020_Q2_20200721,-4.192732,-4.404853,0.212121
DE_2020_Q3_20200821,-4.249073,-4.031085,0.217988
NEM_2020_Q2_20200730,-3.806043,-3.580802,0.225241
CMCSA_2020_Q2_20200730,-4.177414,-4.405162,0.227748
ETN_2020_Q2_20200729,-4.146111,-3.916232,0.229879
CMG_2020_Q2_20200722,-3.852608,-3.604835,0.247773
GS_2020_Q2_20200715,-4.105194,-4.355689,0.250495
BAC_2020_Q2_20200716,-4.085185,-3.831283,0.253902
RTX_2020_Q2_20200728,-3.98668,-3.728543,0.258137
JPM_2020_Q2_20200714,-4.075783,-4.333971,0.258188
PSX_2020_Q2_20200731,-4.183264,-3.919191,0.264073
TMO_2020_Q2_20200722,-4.182104,-4.446526,0.264422
HD_2020_Q2_20200818,-4.215766,-4.496506,0.28074
XOM_2020_Q2_20200731,-4.098125,-4.400391,0.302266
GOOG_2020_Q2_20200730,-3.963588,-4.266956,0.303368
KO_2020_Q2_20200721,-4.050357,-4.366457,0.3161
MDLZ_2020_Q2_20200728,-4.198634,-4.524629,0.325995
AXP_2020_Q2_20200724,-3.860451,-4.22441,0.363959
SHW_2020_Q2_20200728,-4.178489,-4.556201,0.377712
GE_2020_Q2_20200729,-3.881536,-3.501324,0.380212
LLY_2020_Q2_20200730,-4.217039,-3.817448,0.399591
DUK_2020_Q2_20200810,-4.240283,-4.655442,0.415159
MO_2020_Q2_20200728,-4.093856,-4.5163,0.422444
EOG_2020_Q2_20200807,-4.11028,-3.686945,0.423335
TMUS_2020_Q2_20200806,-4.147338,-3.715999,0.431339
SLB_2020_Q2_20200723,-4.078558,-3.631917,0.446641
PEP_2020_Q2_20200714,-4.317226,-4.79301,0.475784
BKNG_2020_Q2_20200806,-4.028606,-4.513841,0.485235
ADP_2020_Q4_20200729,-4.081082,-3.59257,0.488512
PG_2020_Q4_20200730,-4.031216,-4.538989,0.507773
ABBV_2020_Q2_20200731,-4.203774,-4.713551,0.509777
NKE_2021_Q1_20200922,-3.954298,-3.42547,0.528828
ACN_2020_Q4_20200924,-4.031878,-3.490103,0.541775
DLR_2020_Q2_20200730,-4.131412,-4.681804,0.550392
BA_2020_Q2_20200729,-4.060868,-3.50986,0.551008
APD_2020_Q3_20200723,-4.078227,-4.632468,0.554241
UNH_2020_Q2_20200715,-4.147314,-4.703264,0.55595
VZ_2020_Q2_20200724,-4.344872,-4.907765,0.562893
D_2020_Q2_20200731,-4.136816,-4.754287,0.617471
WELL_2020_Q2_20200806,-4.364686,-3.735996,0.62869
T_2020_Q2_20200723,-4.141981,-4.838315,0.696334
TJX_2021_Q2_20200819,-4.239302,-3.532108,0.707194
META_2020_Q2_20200730,-4.011149,-3.301017,0.710132
TSLA_2020_Q2_20200722,-3.780189,-3.039175,0.741014
EQIX_2020_Q2_20200729,-4.021062,-4.775968,0.754906
DIS_2020_Q3_20200804,-4.223077,-3.458157,0.76492
NEE_2020_Q2_20200724,-4.180137,-4.965199,0.785062
WFC_2020_Q2_20200714,-4.134244,-3.328188,0.806056
AAPL_2020_Q3_20200730,-4.136598,-3.294933,0.841665
AMD_2020_Q2_20200728,-3.952727,-3.035334,0.917393
ECL_2020_Q2_20200728,-4.319873,-3.379146,0.940727
TGT_2020_Q2_20200819,-4.045708,-3.070965,0.974743
JNJ_2020_Q2_20200716,-4.372032,-5.348955,0.976923
CL_2020_Q2_20200731,-4.16662,-5.180577,1.013957
CSGP_2020_Q2_20200728,-4.004736,-2.880689,1.124047
CRM_2021_Q2_20200825,-4.001569,-2.405625,1.595944
