id,preds,trues,abs_e
BKNG_2021_Q1_20210506,-3.859336,-3.856916,0.00242
CRM_2022_Q1_20210527,-3.988423,-3.994357,0.005934
DUK_2021_Q1_20210510,-4.298617,-4.308691,0.010074
AMD_2021_Q1_20210427,-4.035397,-4.055234,0.019837
DHR_2021_Q1_20210422,-4.198263,-4.225206,0.026943
VLO_2021_Q1_20210422,-3.798093,-3.825145,0.027052
TJX_2022_Q1_20210519,-4.175249,-4.206954,0.031705
MRK_2021_Q1_20210429,-4.19689,-4.157237,0.039653
ECL_2021_Q1_20210427,-4.146049,-4.103425,0.042624
ADP_2021_Q3_20210428,-4.125157,-4.071021,0.054136
XEL_2021_Q1_20210429,-4.411757,-4.468823,0.057066
COP_2021_Q1_20210504,-3.820088,-3.757084,0.063004
SLB_2021_Q1_20210423,-3.745662,-3.673566,0.072096
MSFT_2021_Q3_20210427,-4.123162,-4.202468,0.079306
WFC_2021_Q1_20210414,-3.906576,-3.820617,0.085959
AAPL_2021_Q2_20210428,-4.056083,-4.149173,0.09309
TMO_2021_Q1_20210429,-4.203277,-4.300214,0.096937
ORCL_2021_Q4_20210615,-3.963835,-3.842355,0.12148
T_2021_Q1_20210422,-4.16183,-4.286828,0.124998
NEM_2021_Q1_20210429,-3.827889,-3.954902,0.127013
PSX_2021_Q1_20210430,-4.088355,-3.957725,0.13063
SPGI_2021_Q1_20210429,-4.26524,-4.123609,0.141631
SBUX_2021_Q2_20210427,-4.148446,-4.293851,0.145405
V_2021_Q2_20210427,-4.192511,-4.343821,0.15131
GE_2021_Q1_20210427,-4.052582,-4.205296,0.152714
GOOG_2021_Q1_20210427,-3.901263,-4.065594,0.164331
TGT_2021_Q1_20210519,-3.96625,-4.131161,0.164911
TMUS_2021_Q1_20210504,-4.050272,-3.878262,0.17201
WELL_2021_Q1_20210429,-3.94859,-4.131707,0.183117
MA_2021_Q1_20210429,-4.153819,-4.341133,0.187314
HON_2021_Q1_20210423,-4.058094,-4.248995,0.190901
XOM_2021_Q1_20210430,-4.05934,-3.867731,0.191609
BA_2021_Q1_20210428,-3.871593,-4.074672,0.203079
TSLA_2021_Q1_20210426,-3.766531,-3.562331,0.2042
JNJ_2021_Q1_20210420,-4.386456,-4.592395,0.205939
AXP_2021_Q1_20210423,-3.903884,-4.128567,0.224683
BAC_2021_Q1_20210415,-3.91833,-4.146437,0.228107
GS_2021_Q1_20210414,-4.011372,-4.240962,0.22959
JPM_2021_Q1_20210414,-4.103142,-4.339113,0.235971
UNH_2021_Q1_20210415,-4.141744,-4.385653,0.243909
CMCSA_2021_Q1_20210429,-4.110106,-3.857334,0.252772
PSA_2021_Q1_20210429,-4.233741,-4.503898,0.270157
SO_2021_Q1_20210429,-4.225152,-4.495571,0.270419
UNP_2021_Q1_20210422,-4.065962,-4.340197,0.274235
