id,preds,trues,abs_e
AVGO_2022_Q4_20221208,-4.038919,-4.049151,0.010232
EOG_2022_Q3_20221104,-3.725556,-3.700468,0.025088
XOM_2022_Q3_20221028,-3.980832,-4.008229,0.027397
DUK_2022_Q3_20221104,-4.315711,-4.277329,0.038382
ADBE_2022_Q4_20221215,-3.822099,-3.862145,0.040046
PFE_2022_Q3_20221101,-4.146351,-4.196677,0.050326
HON_2022_Q3_20221027,-4.15421,-4.102277,0.051933
VLO_2022_Q3_20221025,-3.874332,-3.815756,0.058576
EA_2023_Q2_20221101,-3.986144,-4.046614,0.06047
SO_2022_Q3_20221027,-4.279634,-4.216105,0.063529
CSGP_2022_Q3_20221025,-3.740925,-3.668084,0.072841
PSX_2022_Q3_20221101,-3.954783,-3.881913,0.07287
ABBV_2022_Q3_20221028,-4.231297,-4.306004,0.074707
RTX_2022_Q3_20221025,-4.03891,-3.955383,0.083527
BKNG_2022_Q3_20221102,-3.767673,-3.853144,0.085471
MRK_2022_Q3_20221027,-4.166576,-4.257265,0.090689
LLY_2022_Q3_20221101,-4.088897,-3.998017,0.09088
BAC_2022_Q3_20221017,-3.951249,-3.859686,0.091563
ETN_2022_Q3_20221101,-4.218885,-4.320793,0.101908
KO_2022_Q3_20221025,-4.375257,-4.257841,0.117416
LOW_2022_Q3_20221116,-4.013789,-3.895785,0.118004
MPC_2022_Q3_20221101,-3.731222,-3.855109,0.123887
MCD_2022_Q3_20221026,-4.327632,-4.202369,0.125263
PM_2022_Q3_20221020,-4.263462,-4.137578,0.125884
JPM_2022_Q3_20221014,-4.132554,-4.004823,0.127731
MO_2022_Q3_20221027,-4.222686,-4.365321,0.142635
JNJ_2022_Q3_20221018,-4.500658,-4.665883,0.165225
DE_2022_Q4_20221123,-4.025322,-4.207177,0.181855
WFC_2022_Q3_20221014,-4.040324,-4.231476,0.191152
HD_2022_Q3_20221115,-4.325362,-4.130906,0.194456
TMUS_2022_Q3_20221027,-4.017961,-3.822685,0.195276
MDLZ_2022_Q3_20221101,-4.275962,-4.471255,0.195293
CCI_2022_Q3_20221020,-4.190114,-3.984358,0.205756
PLD_2022_Q3_20221019,-4.150297,-3.944093,0.206204
TJX_2023_Q3_20221116,-3.981852,-4.207985,0.226133
CMCSA_2022_Q3_20221027,-4.219124,-3.980126,0.238998
CRM_2023_Q3_20221130,-3.783783,-3.541199,0.242584
CAT_2022_Q3_20221027,-3.943011,-3.68098,0.262031
AEP_2022_Q3_20221026,-4.340234,-4.07624,0.263994
O_2022_Q3_20221103,-4.11231,-4.376391,0.264081
CL_2022_Q3_20221028,-4.323943,-4.592168,0.268225
GS_2022_Q3_20221018,-4.078877,-4.367415,0.288538
NUE_2022_Q3_20221020,-3.828381,-3.533973,0.294408
SRE_2022_Q3_20221103,-4.349729,-4.052329,0.2974
ADP_2023_Q1_20221026,-4.137768,-3.840349,0.297419
TSLA_2022_Q3_20221019,-3.639397,-3.335858,0.303539
PG_2023_Q1_20221019,-4.211338,-4.521703,0.310365
SLB_2022_Q3_20221021,-3.780799,-3.461688,0.319111
CMG_2022_Q3_20221025,-3.831267,-3.509472,0.321795
ACN_2023_Q1_20221216,-4.071693,-3.74568,0.326013
PEP_2022_Q3_20221012,-4.396805,-4.068245,0.32856
APD_2022_Q4_20221103,-4.081871,-3.737368,0.344503
UNP_2022_Q3_20221020,-4.123164,-3.768118,0.355046
AXP_2022_Q3_20221021,-4.011467,-3.637906,0.373561
GE_2022_Q3_20221025,-3.756327,-4.134087,0.37776
VZ_2022_Q3_20221021,-4.352306,-3.964308,0.387998
COP_2022_Q3_20221103,-3.835806,-3.442766,0.39304
BLK_2022_Q3_20221013,-4.04426,-3.638115,0.406145
NKE_2023_Q2_20221220,-3.881222,-3.463404,0.417818
NEE_2022_Q3_20221028,-4.168161,-3.746324,0.421837
T_2022_Q3_20221020,-4.246532,-3.821783,0.424749
EQIX_2022_Q3_20221102,-3.903144,-3.476974,0.42617
SBUX_2022_Q4_20221103,-4.143406,-3.702281,0.441125
BA_2022_Q3_20221026,-3.789744,-3.345523,0.444221
UNH_2022_Q3_20221014,-4.148024,-4.593014,0.44499
PPG_2022_Q3_20221020,-4.161721,-3.707415,0.454306
ABT_2022_Q3_20221019,-4.219165,-3.762641,0.456524
V_2022_Q4_20221025,-4.135736,-3.661732,0.474004
ORCL_2023_Q2_20221212,-3.973687,-4.454115,0.480428
XEL_2022_Q3_20221027,-4.500078,-4.006005,0.494073
DHR_2022_Q3_20221020,-4.214558,-3.694421,0.520137
NEM_2022_Q3_20221101,-3.837198,-3.284888,0.55231
AMD_2022_Q3_20221101,-3.632683,-3.078191,0.554492
WELL_2022_Q3_20221108,-4.056653,-3.501362,0.555291
MA_2022_Q3_20221027,-4.179028,-3.619329,0.559699
SHW_2022_Q3_20221025,-4.239134,-3.658019,0.581115
TMO_2022_Q3_20221026,-4.206583,-3.591101,0.615482
D_2022_Q3_20221104,-4.227434,-3.588578,0.638856
AAPL_2022_Q4_20221027,-4.00128,-3.331399,0.669881
