id,preds,trues,abs_e
AVGO_2020_Q2_20200604,-4.257178,-4.253362,0.003816
SBUX_2020_Q2_20200428,-4.201655,-4.19765,0.004005
MO_2020_Q1_20200430,-4.050732,-4.105789,0.055057
CL_2020_Q1_20200501,-4.192474,-4.133763,0.058711
LLY_2020_Q1_20200423,-4.332436,-4.266657,0.065779
XEL_2020_Q1_20200507,-4.432767,-4.511434,0.078667
GS_2020_Q1_20200415,-4.032855,-3.954022,0.078833
AMT_2020_Q1_20200429,-4.220223,-4.305203,0.08498
PEP_2020_Q1_20200428,-4.338119,-4.224058,0.114061
HON_2020_Q1_20200501,-4.267048,-4.386384,0.119336
AAPL_2020_Q2_20200430,-4.108603,-4.235959,0.127356
LOW_2020_Q1_20200520,-4.249279,-4.391142,0.141863
V_2020_Q2_20200430,-4.212265,-4.359883,0.147618
RTX_2020_Q1_20200507,-3.945566,-3.778714,0.166852
CRM_2021_Q1_20200528,-4.191794,-4.023197,0.168597
CCI_2020_Q1_20200430,-4.17507,-3.997067,0.178003
SPGI_2020_Q1_20200428,-4.423484,-4.618279,0.194795
KO_2020_Q1_20200421,-4.135322,-4.346709,0.211387
JNJ_2020_Q1_20200414,-4.428949,-4.179496,0.249453
D_2020_Q1_20200505,-4.061755,-4.329249,0.267494
APD_2020_Q2_20200423,-4.228209,-3.959276,0.268933
O_2020_Q1_20200505,-4.139506,-4.425163,0.285657
HD_2020_Q1_20200519,-4.347805,-4.059027,0.288778
ADBE_2020_Q2_20200611,-3.979091,-3.674534,0.304557
BLK_2020_Q1_20200416,-4.056036,-3.742979,0.313057
MRK_2020_Q1_20200428,-4.144746,-4.459199,0.314453
MCD_2020_Q1_20200430,-4.185246,-4.506648,0.321402
TGT_2020_Q1_20200520,-4.34182,-4.672143,0.330323
EA_2020_Q4_20200505,-4.223924,-3.890727,0.333197
DIS_2020_Q2_20200505,-4.267749,-3.889381,0.378368
MSFT_2020_Q3_20200429,-4.256385,-3.855115,0.40127
