id,preds,trues,abs_e
TGT_2023_Q2_20230816,-3.96594,-3.974033,0.008093
SHW_2023_Q2_20230725,-4.159408,-4.14846,0.010948
META_2023_Q2_20230726,-3.63574,-3.622568,0.013172
AEP_2023_Q2_20230727,-4.379337,-4.397674,0.018337
AMT_2023_Q2_20230727,-4.266845,-4.244677,0.022168
PEP_2023_Q2_20230713,-4.410562,-4.434585,0.024023
AAPL_2023_Q3_20230803,-3.986212,-4.014663,0.028451
TJX_2024_Q2_20230816,-4.020452,-3.990851,0.029601
AXP_2023_Q2_20230721,-3.969888,-3.929902,0.039986
PLD_2023_Q2_20230718,-4.190836,-4.148166,0.04267
WELL_2023_Q2_20230801,-4.133639,-4.083775,0.049864
DIS_2023_Q3_20230809,-3.825129,-3.769519,0.05561
FCX_2023_Q2_20230720,-3.67062,-3.738191,0.067571
TMO_2023_Q2_20230726,-4.205566,-4.282103,0.076537
MSFT_2023_Q4_20230725,-4.059245,-3.982002,0.077243
HON_2023_Q2_20230727,-4.09875,-4.018949,0.079801
ACN_2023_Q4_20230928,-4.039988,-3.959716,0.080272
ADBE_2023_Q3_20230914,-3.938041,-3.855469,0.082572
ADP_2023_Q4_20230726,-3.957992,-3.864056,0.093936
LOW_2023_Q2_20230822,-4.010919,-4.11043,0.099511
VZ_2023_Q2_20230725,-4.266824,-4.367474,0.10065
EQIX_2023_Q2_20230802,-3.90021,-3.792359,0.107851
D_2023_Q2_20230804,-4.301553,-4.418997,0.117444
AVGO_2023_Q3_20230831,-4.087895,-3.968887,0.119008
BAC_2023_Q2_20230718,-4.176454,-4.049105,0.127349
NUE_2023_Q2_20230725,-3.803583,-3.93849,0.134907
CMCSA_2023_Q2_20230727,-4.008731,-3.873353,0.135378
XEL_2023_Q2_20230727,-4.472108,-4.331118,0.14099
DUK_2023_Q2_20230808,-4.203968,-4.345856,0.141888
AMD_2023_Q2_20230801,-3.548156,-3.401373,0.146783
GS_2023_Q2_20230719,-4.126483,-4.28697,0.160487
APD_2023_Q3_20230803,-3.931799,-3.766993,0.164806
O_2023_Q2_20230803,-4.105317,-4.272044,0.166727
WFC_2023_Q2_20230714,-3.936356,-4.117329,0.180973
SO_2023_Q2_20230803,-4.465171,-4.276233,0.188938
GOOG_2023_Q2_20230725,-3.915866,-3.726559,0.189307
NKE_2024_Q1_20230928,-3.928238,-3.737356,0.190882
MDLZ_2023_Q2_20230727,-4.282961,-4.090953,0.192008
PG_2023_Q4_20230728,-4.274431,-4.479612,0.205181
SRE_2023_Q2_20230803,-4.311327,-4.525967,0.21464
ABT_2023_Q2_20230720,-4.209299,-3.989205,0.220094
GE_2023_Q2_20230725,-3.8821,-3.659785,0.222315
NEM_2023_Q2_20230720,-3.89696,-3.669653,0.227307
ABBV_2023_Q2_20230727,-4.188385,-3.955607,0.232778
DE_2023_Q3_20230818,-4.014154,-3.745327,0.268827
XOM_2023_Q2_20230728,-3.950854,-4.23194,0.281086
EA_2024_Q1_20230801,-3.981476,-3.680835,0.300641
SLB_2023_Q2_20230721,-3.883571,-4.206433,0.322862
PSA_2023_Q2_20230803,-4.166078,-3.822037,0.344041
CL_2023_Q2_20230728,-4.162699,-4.509145,0.346446
T_2023_Q2_20230726,-4.088829,-4.445809,0.35698
UNH_2023_Q2_20230714,-4.109425,-3.728097,0.381328
BKNG_2023_Q2_20230803,-3.820194,-3.43686,0.383334
TSLA_2023_Q2_20230719,-3.540929,-3.148544,0.392385
DLR_2023_Q2_20230727,-4.036836,-3.635605,0.401231
TMUS_2023_Q2_20230727,-4.098342,-4.500576,0.402234
SBUX_2023_Q3_20230801,-3.967082,-4.369686,0.402604
DHR_2023_Q2_20230725,-4.203801,-3.796317,0.407484
PSX_2023_Q2_20230802,-3.880463,-4.291906,0.411443
MCD_2023_Q2_20230727,-4.432417,-4.866333,0.433916
CCI_2023_Q2_20230720,-4.081289,-3.617985,0.463304
JPM_2023_Q2_20230714,-4.12567,-4.592929,0.467259
PFE_2023_Q2_20230801,-4.14266,-4.612016,0.469356
MA_2023_Q2_20230727,-4.093971,-4.572487,0.478516
ETN_2023_Q2_20230801,-4.154725,-3.663574,0.491151
ECL_2023_Q2_20230801,-4.075838,-4.578778,0.50294
BA_2023_Q2_20230726,-3.896442,-3.392753,0.503689
CAT_2023_Q2_20230801,-3.919127,-3.372704,0.546423
PPG_2023_Q2_20230721,-4.081465,-4.652323,0.570858
CSGP_2023_Q2_20230725,-3.932024,-3.35285,0.579174
EOG_2023_Q2_20230804,-3.81642,-4.419888,0.603468
KO_2023_Q2_20230726,-4.317711,-4.929172,0.611461
VLO_2023_Q2_20230727,-3.769436,-4.382238,0.612802
JNJ_2023_Q2_20230720,-4.567068,-3.945907,0.621161
CRM_2024_Q2_20230830,-3.781895,-4.40789,0.625995
BLK_2023_Q2_20230714,-4.031345,-4.671913,0.640568
PM_2023_Q2_20230720,-4.266829,-4.91157,0.644741
CMG_2023_Q2_20230726,-3.933505,-3.288721,0.644784
SPGI_2023_Q2_20230727,-4.229579,-3.570513,0.659066
HD_2023_Q2_20230815,-4.153468,-4.816229,0.662761
RTX_2023_Q2_20230725,-3.973769,-3.268897,0.704872
V_2023_Q3_20230725,-4.07129,-4.817767,0.746477
COP_2023_Q2_20230803,-3.85929,-4.673232,0.813942
ORCL_2024_Q1_20230911,-3.845892,-2.993907,0.851985
NEE_2023_Q2_20230725,-4.014963,-4.874634,0.859671
