id,preds,trues,abs_e
D_2020_Q4_20210212,-4.208666,-4.211835,0.003169
META_2020_Q4_20210127,-3.961636,-3.971934,0.010298
EQIX_2020_Q4_20210210,-4.281056,-4.291521,0.010465
ABBV_2020_Q4_20210203,-4.303077,-4.338723,0.035646
CSGP_2020_Q4_20210223,-4.0692,-4.106926,0.037726
UNH_2020_Q4_20210120,-4.261038,-4.311565,0.050527
NUE_2020_Q4_20210128,-4.061822,-4.153193,0.091371
SHW_2020_Q4_20210128,-4.272898,-4.176164,0.096734
CMG_2020_Q4_20210202,-4.06551,-4.166878,0.101368
COP_2020_Q4_20210202,-3.997998,-3.886746,0.111252
NKE_2021_Q3_20210318,-4.092226,-3.965456,0.12677
MPC_2020_Q4_20210202,-4.022572,-3.890101,0.132471
CCI_2020_Q4_20210128,-4.204101,-4.052831,0.15127
AMD_2020_Q4_20210126,-4.041567,-3.871453,0.170114
ADBE_2021_Q1_20210323,-3.871706,-3.699942,0.171764
LOW_2020_Q4_20210224,-4.1496,-3.972971,0.176629
PM_2020_Q4_20210204,-4.443722,-4.247016,0.196706
SO_2020_Q4_20210218,-4.639831,-4.86843,0.228599
CAT_2020_Q4_20210129,-4.111826,-3.874777,0.237049
DLR_2020_Q4_20210211,-4.318901,-4.071836,0.247065
PEP_2020_Q4_20210211,-4.385067,-4.640883,0.255816
PFE_2020_Q4_20210202,-4.32228,-4.579268,0.256988
TJX_2021_Q4_20210224,-4.241305,-4.50496,0.263655
SLB_2020_Q4_20210122,-4.102373,-3.838086,0.264287
SPGI_2020_Q4_20210209,-4.473949,-4.740284,0.266335
GE_2020_Q4_20210126,-4.115828,-3.825644,0.290184
AMT_2020_Q4_20210225,-4.425355,-4.129609,0.295746
VLO_2020_Q4_20210128,-4.03995,-4.340417,0.300467
TMUS_2020_Q4_20210204,-4.253003,-3.942759,0.310244
UNP_2020_Q4_20210121,-4.198425,-3.883607,0.314818
NEM_2020_Q4_20210218,-4.175865,-4.500763,0.324898
DHR_2020_Q4_20210128,-4.274355,-4.620689,0.346334
VZ_2020_Q4_20210126,-4.501104,-4.15266,0.348444
MO_2020_Q4_20210128,-4.148599,-3.766379,0.38222
ACN_2021_Q2_20210318,-4.278439,-4.679358,0.400919
AAPL_2021_Q1_20210127,-4.113235,-3.693951,0.419284
TGT_2020_Q4_20210302,-3.979197,-3.55918,0.420017
PSA_2020_Q4_20210225,-4.459559,-4.038207,0.421352
ETN_2020_Q4_20210202,-4.409192,-4.845443,0.436251
DUK_2020_Q4_20210211,-4.458683,-4.895042,0.436359
CL_2020_Q4_20210129,-4.223516,-4.660191,0.436675
AEP_2020_Q4_20210225,-4.402817,-3.964948,0.437869
XOM_2020_Q4_20210202,-4.130115,-4.572018,0.441903
TMO_2020_Q4_20210201,-4.324213,-3.871372,0.452841
ECL_2020_Q4_20210216,-4.423916,-3.963286,0.46063
MSFT_2021_Q2_20210126,-4.255079,-3.791494,0.463585
MDLZ_2020_Q4_20210128,-4.442045,-3.974586,0.467459
RTX_2020_Q4_20210126,-4.080806,-3.607324,0.473482
GOOG_2020_Q4_20210202,-3.92402,-3.417036,0.506984
O_2020_Q4_20210223,-4.426454,-4.936765,0.510311
ABT_2020_Q4_20210127,-4.26767,-3.75628,0.51139
CRM_2021_Q4_20210225,-4.098181,-3.570118,0.528063
BLK_2020_Q4_20210114,-4.3391,-3.803051,0.536049
PPG_2020_Q4_20210122,-4.228946,-3.6809,0.548046
BA_2020_Q4_20210127,-4.331841,-3.771114,0.560727
MA_2020_Q4_20210128,-4.354895,-3.790824,0.564071
V_2021_Q1_20210128,-4.328255,-3.763912,0.564343
HON_2020_Q4_20210129,-4.272674,-3.695992,0.576682
EA_2021_Q3_20210202,-4.103795,-3.507073,0.596722
GS_2020_Q4_20210119,-4.258849,-4.867285,0.608436
LLY_2020_Q4_20210129,-4.284072,-4.915429,0.631357
SRE_2020_Q4_20210225,-4.525173,-3.878824,0.646349
JNJ_2020_Q4_20210126,-4.739368,-4.056289,0.683079
ORCL_2021_Q3_20210310,-4.117819,-3.432741,0.685078
DIS_2021_Q1_20210211,-4.22488,-4.94088,0.716
PLD_2020_Q4_20210126,-4.470385,-3.729673,0.740712
ADP_2021_Q2_20210127,-4.102658,-4.856239,0.753581
HD_2020_Q4_20210223,-4.442873,-5.210064,0.767191
KO_2020_Q4_20210210,-4.240792,-5.016054,0.775262
BKNG_2020_Q4_20210224,-4.027655,-3.232891,0.794764
T_2020_Q4_20210127,-4.319458,-5.115425,0.795967
SBUX_2021_Q1_20210126,-4.349347,-3.541808,0.807539
PSX_2020_Q4_20210129,-4.354848,-3.540953,0.813895
APD_2021_Q1_20210204,-4.263675,-3.449216,0.814459
WFC_2020_Q4_20210115,-4.020432,-3.193574,0.826858
MRK_2020_Q4_20210204,-4.354835,-5.189236,0.834401
EOG_2020_Q4_20210226,-4.071431,-3.209419,0.862012
DE_2021_Q1_20210219,-4.082258,-3.158947,0.923311
JPM_2020_Q4_20210115,-4.189044,-5.142633,0.953589
AXP_2020_Q4_20210126,-4.317421,-3.341048,0.976373
TSLA_2020_Q4_20210127,-4.042882,-3.043804,0.999078
WELL_2020_Q4_20210210,-4.383101,-5.4266,1.043499
NEE_2020_Q4_20210126,-4.410667,-3.33161,1.079057
FCX_2020_Q4_20210126,-3.832785,-2.750339,1.082446
BAC_2020_Q4_20210119,-4.377455,-5.463388,1.085933
XEL_2020_Q4_20210128,-4.539191,-5.643211,1.10402
PG_2021_Q2_20210120,-4.2506,-5.355387,1.104787
AVGO_2021_Q1_20210304,-4.320423,-3.01979,1.300633
CMCSA_2020_Q4_20210128,-4.472679,-3.149381,1.323298
MCD_2020_Q4_20210128,-4.397133,-5.997426,1.600293
