id,preds,trues,abs_e
AXP_2019_Q3_20191018,-4.123657,-4.127616,0.003959
CL_2019_Q3_20191101,-4.194942,-4.18651,0.008432
DUK_2019_Q3_20191108,-4.390883,-4.355675,0.035208
ETN_2019_Q3_20191029,-4.419935,-4.381555,0.03838
JPM_2019_Q3_20191015,-4.234728,-4.281352,0.046624
ADBE_2019_Q4_20191212,-4.011031,-4.063802,0.052771
AEP_2019_Q3_20191024,-4.337191,-4.396901,0.05971
SHW_2019_Q3_20191022,-4.293276,-4.22323,0.070046
MO_2019_Q3_20191031,-4.181669,-4.108764,0.072905
RTX_2019_Q3_20191024,-4.049056,-4.122107,0.073051
O_2019_Q3_20191106,-4.249256,-4.323965,0.074709
NEM_2019_Q3_20191105,-4.095953,-4.184565,0.088612
APD_2019_Q4_20191107,-4.324849,-4.235648,0.089201
WELL_2019_Q3_20191029,-4.479735,-4.569517,0.089782
KO_2019_Q3_20191018,-4.256886,-4.36185,0.104964
TMUS_2019_Q3_20191028,-4.283571,-4.41059,0.127019
ECL_2019_Q3_20191029,-4.443544,-4.572071,0.128527
WFC_2019_Q3_20191015,-4.349922,-4.484576,0.134654
PLD_2019_Q3_20191015,-4.308901,-4.169072,0.139829
HON_2019_Q3_20191017,-4.285593,-4.138308,0.147285
MRK_2019_Q3_20191029,-4.211564,-4.361592,0.150028
PFE_2019_Q3_20191029,-4.298189,-4.465064,0.166875
XEL_2019_Q3_20191024,-4.561913,-4.744672,0.182759
NUE_2019_Q3_20191022,-4.061585,-4.253441,0.191856
EA_2020_Q2_20191029,-4.377434,-4.17575,0.201684
CMCSA_2019_Q3_20191024,-4.380508,-4.176697,0.203811
V_2019_Q4_20191024,-4.323027,-4.536428,0.213401
AMT_2019_Q3_20191031,-4.376788,-4.592089,0.215301
DIS_2019_Q4_20191107,-4.190769,-3.965023,0.225746
PSX_2019_Q3_20191025,-4.598374,-4.824177,0.225803
D_2019_Q3_20191101,-4.178643,-4.421661,0.243018
MDLZ_2019_Q3_20191029,-4.390915,-4.634579,0.243664
AMD_2019_Q3_20191029,-4.214767,-4.504106,0.289339
CRM_2020_Q3_20191203,-4.306606,-4.009299,0.297307
SPGI_2019_Q3_20191029,-4.497142,-4.197241,0.299901
CCI_2019_Q3_20191017,-4.295235,-3.988581,0.306654
BKNG_2019_Q3_20191107,-4.176547,-4.49024,0.313693
BA_2019_Q3_20191023,-4.131844,-4.445991,0.314147
LOW_2019_Q3_20191120,-4.284452,-3.96505,0.319402
SLB_2019_Q3_20191018,-4.172493,-4.497976,0.325483
PPG_2019_Q3_20191017,-4.391171,-4.720581,0.32941
ABBV_2019_Q3_20191101,-4.388434,-4.051894,0.33654
DE_2019_Q4_20191127,-4.498967,-4.16235,0.336617
EQIX_2019_Q3_20191030,-4.05912,-4.400665,0.341545
LLY_2019_Q3_20191023,-4.361065,-4.011046,0.350019
ADP_2020_Q1_20191030,-4.394237,-4.752252,0.358015
VLO_2019_Q3_20191024,-4.225457,-4.585515,0.360058
UNP_2019_Q3_20191017,-4.296323,-3.916647,0.379676
CAT_2019_Q3_20191023,-4.174226,-3.793682,0.380544
PEP_2019_Q3_20191003,-4.380987,-4.000191,0.380796
SRE_2019_Q3_20191101,-4.538971,-4.154539,0.384432
ORCL_2020_Q2_20191212,-4.19052,-4.577283,0.386763
COP_2019_Q3_20191029,-4.096566,-3.677201,0.419365
SBUX_2019_Q4_20191030,-4.32279,-4.760988,0.438198
SO_2019_Q3_20191030,-4.657473,-4.207012,0.450461
TJX_2020_Q3_20191119,-4.581634,-4.111822,0.469812
MA_2019_Q3_20191029,-4.50303,-4.979071,0.476041
T_2019_Q3_20191028,-4.274041,-3.782339,0.491702
AAPL_2019_Q4_20191030,-4.187768,-4.685507,0.497739
MCD_2019_Q3_20191022,-4.381813,-3.866637,0.515176
GOOG_2019_Q3_20191028,-4.132004,-4.652597,0.520593
PSA_2019_Q3_20191030,-4.467882,-3.930022,0.53786
HD_2019_Q3_20191119,-4.563056,-3.988652,0.574404
MSFT_2020_Q1_20191023,-4.248807,-4.825118,0.576311
DHR_2019_Q3_20191024,-4.374268,-4.961579,0.587311
CMG_2019_Q3_20191022,-4.25124,-3.631162,0.620078
BLK_2019_Q3_20191015,-4.186631,-4.814801,0.62817
MPC_2019_Q3_20191031,-4.111524,-3.465366,0.646158
PG_2020_Q1_20191022,-4.138785,-4.836558,0.697773
NEE_2019_Q3_20191022,-4.297984,-5.043792,0.745808
EOG_2019_Q3_20191107,-4.439424,-3.679428,0.759996
DLR_2019_Q3_20191029,-4.222755,-5.002052,0.779297
TMO_2019_Q3_20191023,-4.34689,-3.558784,0.788106
CSGP_2019_Q3_20191022,-4.231741,-5.03153,0.799789
AVGO_2019_Q4_20191212,-4.508533,-3.66014,0.848393
BAC_2019_Q3_20191016,-4.334342,-5.18995,0.855608
ACN_2020_Q1_20191219,-4.136187,-5.006254,0.870067
NKE_2020_Q2_20191219,-4.212948,-5.120895,0.907947
JNJ_2019_Q3_20191015,-4.493995,-5.403216,0.909221
FCX_2019_Q3_20191023,-4.080197,-3.079563,1.000634
XOM_2019_Q3_20191101,-4.281394,-5.34903,1.067636
META_2019_Q3_20191030,-4.167649,-5.276644,1.108995
UNH_2019_Q3_20191015,-4.446623,-3.315555,1.131068
ABT_2019_Q3_20191016,-4.319593,-5.481057,1.161464
PM_2019_Q3_20191017,-4.442175,-5.799982,1.357807
GS_2019_Q3_20191015,-4.125977,-5.506669,1.380692
GE_2019_Q3_20191030,-4.365507,-2.950558,1.414949
TSLA_2019_Q3_20191023,-4.198287,-2.620911,1.577376
TGT_2019_Q3_20191120,-4.439248,-2.726986,1.712262
VZ_2019_Q3_20191025,-4.271329,-6.411215,2.139886
