id,preds,trues,abs_e
NKE_2019_Q4_20190627,-4.273677,-4.270524,0.003153
UNP_2019_Q1_20190418,-4.390093,-4.394585,0.004492
HON_2019_Q1_20190418,-4.420594,-4.427361,0.006767
APD_2019_Q2_20190424,-4.255957,-4.24802,0.007937
PSA_2019_Q1_20190502,-4.627328,-4.615845,0.011483
ETN_2019_Q1_20190430,-4.306866,-4.292724,0.014142
GS_2019_Q1_20190415,-4.24394,-4.226638,0.017302
JNJ_2019_Q1_20190416,-4.592291,-4.571524,0.020767
WELL_2019_Q1_20190430,-4.541719,-4.518501,0.023218
SBUX_2019_Q2_20190425,-4.432329,-4.462812,0.030483
COP_2019_Q1_20190430,-4.107205,-4.138013,0.030808
SHW_2019_Q1_20190423,-4.407586,-4.438922,0.031336
JPM_2019_Q1_20190412,-4.327391,-4.290936,0.036455
SO_2019_Q1_20190501,-4.687433,-4.732236,0.044803
DIS_2019_Q2_20190508,-4.391399,-4.4385,0.047101
CMCSA_2019_Q1_20190425,-4.51883,-4.47152,0.04731
O_2019_Q1_20190502,-4.251827,-4.30956,0.057733
ADBE_2019_Q2_20190618,-4.186475,-4.128024,0.058451
XEL_2019_Q1_20190425,-4.657176,-4.594825,0.062351
PPG_2019_Q1_20190418,-4.449987,-4.378629,0.071358
V_2019_Q2_20190424,-4.42007,-4.500794,0.080724
XOM_2019_Q1_20190426,-4.371765,-4.468467,0.096702
PEP_2019_Q1_20190417,-4.551236,-4.656039,0.104803
VZ_2019_Q1_20190423,-4.347853,-4.240463,0.10739
BAC_2019_Q1_20190416,-4.291171,-4.404667,0.113496
BLK_2019_Q1_20190416,-4.147935,-4.261938,0.114003
WFC_2019_Q1_20190412,-4.414264,-4.54114,0.126876
LLY_2019_Q1_20190430,-4.361924,-4.493891,0.131967
AEP_2019_Q1_20190425,-4.406518,-4.541524,0.135006
RTX_2019_Q1_20190425,-4.314361,-4.174772,0.139589
HD_2019_Q1_20190521,-4.730185,-4.589817,0.140368
BA_2019_Q1_20190424,-4.284593,-4.140087,0.144506
ABT_2019_Q1_20190417,-4.439751,-4.291495,0.148256
TJX_2020_Q1_20190521,-4.61822,-4.466124,0.152096
PLD_2019_Q1_20190417,-4.273703,-4.427113,0.15341
NEM_2019_Q1_20190425,-4.089098,-4.244262,0.155164
SRE_2019_Q1_20190507,-4.619433,-4.776027,0.156594
CL_2019_Q1_20190426,-4.235897,-4.393138,0.157241
T_2019_Q1_20190424,-4.477919,-4.315942,0.161977
PM_2019_Q1_20190418,-4.549359,-4.367808,0.181551
ABBV_2019_Q1_20190425,-4.428316,-4.612947,0.184631
ORCL_2019_Q4_20190619,-4.244275,-4.058936,0.185339
SPGI_2019_Q1_20190502,-4.554938,-4.368653,0.186285
PG_2019_Q3_20190423,-4.252085,-4.441381,0.189296
EQIX_2019_Q1_20190501,-4.176057,-4.371972,0.195915
ECL_2019_Q1_20190430,-4.403259,-4.615752,0.212493
CAT_2019_Q1_20190424,-4.342753,-4.11727,0.225483
AMT_2019_Q1_20190503,-4.354702,-4.58098,0.226278
CSGP_2019_Q1_20190423,-4.295906,-4.059544,0.236362
KO_2019_Q1_20190423,-4.382551,-4.63675,0.254199
SLB_2019_Q1_20190418,-4.418727,-4.156274,0.262453
DHR_2019_Q1_20190418,-4.393573,-4.662171,0.268598
CRM_2020_Q1_20190604,-4.299743,-4.020348,0.279395
MO_2019_Q1_20190425,-4.26504,-3.984161,0.280879
BKNG_2019_Q1_20190509,-4.286394,-3.992758,0.293636
ADP_2019_Q3_20190501,-4.576923,-4.282535,0.294388
AXP_2019_Q1_20190418,-4.209463,-4.515098,0.305635
CCI_2019_Q1_20190418,-4.243503,-4.562794,0.319291
