id,preds,trues,abs_e
GS_2019_Q4_20200115,-4.244364,-4.166297,0.078067
JPM_2019_Q4_20200114,-4.372696,-4.258296,0.1144
WFC_2019_Q4_20200114,-4.296151,-4.160204,0.135947
PPG_2019_Q4_20200116,-4.288865,-4.094619,0.194246
BLK_2019_Q4_20200115,-4.097949,-3.881757,0.216192
BAC_2019_Q4_20200115,-4.243048,-3.98165,0.261398
PG_2020_Q2_20200123,-4.217513,-3.913158,0.304355
UNP_2019_Q4_20200123,-4.334759,-3.968384,0.366375
NEE_2019_Q4_20200124,-4.222384,-3.847358,0.375026
APD_2020_Q1_20200124,-4.243329,-3.797799,0.44553
JNJ_2019_Q4_20200122,-4.495436,-4.016151,0.479285
PLD_2019_Q4_20200122,-4.276803,-3.785852,0.490951
VZ_2019_Q4_20200130,-4.307635,-3.796025,0.51161
T_2019_Q4_20200129,-4.242183,-3.707123,0.53506
SLB_2019_Q4_20200117,-4.263784,-3.70844,0.555344
CMCSA_2019_Q4_20200123,-4.414126,-3.84084,0.573286
AXP_2019_Q4_20200124,-4.176909,-3.585508,0.591401
ABT_2019_Q4_20200122,-4.400761,-3.802792,0.597969
PFE_2019_Q4_20200128,-4.436092,-3.812873,0.623219
EA_2020_Q3_20200130,-4.228594,-3.587524,0.64107
MCD_2019_Q4_20200129,-4.298363,-3.638963,0.6594
DHR_2019_Q4_20200130,-4.259218,-3.598178,0.66104
MO_2019_Q4_20200130,-4.202275,-3.533447,0.668828
RTX_2019_Q4_20200130,-4.234903,-3.507175,0.727728
UNH_2019_Q4_20200115,-4.410348,-3.668051,0.742297
SHW_2019_Q4_20200130,-4.321489,-3.578688,0.742801
META_2019_Q4_20200129,-4.17767,-3.431254,0.746416
MRK_2019_Q4_20200205,-4.192203,-3.414708,0.777495
NKE_2020_Q3_20200324,-4.221882,-3.440735,0.781147
KO_2019_Q4_20200130,-4.322816,-3.52837,0.794446
NUE_2019_Q4_20200128,-4.195625,-3.390008,0.805617
ADP_2020_Q2_20200129,-4.421386,-3.600443,0.820943
XEL_2019_Q4_20200130,-4.512329,-3.678,0.834329
TMO_2019_Q4_20200130,-4.392881,-3.554643,0.838238
FCX_2019_Q4_20200123,-4.208068,-3.365907,0.842161
SBUX_2020_Q1_20200128,-4.388128,-3.532986,0.855142
LLY_2019_Q4_20200130,-4.361459,-3.495697,0.865762
CAT_2019_Q4_20200131,-4.103731,-3.232896,0.870835
AAPL_2020_Q1_20200128,-4.200066,-3.324286,0.87578
MDLZ_2019_Q4_20200129,-4.370035,-3.470861,0.899174
CL_2019_Q4_20200131,-4.301851,-3.396524,0.905327
GOOG_2019_Q4_20200203,-4.172117,-3.195684,0.976433
XOM_2019_Q4_20200131,-4.262002,-3.230999,1.031003
MA_2019_Q4_20200129,-4.464069,-3.406678,1.057391
MPC_2019_Q4_20200129,-4.178349,-3.111105,1.067244
AMD_2019_Q4_20200128,-4.219945,-3.146235,1.07371
MSFT_2020_Q2_20200129,-4.354669,-3.279401,1.075268
ABBV_2019_Q4_20200207,-4.312654,-3.233024,1.07963
BA_2019_Q4_20200129,-4.134216,-3.050376,1.08384
V_2020_Q1_20200130,-4.335477,-3.247151,1.088326
VLO_2019_Q4_20200130,-4.161695,-3.061992,1.099703
HON_2019_Q4_20200131,-4.32462,-3.221421,1.103199
ACN_2020_Q2_20200319,-4.182292,-3.064513,1.117779
GE_2019_Q4_20200129,-4.270914,-3.107212,1.163702
DIS_2020_Q1_20200204,-4.296032,-3.106577,1.189455
NEM_2019_Q4_20200220,-4.103211,-2.911365,1.191846
ADBE_2020_Q1_20200312,-4.071612,-2.864486,1.207126
COP_2019_Q4_20200204,-3.924213,-2.715876,1.208337
CMG_2019_Q4_20200205,-4.2825,-3.05909,1.22341
EQIX_2019_Q4_20200212,-4.174501,-2.94141,1.233091
ETN_2019_Q4_20200204,-4.26997,-3.002172,1.267798
ORCL_2020_Q3_20200312,-4.1809,-2.898926,1.281974
CSGP_2019_Q4_20200225,-4.270429,-2.985398,1.285031
CRM_2020_Q4_20200225,-4.157391,-2.846922,1.310469
TMUS_2019_Q4_20200206,-4.263143,-2.921056,1.342087
BKNG_2019_Q4_20200226,-4.21663,-2.818261,1.398369
PM_2019_Q4_20200206,-4.401011,-3.002136,1.398875
DLR_2019_Q4_20200213,-4.226773,-2.812261,1.414512
AEP_2019_Q4_20200220,-4.390527,-2.954846,1.435681
PEP_2019_Q4_20200213,-4.359871,-2.883605,1.476266
CCI_2019_Q4_20200227,-4.26778,-2.782896,1.484884
TGT_2019_Q4_20200303,-4.518175,-3.03296,1.485215
PSA_2019_Q4_20200226,-4.514909,-3.022471,1.492438
AMT_2019_Q4_20200225,-4.262296,-2.767552,1.494744
DUK_2019_Q4_20200213,-4.348452,-2.835478,1.512974
PSX_2019_Q4_20200131,-4.4072,-2.879458,1.527742
D_2019_Q4_20200211,-4.282789,-2.733756,1.549033
SPGI_2019_Q4_20200206,-4.494245,-2.837229,1.657016
TSLA_2019_Q4_20200129,-4.228146,-2.53567,1.692476
ECL_2019_Q4_20200218,-4.405493,-2.711608,1.693885
O_2019_Q4_20200220,-4.188563,-2.470407,1.718156
SRE_2019_Q4_20200227,-4.400784,-2.674817,1.725967
DE_2020_Q1_20200220,-4.527337,-2.793395,1.733942
LOW_2019_Q4_20200226,-4.343141,-2.568747,1.774394
AVGO_2020_Q1_20200312,-4.499862,-2.652933,1.846929
WELL_2019_Q4_20200213,-4.285974,-2.431141,1.854833
HD_2019_Q4_20200225,-4.591013,-2.687984,1.903029
TJX_2020_Q4_20200226,-4.623563,-2.690202,1.933361
SO_2019_Q4_20200220,-4.690091,-2.681032,2.009059
EOG_2019_Q4_20200228,-4.404201,-2.387488,2.016713
