id,preds,trues,abs_e
LLY_2021_Q3_20211026,-4.0867,-4.079769,0.006931
AXP_2021_Q3_20211022,-3.983832,-3.97209,0.011742
META_2021_Q3_20211025,-3.916479,-3.935618,0.019139
XEL_2021_Q3_20211028,-4.404228,-4.433076,0.028848
DHR_2021_Q3_20211021,-4.036028,-4.005541,0.030487
MO_2021_Q3_20211028,-4.083659,-4.048665,0.034994
ABT_2021_Q3_20211020,-4.140533,-4.198545,0.058012
EQIX_2021_Q3_20211103,-3.967508,-4.035178,0.06767
SRE_2021_Q3_20211105,-4.211514,-4.285065,0.073551
TMUS_2021_Q3_20211102,-4.045109,-4.122974,0.077865
TGT_2021_Q3_20211117,-3.923179,-4.003988,0.080809
ECL_2021_Q3_20211026,-4.059515,-4.144263,0.084748
GOOG_2021_Q3_20211026,-3.98183,-4.076934,0.095104
SPGI_2021_Q3_20211026,-4.107046,-4.205611,0.098565
PSA_2021_Q3_20211102,-4.314438,-4.414704,0.100266
COP_2021_Q3_20211103,-3.810276,-3.918402,0.108126
BKNG_2021_Q3_20211103,-3.806641,-3.693812,0.112829
CAT_2021_Q3_20211028,-3.906512,-4.021935,0.115423
MPC_2021_Q3_20211102,-3.748602,-3.872295,0.123693
TMO_2021_Q3_20211027,-4.206251,-4.330386,0.124135
WFC_2021_Q3_20211014,-4.047669,-3.921835,0.125834
UNH_2021_Q3_20211014,-4.155314,-4.285907,0.130593
DIS_2021_Q4_20211110,-3.995116,-3.858474,0.136642
BA_2021_Q3_20211027,-3.87853,-3.739397,0.139133
GE_2021_Q3_20211026,-3.879225,-4.034489,0.155264
GS_2021_Q3_20211015,-4.015651,-4.171399,0.155748
PSX_2021_Q3_20211029,-4.060007,-3.902315,0.157692
ETN_2021_Q3_20211102,-4.116713,-4.27526,0.158547
NKE_2022_Q2_20211220,-3.96976,-3.801188,0.168572
NUE_2021_Q3_20211021,-3.770133,-3.581058,0.189075
BAC_2021_Q3_20211014,-4.029489,-4.223468,0.193979
MSFT_2022_Q1_20211026,-4.142258,-4.347107,0.204849
DE_2021_Q4_20211124,-4.093775,-3.867329,0.226446
VLO_2021_Q3_20211021,-3.878973,-4.105994,0.227021
